drug_code	DIN_7	Packaging	status	market_status	marketed_date	DIN_13	Community_approval	repayment_rate	drug_cost
62217480	4982201	5 poche(s) à 3 compartiments polyamide polypropylène suremballée(s)/surpochée(s) de 1250 ml	Présentation active	Déclaration de commercialisation	4/4/2011	3400949822010	oui	65%	"150,20"
62217480	4982218	5 poche(s) à 3 compartiments polyamide polypropylène suremballée(s)/surpochée(s) de 1875 ml	Présentation active	Déclaration de commercialisation	4/4/2011	3400949822188	oui	65%	"183,71"
62232322	5745242	5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 10 ml	Présentation active	Déclaration de commercialisation	4/1/2010	3400957452421	oui		
62232322	5745271	5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 20 ml	Présentation active	Déclaration de commercialisation	4/1/2010	3400957452711	oui		
62237910	2742869	plaquette(s) thermoformée(s) PVC opaque/aluminium de 24 comprimé(s)	Présentation active	Déclaration de commercialisation	20/12/2014	3400927428692	oui	65%	"3,04"
62237910	3506214	plaquette(s) thermoformée(s) PVC opaque/aluminium de 20 comprimé(s)	Présentation active	Déclaration d'arrêt de commercialisation	15/01/2015	3400935062147	non	65%	"3,18"
62266004	3980329	1 poche(s) polypropylène suremballée(s)/surpochée(s) de 250 ml	Présentation active	Déclaration de commercialisation	7/2/2011	3400939803296	oui	65%	"2,82"
62266004	3980341	1 poche(s) polypropylène suremballée(s)/surpochée(s) de 500 ml	Présentation active	Déclaration de commercialisation	14/01/2011	3400939803418	oui	65%	"3,05"
62266004	3980370	1 poche(s) polypropylène suremballée(s)/surpochée(s) de 1000 ml	Présentation active	Déclaration de commercialisation	14/01/2011	3400939803708	oui	65%	"3,72"
62266004	5761985	20 poche(s) polypropylène suremballée(s)/surpochée(s) de 250 ml	Présentation active	Déclaration de commercialisation	19/01/2011	3400957619855	oui		
62266004	5762022	20 poche(s) polypropylène suremballée(s)/surpochée(s) de 500 ml	Présentation active	Déclaration de commercialisation	17/01/2011	3400957620226	oui		
62266004	5762045	10 poche(s) polypropylène suremballée(s)/surpochée(s) de 1000 ml	Présentation active	Déclaration de commercialisation	13/01/2011	3400957620455	oui		
62278056	3840143	2 poche(s) polyoléfine bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s) de 250 ml - 2 poche(s) polyoléfine bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s) de 4750 ml	Présentation active	Déclaration de commercialisation	30/07/2008	3400938401431	oui		
62311321	3478529	1 flacon(s) en verre de 60 ml avec seringue pour administration orale polypropylène-polyéthylène ( abrogée le 18/05/2012)	Présentation abrogée	Déclaration de commercialisation	12/2/2001	3400934785290	non	65%	"7,26"
62322104	3542902	4 poche(s) bicompartimenté(e)(s) de 2000  ml en PCCE/ EVA / EP / SEBS	Présentation active	Déclaration de commercialisation	1/1/1997	3400935429025	oui		
62360681	5745176	5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 10 ml	Présentation active	Déclaration de commercialisation	4/1/2010	3400957451769	oui		
62360681	5745207	5 ampoule(s) polypropylène suremballée(s)/surpochée(s) de 20 ml	Présentation active	Déclaration de commercialisation	4/1/2010	3400957452070	oui		
62376244	5663981	10 ampoule(s) en verre - 10 ampoule(s) en verre de 1 ml ( abrogée le 10/02/2012)	Présentation abrogée	Déclaration d'arrêt de commercialisation	18/09/2012	3400956639816	non		
62415875	3631020	10 poche(s) polypropylène suremballée(s)/surpochée(s) de 500 ml	Présentation active	Déclaration de commercialisation	14/05/2004	3400936310209	oui		
62415875	3631037	10 poche(s) polypropylène suremballée(s)/surpochée(s) de 1000 ml	Présentation active	Déclaration de commercialisation	19/07/2004	3400936310377	oui		
62415875	3631066	4 poche(s) polypropylène suremballée(s)/surpochée(s) de 2000 ml	Présentation active	Déclaration de commercialisation	14/05/2004	3400936310667	oui		
62427265	2178771	6 poche(s) à 3 compartiments (BIOFINE) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 493 ml	Présentation active	Déclaration de commercialisation	22/04/2013	3400921787719	oui	65%	"108,85"
62427265	3928079	4 poche(s) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 500 ml - 4 poche(s) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-s	Présentation active	Déclaration de commercialisation	9/9/2009	3400939280790	oui	65%	"112,12"
62427265	3928091	4 poche(s) à 3 compartiments (BIOFINE) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 1477 ml	Présentation active	Déclaration de commercialisation	9/9/2009	3400939280912	oui	65%	"130,00"
62427265	3928122	4 poche(s) à 3 compartiments (BIOFINE) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 1970 ml	Présentation active	Déclaration de commercialisation	9/9/2009	3400939281223	oui	65%	"147,92"
62427265	3928151	3 poche(s) à 3 compartiments (BIOFINE) poly(propylène-co-éthylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 2463 ml	Présentation active	Déclaration de commercialisation	9/9/2009	3400939281513	oui		
62432376	5622539	1 flacon(s) en verre brun de 10 ml avec ou sans suremballée(s)/surpochée(s)	Présentation active	Déclaration de commercialisation	31/03/2000	3400956225392	oui		
62458353	3766777	1 flacon(s) polyéthylène de 3 ml ( abrogée le 15/06/2012)	Présentation abrogée	Déclaration d'arrêt de commercialisation	27/11/2012	3400937667777	non	65%	"2,90"
62526231	5782042	5 poche(s) polypropylène suremballée(s)/surpochée(s) de 100 ml	Présentation active	Déclaration d'arrêt de commercialisation	31/12/2012	3400957820428	non		
62526231	5782065	5 poche(s) polypropylène suremballée(s)/surpochée(s) de 200 ml	Présentation active	Déclaration d'arrêt de commercialisation	31/01/2013	3400957820657	non		
62542196	3608736	3 poche(s) PVC suremballée(s)/surpochée(s) de 3000  ml	Présentation active	Déclaration de commercialisation	25/03/2011	3400936087361	oui		
62585564	3777373	4 poche(s) polypropylène-co-éthylène  suremballée/surpochée de 986 ml à 3 compartiments	Présentation active	Déclaration d'arrêt de commercialisation	4/12/2012	3400937773737	non		
62585564	3777404	4 poche(s) polypropylène-co-éthylène  suremballée/surpochée de 1477 ml à 3 compartiments	Présentation active	Déclaration d'arrêt de commercialisation	1/3/2013	3400937774048	non		
62585564	3777427	4 poche(s) polypropylène-co-éthylène  suremballée/surpochée de 1970 ml à 3 compartiments	Présentation active	Déclaration d'arrêt de commercialisation	4/9/2012	3400937774277	non		
62605440	5713041	20 poche(s) PVC de 100 ml avec site de connexion avec site d'injection suremballée(s)/surpochée(s)	Présentation active	Déclaration d'arrêt de commercialisation	31/03/2014	3400957130411	non		
62664912	5644618	1 flacon(s) en verre de 600 MBq/ml	Présentation active	Déclaration de commercialisation	24/08/2005	3400956446186	oui		
62669247	3604939	20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 50 ml	Présentation active	Déclaration de commercialisation	11/3/2003	3400936049390	non		
62669247	3604945	20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 100 ml	Présentation active	Déclaration de commercialisation	11/3/2003	3400936049451	non		
62669247	3604951	20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 250 ml	Présentation active	Déclaration de commercialisation	11/3/2003	3400936049512	non		
62669247	3604968	20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 500 ml	Présentation active	Déclaration de commercialisation	11/3/2003	3400936049680	non		
62669247	3604974	10 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 1000 ml	Présentation active	Déclaration de commercialisation	11/3/2003	3400936049741	non		
62719935	5803761	10 poche(s) polyoléfine suremballée(s)/surpochée(s) de 100 ml avec site de perfusion	Présentation active	Déclaration de commercialisation	4/6/2012	3400958037610	oui		
62768665	5562694	25 ampoule(s) en verre de 5 ml ( abrogée le 04/04/2013)	Présentation abrogée	Déclaration de commercialisation	19/01/1989	3400955626947	non		
62821121	5784437	20 poche(s) polyoléfine polypropylène suremballée(s)/surpochée(s) de 100 ml	Présentation active	Déclaration de commercialisation	1/1/2011	3400957844370	non		
62821121	5784472	10 poche(s) polyoléfine polypropylène suremballée(s)/surpochée(s) de 200 ml	Présentation active	Déclaration de commercialisation	1/1/2011	3400957844721	oui		
62824950	3526122	5 poche(s) polyamide polypropylène suremballée(s)/surpochée(s) de 1250 ml à 3 compartiments	Présentation active	Déclaration de commercialisation	23/02/2009	3400935261229	oui		
62824950	3829414	5 poche(s) polyamide polypropylène suremballée/surpochée de 1875 ml à 3 compartiments	Présentation active	Déclaration de commercialisation	29/04/2008	3400938294149	oui		
62901197	3456545	1 flacon(s) en verre de 100 ml avec seringue pour administration orale polypropylène polyéthylène ( abrogée le 14/03/2012)	Présentation abrogée	Déclaration de commercialisation	3/9/1998	3400934565458	non	65%	"6,47"
62904987	3615593	20 poche(s) polyoléfine polyamide suremballée(s)/surpochée(s) de 500  ml	Présentation active	Déclaration de commercialisation	29/12/2004	3400936155930	oui		
62904987	3615601	10 poche(s) polyoléfine polyamide suremballée(s)/surpochée(s) de 1000  ml	Présentation active	Déclaration de commercialisation	8/2/2005	3400936156012	oui		
62922298	3600692	4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 2000 ml avec dispositif(s) de transfert avec système de connexion avec poche de drainage	Présentation active	Déclaration de commercialisation	15/12/2008	3400936006928	oui		
62922298	3600723	4 poche(s) polyoléfine suremballée(s)/surpochée(s) de 3000 ml avec système de connexion	Présentation active	Déclaration de commercialisation	1/1/2011	3400936007239	oui		
62922298	3857652	2 poche(s) polyoléfine suremballée(s)/surpochée(s) de 5000 ml avec système de connexion	Présentation active	Déclaration de commercialisation	1/1/2011	3400938576528	oui		
62934635	5565497	1 flacon(s) en verre de 37 MBq/ml	Présentation active	Déclaration de commercialisation	19/10/1988	3400955654971	oui		
62942532	3706829	"30 récipient(s) unidose(s) polyéthylène basse densité (PEBD) suremballée(s)/surpochée(s) de 0,4 g"	Présentation active	Déclaration de commercialisation	8/1/2008	3400937068291	oui	65%	"8,73"
62953322	3783416	plaquette(s) thermoformée(s) PVC PVDC aluminium de 6 comprimé(s) ( abrogée le 29/10/2013)	Présentation abrogée	Déclaration de commercialisation	16/07/2007	3400937834162	non		
62959720	5741764	15 poche(s) polyoléfine suremballée(s)/surpochée(s) de 200 ml	Présentation active	Déclaration de commercialisation	2/7/2009	3400957417642	oui		
62979484	3059293	1 flacon(s) de 20 comprimé(s) ( abrogée le 21/01/2013)	Présentation abrogée	Déclaration de commercialisation	19/07/1971	3400930592939	non		
62982893	3540889	plaquette(s) thermoformée(s) PVC-aluminium de 28 gélule(s) ( abrogée le 18/02/2015)	Présentation abrogée	Déclaration d'arrêt de commercialisation	1/12/2014	3400935408891	non		
63076285	3599664	30 plaquette(s) thermoformée(s) aluminium PVC de 1 comprimé(s) ( abrogée le 27/06/2012)	Présentation active	Déclaration de commercialisation	7/4/2003	3400935996640	oui	100%	"252,29"
63076463	5612191	1 flacon(s) en verre de 111  MBq/ml	Présentation active	Déclaration de commercialisation	1/1/1975	3400956121915	oui		
63104382	3542919	4 poche(s) bicompartimenté(e)(s) de 2000  ml en PCCE/EVA/EP/SEBS	Présentation active	Déclaration de commercialisation	1/1/1997	3400935429193	oui		
63104382	3563695	6 poche(s) bicompartimenté(e)(s) de 1500  ml en PCCE/EVA/EP/SEBS	Présentation active	Déclaration de commercialisation	1/4/2003	3400935636959	oui		
63121232	3542517	1 poche(s) PVC suremballée(s)/surpochée(s) de 50 ml	Présentation active	Déclaration de commercialisation	27/04/2001	3400935425171	oui	65%	"2,54"
63121232	3542552	1 poche(s) PVC suremballée(s)/surpochée(s) de 100 ml	Présentation active	Déclaration de commercialisation	27/04/2001	3400935425522	oui	65%	"2,71"
63121232	3542581	1 poche(s) PVC suremballée(s)/surpochée(s) de 250 ml	Présentation active	Déclaration de commercialisation	27/04/2001	3400935425812	oui	65%	"2,74"
63121232	3542629	1 poche(s) PVC suremballée(s)/surpochée(s) de 500 ml	Présentation active	Déclaration de commercialisation	27/04/2001	3400935426291	oui	65%	"2,96"
63121232	3542664	1 poche(s) PVC suremballée(s)/surpochée(s) de 1000 ml	Présentation active	Déclaration de commercialisation	27/04/2001	3400935426642	oui	65%	"3,58"
63153582	3191124	1 flacon(s) de 90 ml ( abrogée le 17/12/2015)	Présentation abrogée	Déclaration de commercialisation	19/01/1976	3400931911241	non		
63163224	4178077	10 poche(s) bicompartimenté(e)(s)/à 2 compartiments copolymère (éthylène/propylène) SEBS : styrène-éthylène-butylène-styrène SIS : styrène-isoprène-styrène suremballée(s)/surpochée(s) de 250 ml	Présentation active	Déclaration de commercialisation	9/11/2011	3400941780776	oui		
63173930	5609964	1 flacon en verre de 370  MBq/ml	Présentation active	Déclaration de commercialisation	19/05/1999	3400956099641	non		
63337059	3526300	1026 ml en poche à trois compartiments (PE/Polypropylène) ; boîte de 1	Présentation active	Déclaration de commercialisation	15/10/2001	3400935263001	non		
63337059	3526317	1540 ml en poche à trois compartiments (PE/Polypropylène) ; boîte de 1	Présentation active	Déclaration de commercialisation	15/10/2001	3400935263179	non		
63337059	3526323	2053 ml en poche à trois compartiments (PE/Polypropylène) ; boîte de 1	Présentation active	Déclaration de commercialisation	15/10/2001	3400935263230	non		
63337059	3526346	2566 ml en poche à trois compartiments (PE/Polypropylène) ; boîte de 1	Présentation active	Déclaration de commercialisation	2/10/2000	3400935263469	non		
63378604	3542871	4 poche(s) bicompartimenté(e)(s) de 2000  ml en PCCE/EVA /EP/SEBS	Présentation active	Déclaration de commercialisation	1/1/1997	3400935428714	oui	65%	"39,31"
63378604	3563583	8 poche(s) bicompartimenté(e)(s) de 1000  ml en PCCE/EVA /EP/SEBS	Présentation active	Déclaration de commercialisation	1/4/2003	3400935635839	oui	65%	"30,48"
63378604	3563608	6 poche(s) bicompartimenté(e)(s) de 1500  ml en PCCE/EVA /EP/SEBS	Présentation active	Déclaration de commercialisation	1/4/2003	3400935636089	oui	65%	"34,96"
63515348	3469447	"2 poche(s) bicompartimenté(e)(s)/à 2 compartiments polyamide polytéréphtalate (PET) polypropylène suremballée(s)/surpochée(s) élastomère de 0,25 l - 2 poche(s) bicompartimenté(e)(s)/à 2 compartiments polyamide polytéréphtalate (PET) polypropylène surembal"	Présentation active	Déclaration de commercialisation	25/05/2010	3400934694479	oui		
