10025	S03AA30	"ANTIINFECTIVES, COMBINATIONS"	52:04.04	ANTIBACTERIALS						
60687	D02BA02	OCTYL METHOXYCINNAMATE	84:80.00	SUNSCREEN AGENTS						
60695	J02AC01	FLUCONAZOLE	08:14.08	AZOLES						
60709	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
60759	L01CB01	ETOPOSIDE	10:00.00	ANTINEOPLASTIC AGENTS						
60780	V06DX	OTHER COMBINATIONS OF NUTRIENTS	88:30.00*	OTHER NUTRITIONAL AGENTS						
60789	R03CA02	EPHEDRINE	12:12.00	SYMPATHOMIMETIC (ADRENERGIC) AGENTS						
60908	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
60909	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
60955	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
61023	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
61035	S01AA11	GENTAMICIN	52:04.04	ANTIBACTERIALS						
61045	A11AA04	MULTIVITAMINS AND TRACE ELEMENTS	88:28.01*	VITAMINS & MINERALS						
61054	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.04	ETHANOLAMINE DERIVATIVES						
61054	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
61187	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
61211	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
61211	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:16.00	EXPECTORANTS						
61231	L01CB01	ETOPOSIDE	10:00.00	ANTINEOPLASTIC AGENTS						
61232	L01CB01	ETOPOSIDE	10:00.00	ANTINEOPLASTIC AGENTS						
61233	L01CB01	ETOPOSIDE	10:00.00	ANTINEOPLASTIC AGENTS						
61359			88:29.00*	MINERALS						
61373	N02AA59	"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS"	12:20.04	CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS						
61373	N02AA59	"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS"	28:08.08	OPIATE AGONISTS						
61375	N02AA59	"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS"	12:20.04	CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS						
61375	N02AA59	"CODEINE, COMBINATIONS EXCL. PSYCHOLEPTICS"	28:08.08	OPIATE AGONISTS						
61404	C01EB09	UBIDECARENONE	88:30.00*	OTHER NUTRITIONAL AGENTS						
61414	A16AX05	ZINC ACETATE	88:29.00*	MINERALS						
61433	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
61434	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
61435	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
61453	N03AG01	VALPROIC ACID	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
61574	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.04	ETHANOLAMINE DERIVATIVES						
61574	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
61575	N01BB02	LIDOCAINE	72:00.00	LOCAL ANESTHETICS						
61668	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
61731	C07AA07	SOTALOL	24:24.00	BETA-ADRENERGIC BLOCKING AGENTS						
61749	A02BA03	FAMOTIDINE	56:28.12	HISTAMINE H2-ANTAGONISTS						
61750	A02BA03	FAMOTIDINE	56:28.12	HISTAMINE H2-ANTAGONISTS						
61751	D02AX	OTHER EMOLLIENTS AND PROTECTIVES	84:28.00	KERATOLYTIC AGENTS						
61781	M01AX01	NABUMETONE	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
61789	M02AX10	VARIOUS	84:24.04	BASIC LOTIONS AND LINIMENTS						
61798	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
61812	A01AA01	SODIUM FLUORIDE	34:00.00	DENTAL AGENTS						
61894	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61895	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61903	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61904	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61907	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61908	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61911	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61912	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61915	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61916	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61920	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61921	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61924	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61925	V01AA02	GRASS POLLEN	92:05.00*	ALLERGENIC EXTRACTS						
61957	A11CA02	BETA-CAROTENE	88:04.00	VITAMIN A						
61962	S01ED52	"BETAXOLOL, COMBINATIONS"	52:40.08	BETA-ADRENERGIC AGENTS						
61962	S01ED52	"BETAXOLOL, COMBINATIONS"	52:40.20	MIOTICS						
61999	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62000	D02AF	SALICYLIC ACID PREPARATIONS	84:28.00	KERATOLYTIC AGENTS						
62020	G04BE01	ALPROSTADIL	24:12.92	MISCELLANEOUS VASODILATATING AGENTS						
62041	N05BE01	BUSPIRONE	28:24.92	MISCELLANEOUS ANXIOLYTICS SEDATIVES AND HYPNOTICS						
62102	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
62103	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
62104	N03AX12	GABAPENTIN	28:12.92	MISCELLANEOUS ANTICONVULSANTS						
62115	J07AG52	"HEMOPHILUS INFLUENZAE B, COMBINATIONS WITH PERTUSSIS AND TOXOIDS"	80:12.00	VACCINES						
62116	J07AG52	"HEMOPHILUS INFLUENZAE B, COMBINATIONS WITH PERTUSSIS AND TOXOIDS"	80:12.00	VACCINES						
62148	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62188	N06BC01	CAFFEINE	28:20.32	Respiratory and CNS Stimulants						
62194	M01AX01	NABUMETONE	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
62195	M01AX01	NABUMETONE	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
62223	D02AF	SALICYLIC ACID PREPARATIONS	84:28.00	KERATOLYTIC AGENTS						
62226	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
62227	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
62228	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
62229	J01DC04	CEFACLOR	08:12.06.08	SECOND GENERATION CEPHALOSPORINS						
62230	A01AD02	BENZYDAMINE	52:08.20	NONSTEROIDAL ANTI-INFLAMMATORY AGENTS						
62230	A01AD02	BENZYDAMINE	52:28.00	MOUTHWASHES AND GARGLES						
62255	S03CA06	BETAMETHASONE AND ANTIINFECTIVES	52:04.04	ANTIBACTERIALS						
62255	S03CA06	BETAMETHASONE AND ANTIINFECTIVES	52:08.00	ANTI-INFLAMMATORY AGENTS						
62256	S03CA06	BETAMETHASONE AND ANTIINFECTIVES	52:04.04	ANTIBACTERIALS						
62256	S03CA06	BETAMETHASONE AND ANTIINFECTIVES	52:08.00	ANTI-INFLAMMATORY AGENTS						
62265	A10BA02	METFORMIN	68:20.04	BIGUANIDES						
62266	R05CA03	GUAIFENESIN	48:16.00	EXPECTORANTS						
62347	D05AA	TARS	84:32.00	KERATOPLASTIC AGENTS						
62351	D02AF	SALICYLIC ACID PREPARATIONS	84:28.00	KERATOLYTIC AGENTS						
62400	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62484	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	12:20.04	CENTRALLY ACTING SKELETAL MUSCLE RELAXANTS						
62484	M03BA53	"METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
62485	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:08.00	ANTITUSSIVES						
62485	R05FA02	OPIUM DERIVATIVES AND EXPECTORANTS	48:16.00	EXPECTORANTS						
62486	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
62494	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
62515	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
62525	N05CD07	TEMAZEPAM	28:24.08	BENZODIAZEPINES						
62526	N05CD07	TEMAZEPAM	28:24.08	BENZODIAZEPINES						
62527	G04BD04	OXYBUTYNIN	86:12.04	Antimuscarinics						
62529	R03BB01	IPRATROPIUM BROMIDE	12:08.08	ANTIMUSCARINICS ANTISPASMODICS						
62530	M03BX01	BACLOFEN	12:20.12	GABA-DERIVATIVE SKELETAL MUSCLE RELAXANTS						
62531	M03BX01	BACLOFEN	12:20.12	GABA-DERIVATIVE SKELETAL MUSCLE RELAXANTS						
62537	L02BB01	FLUTAMIDE	10:00.00	ANTINEOPLASTIC AGENTS						
62565	A03CA02	CLIDINIUM AND PSYCHOLEPTICS	12:08.08	ANTIMUSCARINICS ANTISPASMODICS						
62565	A03CA02	CLIDINIUM AND PSYCHOLEPTICS	28:24.08	BENZODIAZEPINES						
62569	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62570	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62571	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62573	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62618	D02AB	ZINC PRODUCTS	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
62619	M01AB02	SULINDAC	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
62620	M01AB02	SULINDAC	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
62639			92:01.00*	HERBS AND NATURAL PRODUCTS						
62652	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62653	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
62659	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
62659	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
62660	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
62660	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
62681	C01DA08	ISOSORBIDE DINITRATE	24:12.08	NITRATES AND NITRITES						
62682	C01DA08	ISOSORBIDE DINITRATE	24:12.08	NITRATES AND NITRITES						
62683	C01DA08	ISOSORBIDE DINITRATE	24:12.08	NITRATES AND NITRITES						
62686	C03CA01	FUROSEMIDE	40:28.08	LOOP DIURETICS						
62687	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
62688	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
62689	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
62690	N06AA09	AMITRIPTYLINE	28:16.04.28	TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS						
62691	J01XE01	NITROFURANTOIN	08:36.00	URINARY ANTI-INFECTIVES						
62692	J01XE01	NITROFURANTOIN	08:36.00	URINARY ANTI-INFECTIVES						
62696	N04AA01	TRIHEXYPHENIDYL	28:36.08	ANTICHOLINERGIC AGENTS						
62697	N04AA01	TRIHEXYPHENIDYL	28:36.08	ANTICHOLINERGIC AGENTS						
62701	S01EB01	PILOCARPINE	52:40.20	MIOTICS						
62702	S01EB01	PILOCARPINE	52:40.20	MIOTICS						
62703	S01EB01	PILOCARPINE	52:40.20	MIOTICS						
62704	S01EB01	PILOCARPINE	52:40.20	MIOTICS						
62705	S01EB01	PILOCARPINE	52:40.20	MIOTICS						
62723	M02AB	CAPSAICIN AND SIMILAR AGENTS	84:24.04	BASIC LOTIONS AND LINIMENTS						
62752	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62874	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62876	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62904	A11CC03	ALFACALCIDOL	88:16.00	VITAMIN D						
62913	C01EB09	UBIDECARENONE	88:30.00*	OTHER NUTRITIONAL AGENTS						
62930	A12AX	"CALCIUM, COMBINATIONS WITH VITAMIN D AND/OR OTHER DRUGS"	88:28.01*	VITAMINS & MINERALS						
62936	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
62937	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
62981	D08AX08	ETHANOL	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
63016	H02AB07	PREDNISONE	68:04.00	ADRENALS						
63017	H02AB07	PREDNISONE	68:04.00	ADRENALS						
63018	H02AB07	PREDNISONE	68:04.00	ADRENALS						
63057	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63058	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63061	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63062	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63063	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63064	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63065	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63076	N06AB04	CITALOPRAM	28:16.04.20	SELECTIVE-SEROTONIN REUPTAKE INHIBITORS						
63081	A09AA02	"MULTIENZYMES (LIPASE, PROTEASE ETC)"	56:16.00	DIGESTANTS						
63096	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
63097	N02BE01	ACETAMINOPHEN (PARACETAMOL)	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
63113	D11AX12	PYRITHIONE ZINC	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
63114	D11AX12	PYRITHIONE ZINC	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
63117	A11JC	"VITAMINS, OTHER COMBINATIONS"	88:20.00	VITAMIN E						
63117	A11JC	"VITAMINS, OTHER COMBINATIONS"	88:30.00*	OTHER NUTRITIONAL AGENTS						
63134			92:01.00*	HERBS AND NATURAL PRODUCTS						
63291	G03AA07	LEVONORGESTREL AND ESTROGEN	68:12.00	CONTRACEPTIVES						
63318	N05AG02	PIMOZIDE	28:16.08.92	MISCELLANEOUS ANTIPSYCHOTICS						
63323	M01AG01	MEFENAMIC ACID	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
63364	D01AE15	TERBINAFINE	84:04.08.04	ALLYLAMINES						
63391	M02AC	PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	28:08.04.24	SALICYLATES						
63444	M01AB15	KETOROLAC	28:08.04.92	OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS						
63453	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63473	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63474	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63486	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	12:12.00	SYMPATHOMIMETIC (ADRENERGIC) AGENTS						
63486	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
63502	N05CM09	Valerianae radix	92:01.00*	HERBS AND NATURAL PRODUCTS						
63559	S01ED02	BETAXOLOL	52:40.08	BETA-ADRENERGIC AGENTS						
63566	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63580	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63651	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63675	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
63682	D02BA	PROTECTIVES AGAINST UV-RADIATION FOR TOPICAL USE	84:80.00	SUNSCREEN AGENTS						
63683	D02BA	PROTECTIVES AGAINST UV-RADIATION FOR TOPICAL USE	84:80.00	SUNSCREEN AGENTS						
63697	A07FA01	LACTIC ACID PRODUCING ORGANISMS	56:08.00	ANTIDIARRHEA AGENTS						
63710	R05X	Other cold preparations	48:01.00*	OTHER COLD AND COUGH PREPARATIONS						
63726			92:01.00*	HERBS AND NATURAL PRODUCTS						
63750	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63751	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63752	D02BA30	COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION	84:80.00	SUNSCREEN AGENTS						
63761	L03AA12	ANCESTIM	20:16.00	HEMATOPOIETIC AGENTS						
63794	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63860			92:01.00*	HERBS AND NATURAL PRODUCTS						
63868	D11AH04	ALITRETINOIN	84:92.00	MISC. SKIN AND MUCOUS MEMBRANE AGENTS						
63879	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
63890	A02BA02	RANITIDINE	56:28.12	HISTAMINE H2-ANTAGONISTS						
63895			92:01.00*	HERBS AND NATURAL PRODUCTS						
63896			92:01.00*	HERBS AND NATURAL PRODUCTS						
63897			92:01.00*	HERBS AND NATURAL PRODUCTS						
63919	D08AE04	TRICLOSAN	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
63930	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
63971			92:01.00*	HERBS AND NATURAL PRODUCTS						
63986			92:01.00*	HERBS AND NATURAL PRODUCTS						
64005			92:01.00*	HERBS AND NATURAL PRODUCTS						
64006			92:01.00*	HERBS AND NATURAL PRODUCTS						
64041	R01AX03	IPRATROPIUM BROMIDE	12:08.08	ANTIMUSCARINICS ANTISPASMODICS						
64093	A11GA01	ASCORBIC ACID (VIT C)	88:12.00	VITAMIN C						
64095			92:01.00*	HERBS AND NATURAL PRODUCTS						
64098	M02AC	PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	28:08.04.24	SALICYLATES						
64104			92:01.00*	HERBS AND NATURAL PRODUCTS						
64105	D08AE04	TRICLOSAN	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
64124	V06DB	"FAT/CARBOHYDRATES/PROTEINS/MINERALS/VITAMINS, COMB"	88:30.00*	OTHER NUTRITIONAL AGENTS						
64127			92:01.00*	HERBS AND NATURAL PRODUCTS						
64137	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
64138	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	48:08.00	ANTITUSSIVES						
64146			92:01.00*	HERBS AND NATURAL PRODUCTS						
64149	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
64154	A11HA03	TOCOPHEROL (VIT E)	88:20.00	VITAMIN E						
64155	C05AD07	PRAMOCAINE	84:24.12	BASIC OINTMENTS AND PROTECTANTS						
64156	A11GA01	ASCORBIC ACID (VIT C)	88:12.00	VITAMIN C						
64165	A11JA	COMBINATIONS OF VITAMINS	88:28.00	MULTIVITAMIN PREPARATIONS						
64168			52:16.00	LOCAL ANESTHETICS						
64171	J01DB05	CEFADROXIL	08:12.06.04	FIRST GENERATION CEPHALOSPORINS						
64179	D08AG02	POVIDONE-IODINE	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
64198	A11HA03	TOCOPHEROL (VIT E)	88:20.00	VITAMIN E						
64199	A11CA02	BETA-CAROTENE	88:04.00	VITAMIN A						
64201	A11HA03	TOCOPHEROL (VIT E)	88:20.00	VITAMIN E						
64210			92:01.00*	HERBS AND NATURAL PRODUCTS						
64235	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
64236	D11AX11	HYDROQUINONE	84:50.04	DEPIGMENTING AGENTS						
64240			92:01.00*	HERBS AND NATURAL PRODUCTS						
64283			92:01.00*	HERBS AND NATURAL PRODUCTS						
64284			92:01.00*	HERBS AND NATURAL PRODUCTS						
64294	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64302	C01EB09	UBIDECARENONE	88:30.00*	OTHER NUTRITIONAL AGENTS						
64304	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
64328			92:01.00*	HERBS AND NATURAL PRODUCTS						
64354	A12AX	"CALCIUM, COMBINATIONS WITH VITAMIN D AND/OR OTHER DRUGS"	88:28.01*	VITAMINS & MINERALS						
64385			92:01.00*	HERBS AND NATURAL PRODUCTS						
64432	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64433	A11EA	"VITAMIN B-COMPLEX, PLAIN"	88:08.00	VITAMIN B COMPLEX						
64455	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
64462	A11JB	VITAMINS WITH MINERALS	88:28.01*	VITAMINS & MINERALS						
64485	A11JA	COMBINATIONS OF VITAMINS	88:28.00	MULTIVITAMIN PREPARATIONS						
64495	A12CX	OTHER MINERAL PRODUCTS	88:29.00*	MINERALS						
64496	M02AC	PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	28:08.04.24	SALICYLATES						
64497			92:01.00*	HERBS AND NATURAL PRODUCTS						
64541	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
64543			92:01.00*	HERBS AND NATURAL PRODUCTS						
64544			92:01.00*	HERBS AND NATURAL PRODUCTS						
64545	R06AB04	CHLORPHENIRAMINE	04:04.20	PROPYLAMINE DERIVATIVES						
64591	J01CR02	AMOXICILLIN AND ENZYME INHIBITOR	08:12.16.08	AMINOPENICILLINS						
64592	J01CR02	AMOXICILLIN AND ENZYME INHIBITOR	08:12.16.08	AMINOPENICILLINS						
64593	J01CR02	AMOXICILLIN AND ENZYME INHIBITOR	08:12.16.08	AMINOPENICILLINS						
64622	A06AD11	LACTULOSE	56:12.00	CATHARTICS AND LAXATIVES						
64623	A06AX01	GLYCEROL	56:12.00	CATHARTICS AND LAXATIVES						
64631	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
64631	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
64632	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	04:04.20	PROPYLAMINE DERIVATIVES						
64632	N02BE51	"ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS"	28:08.92	MISCELLANEOUS ANALGESICS AND ANTIPYRETICS						
64638	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64640	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64642	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64643	A11AA03	MULTIVITAMINS AND OTHER MINERALS INCL COMBINATIONS	88:28.01*	VITAMINS & MINERALS						
64650	D08AE05	CHLOROXYLENOL	84:04.92	MISCELLANEOUS LOCAL ANTI-INFECTIVES						
64654	A09AA02	"MULTIENZYMES (LIPASE, PROTEASE ETC)"	44:00.00	ENZYMES						
64658	A12CX	OTHER MINERAL PRODUCTS	88:29.00*	MINERALS						
64721			92:01.00*	HERBS AND NATURAL PRODUCTS						
64722			92:01.00*	HERBS AND NATURAL PRODUCTS						
64723	P01BC01	QUININE	08:30.08	ANTIMALARIALS						
64724	P01BC01	QUININE	08:30.08	ANTIMALARIALS						
64742	A12CX	OTHER MINERAL PRODUCTS	88:29.00*	MINERALS						
64745	A11GA01	ASCORBIC ACID (VIT C)	88:12.00	VITAMIN C						
64750	V06DX	OTHER COMBINATIONS OF NUTRIENTS	88:30.00*	OTHER NUTRITIONAL AGENTS						
64751	V06DX	OTHER COMBINATIONS OF NUTRIENTS	88:30.00*	OTHER NUTRITIONAL AGENTS						
64772	V07AV	TECHNICAL DISINFECTANTS	38:00.00	DISINFECTANTS (FOR AGENTS USED ON OBJECT)						
