CONCEPT_NAME_1	CONCEPT_CLASS_ID_1	CONCEPT_ID_2	CONCEPT_NAME_2	PRECEDENCE	CONVERSION_FACTOR
ARUM TRIPHYLLUM	Ingredient	43126063	Arum Triphyllum for homeopathic preparations	1	
ASAFETIDA	Ingredient	19015539	Asafetida extract	1	
ASARI CUM RADICE	Ingredient	42898310	Asarum sieboldii root extract	1	
ASARUM	Ingredient	43533005	Asarum canadense root extract	1	
ASARUM	Ingredient	42903419	Asarum europaeum extract	2	
ASARUM	Ingredient	43525866	Asarum heterotropoides extract	3	
ASARUM	Ingredient	42898310	Asarum sieboldii root extract	4	
ASARUM EUROPAEUM	Ingredient	42903419	Asarum europaeum extract	1	
ASCLEPIAS TUBEROSA	Ingredient	42898313	Asclepias tuberosa flowering top extract	1	
ASCLEPIAS TUBEROSA	Ingredient	42898314	Asclepias tuberosa root extract	2	
ASCLEPIAS VINCETOXICUM	Ingredient	43126002	Asclepias Vincetoxicum for homeopathic preparations	1	
ASCLEPIAS VINCETOXICUM, FOLIA	Ingredient	43126002	Asclepias Vincetoxicum for homeopathic preparations	1	
ASCORBIC ACID	Ingredient	19011773	Ascorbic Acid	1	
ASCORBYL PALMITATE	Ingredient	46221319	ASCORBYL DIPALMITATE	1	
Asenapine maleate	Ingredient	40164052	Asenapine	1	
ASFOTASE ALFA	Ingredient	35603109	asfotase alfa	1	
ASPARAGINASE	Ingredient	19012585	ASPARAGINASE	1	
ASPARAGUS OFFICINALIS	Ingredient	43125996	Asparagus officinalis for homeopathic preparations	1	
ASPERGILLUS NIGER	Ingredient	35606323		1	
ASPERGILLUS ORYZAE	Ingredient	42898286	ASPERGILLUS FLAVUS VAR. ORYZAE PROTEASE	1	
ASTEMIZOLE	Ingredient	1150770	Astemizole	1	
ASTRAGALUS	Ingredient	1315656	Astragalus preparation	1	
ATAZANAVIR SULFATE	Ingredient	1727223	Atazanavir	1	
ATENOLOL	Ingredient	1314002	Atenolol	1	
ATOMOXETINE HYDROCHLORIDE	Ingredient	742185	atomoxetine	1	
ATORVASTATIN CALCIUM	Ingredient	1545958	atorvastatin	1	
ATORVASTATIN CALCIUM PROPYLENE GLYCOL SOLVATE	Ingredient	1545958	atorvastatin	1	
ATOVAQUONE	Ingredient	1781733	Atovaquone	1	
ATRACTYLODES MACROCEPHALA	Ingredient	43525881	Atractylodes macrocephala root extract	1	
ATRACURIUM BESYLATE	Ingredient	19014341	Atracurium	1	
ATROPINE	Ingredient	914335	Atropine	1	
ATROPINE SULFATE	Ingredient	914335	Atropine	1	
ATTAPULGITE (ACTIVATED)	Ingredient	933794	attapulgite	1	
AURANOFIN	Ingredient	1114771	Auranofin	1	
AUROTHIOGLUCOSE	Ingredient	1163570	Aurothioglucose	1	
AVOBENZONE	Ingredient	19111235	avobenzone	1	
Axitinib	Ingredient	42709322	axitinib	1	
AZACITIDINE	Ingredient	1314865	Azacitidine	1	
AZADIRACHTA INDICA	Ingredient	44507481	Azadirachta indica seed extract	2	
AZADIRACHTA INDICA	Ingredient	42898640	Azadirachta indica bark extract	4	
AZADIRACHTA INDICA	Ingredient	42898641	Azadirachta indica flower extract	3	
AZADIRACHTA INDICA	Ingredient	35605814	Azadirachta indica whole extract	1	
AZATADINE MALEATE	Ingredient	1133993	azatadine	1	
AZATHIOPRINE	Ingredient	19014878	Azathioprine	1	
AZATHIOPRINE SODIUM	Ingredient	19014878	Azathioprine	1	
AZELAIC ACID	Ingredient	986790	Azelate	1	
azelastine hydrochloride	Ingredient	934075	azelastine	1	
Azilsartan Medoxomil Potassium	Ingredient	40235485	azilsartan	1	
AZITHROMYCIN	Ingredient	1734104	Azithromycin	1	
AZITHROMYCIN DIHYDRATE	Ingredient	1734104	Azithromycin	1	
AZITHROMYCIN HYDROGEN CITRATE	Ingredient	1734104	Azithromycin	1	
AZITHROMYCIN ISOPROPANOLATE MONOHYDRATE	Ingredient	1734104	Azithromycin	1	
AZITHROMYCIN MONOHYDRATE	Ingredient	1734104	Azithromycin	1	
AZITHROMYCIN MONOHYDRATE HEMIETHANOLATE	Ingredient	1734104	Azithromycin	1	
AZTREONAM	Ingredient	1715117	Aztreonam	1	
B/HONG KONG/1434/2002-LIKE STRAIN	Ingredient	43013138	influenza B virus antigen, Hong Kong 330-2001	1	
BACAMPICILLIN HYDROCHLORIDE	Ingredient	1734205	bacampicillin	1	
BACILLUS CALMETTE-GUERIN (BCG) STRAIN TICE	Ingredient	19086176	BCG, Live, Tice Strain	1	
BACILLUS CALMETTE-GUERIN (BCG) STRAIN TICE	Ingredient	19015423	BCG Vaccine	2	
BACILLUS CALMETTE-GUERIN (BCG) SUBSTRAIN CONNAUGHT	Ingredient	19015423	BCG Vaccine	2	
BACILLUS CALMETTE-GUERIN (BCG) SUBSTRAIN CONNAUGHT	Ingredient	19023835	BCG, Live, Connaught Strain	1	
BACILLUS CALMETTE-GUERIN BCG	Ingredient	19015423	BCG Vaccine	1	
BACITRACIN	Ingredient	915175	Bacitracin	1	
BACITRACIN ZINC	Ingredient	915175	Bacitracin	1	
BACLOFEN	Ingredient	715233	Baclofen	1	
BADIAGA	Ingredient	43125894	Badiaga for homeopathic preparations	1	
BALM OIL	Ingredient	42900496	lemon balm oil	1	
BAPTISIA TINCTORIA	Ingredient	42898622	Baptisia tinctoria root extract	2	
BAPTISIA TINCTORIA	Ingredient	42904304	Baptisia tinctoria extract	1	
BARBERRY ROOT	Ingredient	19066569	Barberry Extract	1	
BARIUM CARBONATE	Ingredient	42900342	barium carbonate	1	
BARIUM CHLORIDE	Ingredient	42900344	barium chloride	1	
BARIUM SULFATE	Ingredient	19011331	Barium Sulfate	1	
BARLEY	Ingredient	43013941	barley extract	1	
BASIC COPPER CARBONATE	Ingredient	43532257	copper carbonate	1	
BASILIXIMAB	Ingredient	19038440	basiliximab	1	
BAYBERRY	Ingredient	19066569	Barberry Extract	1	
BECAPLERMIN	Ingredient	912476	Becaplermin	1	
BECLOMETHASONE DIPROPIONATE	Ingredient	1115572	Beclomethasone	1	
BEECHWOOD CREOSOTE	Ingredient	19008366	Creosote	1	
BEESWAX	Ingredient	40161546	beeswax	1	
BEET	Ingredient	19082737	Beets preparation	1	
BEET	Ingredient	40172566	sugar beet allergenic extract	3	
BEET	Ingredient	40162054	sugar beet pollen extract	2	
BELIMUMAB	Ingredient	40236987	belimumab	1	
BELLADONNA	Ingredient	958527	belladonna extract, USP	1	
BELLADONNA	Ingredient	1116109	Belladonna Alkaloids	2	
BELLADONNA RADIX	Ingredient	42904121	Atropa belladonna root extract	3	
BELLADONNA RADIX	Ingredient	958527	belladonna extract, USP	1	
BELLADONNA RADIX	Ingredient	1116109	Belladonna Alkaloids	2	
BELLIS PERENNIS	Ingredient	42903989	Bellis perennis extract	1	
BELLIS PERENNIS	Ingredient	42898629	Bellis Perennis flower extract	2	
BEMOTRIZINOL	Ingredient	42898655	BEMOTRIZINOL	1	
BENAZEPRIL HYDROCHLORIDE	Ingredient	1335471	benazepril	1	
BENDAMUSTINE HYDROCHLORIDE	Ingredient	19015523	bendamustine	1	
BENDROFLUMETHIAZIDE	Ingredient	1316354	Bendroflumethiazide	1	
BENOXINATE HYDROCHLORIDE	Ingredient	935529	Benoxinate	1	
BENSERAZIDE HYDROCHLORIDE	Ingredient	19016463	Benserazide	1	
BENTONITE	Ingredient	19016467	Bentonite	1	
BENZALKONIUM CHLORIDE	Ingredient	916460	Benzalkonium	1	
BENZENE	Ingredient	42900365	Benzene	1	
BENZETHONIUM CHLORIDE	Ingredient	916802	Benzethonium	1	
BENZOCAINE	Ingredient	917006	Benzocaine	1	
BENZOIC ACID	Ingredient	711452	Benzoate	1	
BENZOIN	Ingredient	19011438	benzoin resin	1	
BENZOYL PEROXIDE	Ingredient	918172	Benzoyl Peroxide	1	
BENZTROPINE MESYLATE	Ingredient	719174	Benztropine	1	
BENZYDAMINE HYDROCHLORIDE	Ingredient	19019620	Benzydamine	1	
BENZYL ALCOHOL	Ingredient	919681	Benzyl Alcohol	1	
BENZYL PARABEN	Ingredient	19018603	benzylparaben	1	
BENZYLPENICILLOYL-POLYLYSINE	Ingredient	19037035	Benzylpenicilloyl polylysine	1	
BERACTANT	Ingredient	19057932	beractant	1	
BERBERIS AQUIFOLIUM	Ingredient	43125946	Berberis aquifolium for homeopathic preparations	1	
BERBERIS VULGARIS FRUCTUS	Ingredient	42898631	Berberis vulgaris fruit extract	1	
BERYLLIUM METALLICUM	Ingredient	42898634	Beryllium	1	
BESIFLOXACIN	Ingredient	40161662	besifloxacin	1	
BETA-CAROTENE	Ingredient	19037223	Beta Carotene	1	
BETAHISTINE HYDROCHLORIDE	Ingredient	19020124	BETAHISTINE	1	
BETAINE	Ingredient	1520218	Betaine	1	
BETAINE HYDROCHLORIDE	Ingredient	1520218	Betaine	1	
BETAMETHASONE	Ingredient	920458	Betamethasone	1	
BETAMETHASONE ACETATE	Ingredient	920458	Betamethasone	1	
BETAMETHASONE BENZOATE	Ingredient	920458	Betamethasone	1	
BETAMETHASONE DIPROPIONATE	Ingredient	920458	Betamethasone	1	
BETAMETHASONE SODIUM PHOSPHATE	Ingredient	920458	Betamethasone	1	
BETAMETHASONE VALERATE	Ingredient	920458	Betamethasone	1	
BETAXOLOL HYDROCHLORIDE	Ingredient	1322081	Betaxolol	1	
BETHANECHOL CHLORIDE	Ingredient	937439	Bethanechol	1	
BETULA PENDULA	Ingredient	42898478	Betula pendula bark extract	1	
BETULA PENDULA	Ingredient	42904106	Betula pendula leaf extract	2	
BETULA PENDULA	Ingredient	42898656	BETULA PENDULA TAR OIL	3	
BETULA PENDULA FOLIA	Ingredient	42904106	Betula pendula leaf extract	1	
BEVACIZUMAB	Ingredient	1397141	bevacizumab	1	
BEZAFIBRATE	Ingredient	19022956	Bezafibrate	1	
BICALUTAMIDE	Ingredient	1344381	bicalutamide	1	
BIFIDOBACTERIUM BIFIDUM	Ingredient	19006764	Bifidobacterium bifidum	1	
BIFIDOBACTERIUM LONGUM	Ingredient	40242573	Bifidobacterium longum	1	
BILE SALTS	Ingredient	19024068	Bile Salts	1	
BIMATOPROST	Ingredient	904525	bimatoprost	1	
BIOALLETHRIN	Ingredient	19037621	bioallethrin	1	
BIOFLAVONOIDS	Ingredient	19024669	Bioflavonoids	1	
BIOTIN	Ingredient	19024770	Biotin	1	
BIPERIDEN HYDROCHLORIDE	Ingredient	724908	Biperiden	1	
BIRTHWORT	Ingredient	44507468	Aristolochia serpentaria root extract	3	
BIRTHWORT	Ingredient	42898355	Aristolochia clematitis root extract	1	
BIRTHWORT	Ingredient	45774789	Aristolochia clematitis whole extract	2	
BISACODYL	Ingredient	924939	Bisacodyl	1	
BISMUTH	Ingredient	19025138	Bismuth	1	
BISMUTH CAMPHOCARBONATE	Ingredient	19092165	BISMUTH CAMPHOCARBONATE	1	
BISMUTH DIPROPYLACETATE	Ingredient	19016339	BISMUTH DIPROPYLACETATE	1	
BISMUTH SUBCARBONATE	Ingredient	19037731	bismuth subcarbonate	1	
BISMUTH SUBGALLATE	Ingredient	937725	bismuth subgallate	1	
BISMUTH SUBNITRATE	Ingredient	19037794	bismuth subnitrate	1	
BISMUTH SUBSALICYLATE	Ingredient	937791	bismuth subsalicylate	1	
BISMUTH TRIBROMOPHENATE	Ingredient	19058100	BISMUTH TRIBROMOPHENATE	1	
BISOCTRIZOLE	Ingredient	42898663	BISOCTRIZOLE	1	
BISOPROLOL FUMARATE	Ingredient	1338005	Bisoprolol	1	
BITTER ORANGE	Ingredient	42903881	Bitter orange oil	1	
BIVALIRUDIN	Ingredient	19084670	bivalirudin	1	
BLACK ALDER	Ingredient	44784706	Black alder pollen extract	1	
BLACK CURRANT	Ingredient	19055787	Black currant preparation	1	
BLACK PEPPER	Ingredient	19066500	Black Pepper Preparation	1	
BLACK WIDOW SPIDER ANTIVENIN	Ingredient	42899494	black widow spider preparation	1	
BLACKBERRY LEAF	Ingredient	40171957	blackberry allergenic extract	1	
BLATTA ORIENTALIS	Ingredient	42904080	Blatta orientalis preparation	1	
BLEOMYCIN SULFATE	Ingredient	1329241	Bleomycin	1	
BLINATUMOMAB	Ingredient	45892531	blinatumomab	1	
BOCEPREVIR	Ingredient	40238770	boceprevir	1	
BOLDO	Ingredient	42899623	Peumus boldus leaf extract	1	
BOLDO ALKALOID	Ingredient	21014104	Boldo dry extract	1	
BOLETUS LURIDUS	Ingredient	44816305	Boletus luridus fruiting body extract	1	
BOLETUS SATANUS	Ingredient	43560485	Boletus satanas fruiting body extract	1	
BONE MARROW	Ingredient	42900128	Sus scrofa bone marrow preparation	1	
BONE MARROW	Ingredient	42903734	Bos taurus bone marrow preparation	2	
BONE MEAL	Ingredient	19038433	bone meal	1	
BORAGO OFFICINALIS	Ingredient	45775985	Borago officinialis whole extract	1	
BORIC ACID	Ingredient	929698	boric acid	1	
BORNEOL	Ingredient	43013518	Borneol	1	
BORTEZOMIB MANNITOL BORONIC ESTER	Ingredient	1336825	bortezomib	1	
BOSENTAN MONOHYDRATE	Ingredient	19113007	bosentan monohydrate	1	
Bosutinib	Ingredient	42900401	bosutinib	1	
BOSWELLIA SERRATA	Ingredient	44785144	Boswellia serrata whole extract	1	
BOTULINUM ANTITOXIN	Ingredient	19103217	BOTULISM ANTITOXIN TRIV A,B&E	1	
BOTULINUM ANTITOXIN	Ingredient	19091628	BOTULISM ANTITOXIN E	3	
BOTULINUM ANTITOXIN	Ingredient	19056450	BOTULISM ANTITOXIN A	2	
BOVINE OVARIES, DRIED	Ingredient	42898532	Bos taurus ovary preparation	1	
BOVINE PLASMA	Ingredient	43532185	Serum Albumin, Bovine	1	
BOVISTA	Ingredient	43125884	Bovista Gigantea for homeopathic preparations	1	
BOX ELDER	Ingredient	40161593	box elder maple pollen extract	1	
BRAIN	Ingredient	42900130	Sus scrofa brainstem preparation	4	
BRAIN	Ingredient	42904235	Bos taurus brain preparation	2	
BRAIN	Ingredient	44507483	Bos taurus brainstem preparation	3	
BRAIN	Ingredient	42899868	Pork brain preparation	1	
BRASSICA NAPUS	Ingredient	42898547	Brassica Napus Oil	1	
BRENTUXIMAB VEDOTIN	Ingredient	40241969	brentuximab vedotin	1	
BRETYLIUM TOSYLATE	Ingredient	19038998	bretylium	1	
BRILLIANT GREEN	Ingredient	19039029	brilliant green	1	
BRIMONIDINE TARTRATE	Ingredient	915542	brimonidine	1	
BRINZOLAMIDE	Ingredient	938044	brinzolamide	1	
BROMAZEPAM	Ingredient	19030353	Bromazepam	1	
BROMELAIN	Ingredient	19030387	Bromelains	1	
Bromfenac sodium sesquihydrate	Ingredient	1139179	bromfenac	1	
BROMINE	Ingredient	42898570	Bromine	1	
BROMOCRIPTINE MESYLATE	Ingredient	730548	Bromocriptine	1	
BROMODIPHENHYDRAMINE HYDROCHLORIDE	Ingredient	1139216	bromodiphenhydramine	1	
BROMPHENIRAMINE MALEATE	Ingredient	1130863	Brompheniramine	1	
BROMUS RAMOSUS, FLOS	Ingredient	42898487	Bromus ramosus flower extract	1	
BRYONIA	Ingredient	19015636	Bryonia preparation	1	
BUCHU	Ingredient	19056342	Buchu	1	
BUCKTHORN	Ingredient	43125917	Rhamnus Frangula for homeopathic preparations	1	
BUCKWHEAT	Ingredient	40172004	buckwheat allergenic extract	1	
BUDESONIDE	Ingredient	939259	Budesonide	1	
BUFEXAMAC	Ingredient	19032724	Bufexamac	1	
BUMETANIDE	Ingredient	932745	Bumetanide	1	
BUPIVACAINE HYDROCHLORIDE	Ingredient	732893	Bupivacaine	1	
BUPLEURUM CHINENSE DC	Ingredient	42898493	Bupleurum chinense root extract	1	
BUPRENORPHINE	Ingredient	1133201	Buprenorphine	1	
BUPRENORPHINE HYDROCHLORIDE	Ingredient	1133201	Buprenorphine	1	
BUPROPION HYDROCHLORIDE	Ingredient	750982	Bupropion	1	
BURDOCK	Ingredient	19091254	Burdock root extract	1	
BUSERELIN ACETATE	Ingredient	19033280	Buserelin	1	
BUSPIRONE HYDROCHLORIDE	Ingredient	733301	Buspirone	1	
BUSULFAN	Ingredient	1333357	Busulfan	1	
BUTABARBITAL SODIUM	Ingredient	959174	butabarbital	1	
BUTACAINE SULFATE	Ingredient	19033385	butacaine	1	
BUTALBITAL	Ingredient	1139699	butalbital	1	
BUTAMBEN	Ingredient	939726	butamben	1	
BUTCHER'S BROOM	Ingredient	19056408	BUTCHER'S BROOM Preparation	1	
BUTENAFINE HYDROCHLORIDE	Ingredient	958396	butenafine	1	
BUTOCONAZOLE NITRATE	Ingredient	939784	butoconazole	1	
BUTORPHANOL TARTRATE	Ingredient	1133732	Butorphanol	1	
BUTYLPARABEN	Ingredient	42900334	butylparaben	1	
BUTYRIC ACID	Ingredient	19122139	butyrate	1	
BUXUS SEMPERVIRENS	Ingredient	43126010	Buxus sempervirens for homeopathic preparations	1	
CABAZITAXEL	Ingredient	40222431	cabazitaxel	1	
CABERGOLINE	Ingredient	1558471	cabergoline	1	
CACTUS GRANDIFLORUS	Ingredient	43125954	Cactus Grandiflorus for homeopathic preparations	1	
CADMIUM BROMIDE	Ingredient	43012196	Cadmium	1	
CADMIUM IODATUM	Ingredient	42900349	cadmium iodide	1	
CADMIUM METALLICUM	Ingredient	43012196	Cadmium	1	
CADMIUM SULFIDE	Ingredient	43013949	cadmium sulfide	1	
CADMIUM SULPHURICUM	Ingredient	43013949	cadmium sulfide	1	
CAFFEINE	Ingredient	1134439	Caffeine	1	
CAFFEINE CITRATE	Ingredient	1134439	Caffeine	1	
CALAMINE	Ingredient	902616	Calamine	1	
CALAMUS	Ingredient	43533116	CALAMUS OIL	1	
CALCIPOTRIOL	Ingredient	908921	calcipotriene	1	
CALCIPOTRIOL MONOHYDRATE	Ingredient	908921	calcipotriene	1	
CALCITONIN (SALMON SYNTHETIC)	Ingredient	1537655	salmon calcitonin	1	
CALCITRIOL	Ingredient	19035631	Calcitriol	1	
CALCIUM	Ingredient	19018544	Calcium	1	
CALCIUM ACETATE	Ingredient	951469	calcium acetate	1	
CALCIUM ALGINATE	Ingredient	19058549	CALCIUM ALGINATE	1	
CALCIUM AMINO ACID CHELATE	Ingredient	40222115	CALCIUM AMINO ACID CHELATE	1	
CALCIUM ASCORBATE	Ingredient	1319219	Calcium ascorbate	1	
CALCIUM ASPARTATE	Ingredient	19071869	Calcium Aspartate	1	
CALCIUM BISDIOCTYLSULFOSUCCINATE	Ingredient	941258	Docusate	1	
CALCIUM CARBIMIDE	Ingredient	19018547	Calcium Carbimide	1	
CALCIUM CARBONATE	Ingredient	19035704	Calcium Carbonate	1	
CALCIUM CASEINATE	Ingredient	19058896	calcium lactate	1	
CALCIUM CHLORIDE	Ingredient	19036781	Calcium Chloride	1	
CALCIUM CITRATE	Ingredient	19058572	Calcium Citrate	1	
CALCIUM D-PANTOTHENATE	Ingredient	19088079	pantothenate	1	
CALCIUM FLUORIDE	Ingredient	19018601	Calcium Fluoride	1	
CALCIUM GLUCOHEPTONATE	Ingredient	1337159	Calcium Glycerophosphate	1	
CALCIUM GLUCONATE	Ingredient	19037038	Calcium Gluconate	1	
CALCIUM GLUCONOLACTATE	Ingredient	19058896	calcium lactate	1	
CALCIUM GLYCEROPHOSPHATE	Ingredient	1337159	Calcium Glycerophosphate	1	
CALCIUM HEXAFLUOROSILICATE	Ingredient	42900360	calcium hexafluorosilicate	1	
CALCIUM HVP CHELATE	Ingredient	40222115	CALCIUM AMINO ACID CHELATE	1	
CALCIUM HYDROXIDE	Ingredient	1337191	calcium hydroxide	1	
CALCIUM HYPOPHOSPHITE	Ingredient	43532261	calcium hypophosphite	1	
CALCIUM IODATE	Ingredient	19090171	Calcium iodide	1	
CALCIUM IODIDE	Ingredient	19090171	Calcium iodide	1	
CALCIUM LACTATE	Ingredient	19058896	calcium lactate	1	
CALCIUM LACTOBIONATE	Ingredient	19090802	calcium lactobionate	1	
CALCIUM LEVULINATE	Ingredient	19058971	CALCIUM LEVULINATE	1	
CALCIUM MAGNESIUM PHYTATE	Ingredient	19018544	Calcium	1	
CALCIUM OXALATE	Ingredient	44784716	Calcium Oxalate	1	
CALCIUM PHOSPHATE	Ingredient	19037401	calcium phosphate	1	
CALCIUM PHOSPHATE MONOBASIC	Ingredient	19037401	calcium phosphate	1	
CALCIUM PICRATE	Ingredient	44507734	picrate	1	
CALCIUM POLYCARBOPHIL	Ingredient	940426	calcium polycarbophil	1	
CALCIUM POLYSTYRENE SULFONATE	Ingredient	19112563	Calcium polystyrene sulfonate product	1	
CALCIUM PROTEINATE	Ingredient	40222115	CALCIUM AMINO ACID CHELATE	1	
CALCIUM SACCHARATE	Ingredient	19056480	CALCIUM SACCHARATE	1	
CALCIUM SILICATE	Ingredient	42900373	calcium silicate	1	
CALCIUM SULFATE	Ingredient	19037446	Calcium Sulfate	1	
CALCIUM SULFIDE CRUDE	Ingredient	19135846	calcium sulfide	1	
CALCIUM UNDECYLENATE	Ingredient	914244	Undecylenate	1	
CALENDULA	Ingredient	19071836	Calendula officinalis extract	1	
CALLUNA VULGARIS, FLOS	Ingredient	42898772	Calluna vulgaris flowering top extract	1	
CALTHA PALUSTRIS	Ingredient	42904079	Caltha palustris extract	1	
CALUMBA	Ingredient	42899474	Jateorhiza calumba root extract	1	
CAMPHENE	Ingredient	21014135	Camphene	1	
CAMPHOR	Ingredient	938205	Camphor	1	
CAMPHOR MONOBROMATED	Ingredient	43525920	3-BROMOCAMPHOR, (+-)-	1	
CAMPHORICUM ACIDUM	Ingredient	938205	Camphor	1	
CANADA BALSAM	Ingredient	43525832	Canada balsam extract	1	
Canagliflozin	Ingredient	43526465	canagliflozin	1	
CANAKINUMAB	Ingredient	40161669	canakinumab	1	
CANDESARTAN CILEXETIL	Ingredient	1351557	candesartan	1	
CANDIDA ALBICANS ANTIGEN	Ingredient	40161115	Candida albicans extract	1	
CANDIDA PARAPSILOSIS	Ingredient	42898733	Candida parapsilosis	1	
CANNABIS SATIVA EXTRACT	Ingredient	43533064	Cannabis sativa seed extract	1	
CANTHARIDES	Ingredient	19039679	Cantharidin	1	
CANTHARIDIN	Ingredient	19039679	Cantharidin	1	
CAPECITABINE	Ingredient	1337620	capecitabine	1	
CAPREOMYCIN SULFATE	Ingredient	19026710	Capreomycin	1	
CAPSAICIN	Ingredient	939881	Capsaicin	1	
CAPSICUM	Ingredient	915553	Capsicum extract	1	
CAPSICUM OLEORESIN	Ingredient	19055492	CAPSICUM OLEORESIN	1	
CAPTOPRIL	Ingredient	1340128	Captopril	1	
CARAWAY	Ingredient	42900378	caraway oil	2	
CARAWAY	Ingredient	40172084	caraway seed allergenic extract	1	
CARBACHOL	Ingredient	940183	Carbachol	1	
CARBAMAZEPINE	Ingredient	740275	Carbamazepine	1	
CARBETAPENTANE CITRATE	Ingredient	1140640	carbetapentane	1	
CARBETOCIN	Ingredient	21014038	Carbetocin	1	
CARBIDOPA	Ingredient	740560	Carbidopa	1	
CARBIDOPA MONOHYDRATE	Ingredient	740560	Carbidopa	1	
CARBO ANIMALIS	Ingredient	42903990	Carbo animalis preparation	1	
CARBOMER	Ingredient	19055217	Carbomer	1	
CARBON BLACK	Ingredient	42904292	Carbon Black	1	
CARBON DIOXIDE	Ingredient	19046180	Carbon Dioxide	1	
CARBON DISULFIDE	Ingredient	42898737	Carbon Disulfide	1	
CARBON MONOXIDE	Ingredient	19047756	Carbon Monoxide	1	
CARBOPLATIN	Ingredient	1344905	Carboplatin	1	
CARBOPROST TROMETHAMINE	Ingredient	19049150	Carboprost	1	
CARFILZOMIB	Ingredient	42873638	carfilzomib	1	
Carglumic Acid	Ingredient	19102150	Carglumic acid	1	
CARISOPRODOL	Ingredient	749910	Carisoprodol	1	
CARMUSTINE	Ingredient	1350066	Carmustine	1	
CARPINUS BETULUS, FLOS	Ingredient	42898744	Carpinus betulus flower extract	1	
CARROT	Ingredient	43533045	carrot extract	2	
CARROT	Ingredient	40170356	carrot allergenic extract	1	
CARVEDILOL	Ingredient	1346823	carvedilol	1	
CASANTHRANOL	Ingredient	900093	Casanthranol	1	
CASCARA	Ingredient	900017	Cascara sagrada	1	
CASCARA SAGRADA	Ingredient	900017	Cascara sagrada	1	
CASSIA FISTULA	Ingredient	42898749	Cassia fistula fruit extract	1	
CASTANEA SATIVA, FLOS	Ingredient	42898751	Castanea sative leaf extract	1	
CASTOR EQUI	Ingredient	43526456	castor fiber scent gland secretion	1	
CASTOR OIL	Ingredient	950933	Castor Oil	1	
CASTOREUM	Ingredient	43525789	Castor canadensis scent gland secretion preparation	1	
CAT FUR	Ingredient	19095690	Cat Hair Extract	1	
CAT THYME	Ingredient	42904053	Teucrium marum extract	1	
CAT THYME	Ingredient	43013834	Teucrium marum top extract	2	
Catridecacog	Ingredient	19106100	factor XIII	1	
CAULOPHYLLUM THALICTROIDES	Ingredient	42904055	Caulophyllum thalictroides root extract	1	
CEDRON	Ingredient	42904147	simaba cedron seed extract	1	
CEFACLOR	Ingredient	1768849	Cefaclor	1	
CEFADROXIL	Ingredient	1769535	Cefadroxil	1	
CEFADROXIL MONOHYDRATE	Ingredient	1769535	Cefadroxil	1	
CEFAMANDOLE NAFATE	Ingredient	19070174	Cefamandole	1	
CEFAZOLIN SODIUM	Ingredient	1771162	Cefazolin	1	
CEFEPIME HYDROCHLORIDE	Ingredient	1748975	cefepime	1	
CEFIXIME	Ingredient	1796435	Cefixime	1	
CEFOTAXIME SODIUM	Ingredient	1774470	Cefotaxime	1	
CEFOTETAN DISODIUM	Ingredient	1774932	Cefotetan	1	
CEFOXITIN SODIUM	Ingredient	1775741	Cefoxitin	1	
CEFPODOXIME PROXETIL	Ingredient	1749008	cefpodoxime	1	
CEFPROZIL	Ingredient	1738366	cefprozil	1	
CEFPROZIL MONOHYDRATE	Ingredient	1738366	cefprozil	1	
CEFTAZIDIME	Ingredient	1776684	Ceftazidime	1	
CEFTAZIDIME PENTAHYDRATE	Ingredient	1776684	Ceftazidime	1	
CEFTIZOXIME SODIUM	Ingredient	1777254	Ceftizoxime	1	
CEFTOBIPROLE MEDOCARIL	Ingredient	21014019	Ceftobiprole	1	
CEFTRIAXONE SODIUM	Ingredient	1777806	Ceftriaxone	1	
CEFUROXIME AXETIL	Ingredient	1778162	Cefuroxime	1	
CEFUROXIME SODIUM	Ingredient	1778162	Cefuroxime	1	
CELANDINE	Ingredient	19056739	Greater Celandine	1	
CELECOXIB	Ingredient	1118084	celecoxib	1	
CELERY	Ingredient	43125979	Apium graveolens for homeopathic preparations	1	
CELLULASE	Ingredient	986515	CELLULASE	1	
CENTAUREA CYANUS	Ingredient	42898714	Centaurea cyanus flower extract	1	
CENTELLA	Ingredient	42898716	Centella asiatica extract	1	
CENTELLA	Ingredient	42898717	Centella asiatica leaf extract	2	
CENTELLA	Ingredient	42898718	Centella asiatica leaf homeopathic preparation	3	
