CONCEPT_NAME	CONCEPT_CODE_1	VOCABULARY_ID_1	CONCEPT_ID_2	PRECEDENCE	CONVERSION_FACTOR
Acetaminophen 325mg Tablets Regular Strength [Drug]	2252805	DPD	1125315	1	
Acetaminophen 500 Mg [Drug]	2447460	DPD	1125315	1	
Acetaminophen 500 Mg Compound Tablets With Codeine [Drug]	617059	DPD	21604348	1	
Acetaminophen 500 Mg Tablets [Drug]	2447444	DPD	1125315	1	
Acetaminophen 500 Mg Tablets Extra Strength Easy To Swallow [Drug]	2255251	DPD	1125315	1	
Acetaminophen 500 Mg Tablets Usp Extra Strength [Drug]	549703	DPD	1125315	1	
Acetaminophen 500 Mg Usp [Drug]	2191202	DPD	1125315	1	
Acetaminophen 500 Mg With 15 Mg Caffeine And 8 Mg Codeine Phosphate [Drug]	708712	DPD	21604348	1	
Acetaminophen 500mg + Methocarbamol 400mg Extra Strength Caplets [Drug]	2317109	DPD	21604100	1	
Acetaminophen 500mg [Drug]	2238806	DPD	1125315	1	
Acetaminophen 500mg [Drug]	2247512	DPD	1125315	1	
Acetaminophen 500mg [Drug]	2247612	DPD	1125315	1	
Acetaminophen 500mg And Caffeine 65mg [Drug]	2269988	DPD	21604348	1	
Acetaminophen 500mg Extra Strength [Drug]	2305542	DPD	1125315	1	
Acetaminophen 500mg Tablets Extra Strength [Drug]	2252813	DPD	1125315	1	
Acetaminophen 500mg, Caffeine And 8mg Codeine Phosphate [Drug]	2259001	DPD	1125315	1	
Acetaminophen 8 Hour [Drug]	2272490	DPD	1125315	1	
Acetaminophen 8-Hour [Drug]	2301237	DPD	1125315	1	
Acetaminophen [Drug]	2236958	DPD	1125315	1	
Acetaminophen [Drug]	2236959	DPD	1125315	1	
Acetaminophen [Drug]	2236960	DPD	1125315	1	
Acetaminophen [Drug]	2236961	DPD	1125315	1	
Acetaminophen [Drug]	2237418	DPD	1125315	1	
Acetaminophen [Drug]	2244332	DPD	1125315	1	
Acetaminophen [Drug]	2244893	DPD	1125315	1	
Acetaminophen [Drug]	2309807	DPD	1125315	1	
Acetaminophen [Drug]	2309815	DPD	1125315	1	
Acetaminophen [Drug]	2323338	DPD	1125315	1	
Acetaminophen [Drug]	2323354	DPD	1125315	1	
Acetaminophen [Drug]	2323362	DPD	1125315	1	
Acetaminophen [Drug]	2387581	DPD	1125315	1	
Acetaminophen [Drug]	2387603	DPD	1125315	1	
Acetaminophen [Drug]	2390795	DPD	1125315	1	
Acetaminophen Arthritis Pain [Drug]	2272482	DPD	1125315	1	
Acetaminophen Caffeine & 8mg Cod Phos Tab [Drug]	656119	DPD	21604348	1	
Acetaminophen Caffeine & 8mg Cod. Phos. Tab [Drug]	1997688	DPD	21604348	1	
Acetaminophen Caplet 325mg Usp [Drug]	1977415	DPD	1125315	1	
Acetaminophen Caplet 500mg [Drug]	1977474	DPD	1125315	1	
Acetaminophen Caplets 325 Mg [Drug]	2362341	DPD	1125315	1	
Acetaminophen Caplets 325mg [Drug]	2168820	DPD	1125315	1	
Acetaminophen Caplets 500 Mg [Drug]	2362368	DPD	1125315	1	
Acetaminophen Caplets Extra Strength [Drug]	1962353	DPD	1125315	1	
Acetaminophen Children'S Chewable Tab 160mg [Drug]	852155	DPD	1125315	1	
Acetaminophen Childrens Chewable Tab 80mg [Drug]	744328	DPD	1125315	1	
Acetaminophen Compound Tablets With Codeine 8mg [Drug]	599131	DPD	21604348	1	
Acetaminophen Comprime A Croquer 80mg [Drug]	1905856	DPD	1125315	1	
Acetaminophen Drops 80mg/Ml Usp [Drug]	811254	DPD	1125315	1	
Acetaminophen Easy Swallow [Drug]	2290480	DPD	1125315	1	
Acetaminophen Elixir With 8mg Codeine Phosphate Syrup [Drug]	2298708	DPD	21604348	1	
Acetaminophen Extra Strength Tab 500mg [Drug]	420034	DPD	1125315	1	
Acetaminophen Extra Strength Tab 500mg [Drug]	589233	DPD	1125315	1	
Acetaminophen Extra Strength Tab 500mg Usp [Drug]	1939122	DPD	1125315	1	
Acetaminophen Headache Ultra Relief [Drug]	2290901	DPD	21604348	1	
Acetaminophen Liquid Gel Capsules [Drug]	2450917	DPD	1125315	1	
Acetaminophen Oral Sol For Children Usp [Drug]	1958836	DPD	1125315	1	
Acetaminophen Oral Soln 80mg/5ml Usp [Drug]	730734	DPD	1125315	1	
Acetaminophen Oral Solution 32mg/Ml [Drug]	1933973	DPD	1125315	1	
Acetaminophen Oral Solution 80 Mg/Ml [Drug]	1904140	DPD	1125315	1	
Acetaminophen Oral Solution 80mg/5ml [Drug]	1939505	DPD	1125315	1	
Acetaminophen Oral Solution 80mg/Ml Usp [Drug]	730726	DPD	1125315	1	
Acetaminophen Oral Solution Drops 80mg/Ml [Drug]	1933981	DPD	1125315	1	
Acetaminophen Oral Solution Drops 80mg/Ml [Drug]	2301660	DPD	1125315	1	
Acetaminophen Oral Solution Usp 160mg/5ml [Drug]	2157594	DPD	1125315	1	
Acetaminophen Oral Suspension Usp (Children'S Suspension Liquid) [Drug]	2237423	DPD	1125315	1	
Acetaminophen Oral Suspension Usp (Infant'S Suspension Drops) [Drug]	2237424	DPD	1125315	1	
Acetaminophen Pediatric Drops 80 Mg/Ml Usp [Drug]	1935275	DPD	1125315	1	
Acetaminophen Rapid Action Gelcaps 500mg [Drug]	2309645	DPD	1125315	1	
Acetaminophen Regular Strength [Drug]	2246231	DPD	1125315	1	
Acetaminophen Relief Regular Strength [Drug]	2290944	DPD	21604348	1	
Acetaminophen Sol Orale D'Acetamin 80mg/5ml [Drug]	1905848	DPD	1125315	1	
Acetaminophen Solution Oral Gtte 80mg/Ml Usp [Drug]	1905864	DPD	1125315	1	
Acetaminophen Syrup 160mg/5ml Usp [Drug]	1906992	DPD	1125315	1	
Acetaminophen Syrup 160mg/5ml Usp [Drug]	811270	DPD	1125315	1	
Acetaminophen Tab 325mg [Drug]	361046	DPD	1125315	1	
Acetaminophen Tab 325mg [Drug]	589241	DPD	1125315	1	
Acetaminophen Tab 325mg [Drug]	718858	DPD	1125315	1	
Acetaminophen Tab 325mg Usp [Drug]	631647	DPD	1125315	1	
Acetaminophen Tab 325mg Usp [Drug]	789801	DPD	1125315	1	
Acetaminophen Tab 325mg Usp [Drug]	851434	DPD	1125315	1	
Acetaminophen Tab 500mg [Drug]	1927493	DPD	1125315	1	
Acetaminophen Tab 500mg [Drug]	594814	DPD	1125315	1	
Acetaminophen Tab 500mg Ext Strength [Drug]	718866	DPD	1125315	1	
Acetaminophen Tab 500mg Extra Strength Usp [Drug]	851442	DPD	1125315	1	
Acetaminophen Tab 500mg Usp [Drug]	1927507	DPD	1125315	1	
Acetaminophen Tab 500mg Usp [Drug]	789798	DPD	1125315	1	
Acetaminophen Tab Extra Strength 500mg [Drug]	619191	DPD	1125315	1	
Acetaminophen Tablet 325mg [Drug]	599158	DPD	1125315	1	
Acetaminophen Tablets 325 Mg [Drug]	605751	DPD	1125315	1	
Acetaminophen Tablets 325mg [Drug]	793264	DPD	1125315	1	
Acetaminophen Tablets Extra Strength [Drug]	1904132	DPD	1125315	1	
Acetaminophen Tablets Regular Strength [Drug]	1904124	DPD	1125315	1	
Acetaminophen Tablets Usp 160 Mg Chewable [Drug]	2163276	DPD	1125315	1	
Acetaminophen Tablets Usp 325 Mg [Drug]	2287587	DPD	1125315	1	
Acetaminophen Tablets Usp 325 Mg [Drug]	2362422	DPD	1125315	1	
Acetaminophen Tablets Usp 325mg [Drug]	2273608	DPD	1125315	1	
Acetaminophen Tablets Usp 500 Mg [Drug]	2287595	DPD	1125315	1	
Acetaminophen Tablets Usp 500 Mg [Drug]	2362244	DPD	1125315	1	
Acetaminophen Tablets Usp 500 Mg [Drug]	2383667	DPD	1125315	1	
Acetaminophen Tablets Usp 500 Mg [Drug]	567663	DPD	1125315	1	
Acetaminophen Tablets Usp 500mg [Drug]	2273616	DPD	1125315	1	
Acetaminophen Tablets Usp 500mg [Drug]	2289377	DPD	1125315	1	
Acetaminophen Tablets Usp [Drug]	2242998	DPD	1125315	1	
Acetaminophen Tablets Usp Soft Chews 160mg [Drug]	2246087	DPD	1125315	1	
Acetaminophen Ultra Relief Extra Strength [Drug]	2286807	DPD	21604348	1	
Acetaminophen Usp Extra Strength Caplets [Drug]	2067382	DPD	1125315	1	
Acetaminophen W Codeine Tab [Drug]	589489	DPD	21604348	1	
Acetaminophen With Antihistamine Nighttime [Drug]	2238183	DPD	21604348	1	
Acetaminophen With Codeine - Caplet [Drug]	2143933	DPD	21604348	1	
Acetaminophen, Caffeine & 8mg Codeine Phosphate [Drug]	2237420	DPD	21604348	1	
Acetaminophen, Caffeine & 8mg Codeine Phosphate Tablets [Drug]	2246085	DPD	21604348	1	
Acetaminophen, Caffeine & Codeine [Drug]	2025337	DPD	21604348	1	
Acetaminophen, Caffeine & Codeine [Drug]	2028174	DPD	21604348	1	
Acetaminophen, Caffeine & Codeine Tablets [Drug]	2387255	DPD	21604348	1	
Acetaminophen, Caffeine And 8 Mg Of Codeine Phosphate Tablets [Drug]	2248817	DPD	21604348	1	
Acetaminophen, Caffeine, And 8mg Of Codeine Phosphate Tablets [Drug]	2251914	DPD	21604348	1	
Acetaminophen-Caffeine-Codeine [Drug]	2254700	DPD	21604348	1	
Acetaminophen-Odan Tablets 325mg [Drug]	2241200	DPD	1125315	1	
Acetaminophen-Odan Tablets 500mg [Drug]	2241201	DPD	1125315	1	
Acetaminophen/Dextromethorphan/Pseudoephedrine [Drug]	2298562	DPD	21604348	1	
Acetaminophen/Pseudoephedrine/Dextromethorphan/Doxylamine [Drug]	2298414	DPD	21604348	1	
Acetaminophene - Liq 160 Mg/5 Ml [Drug]	2226871	DPD	1125315	1	
Acetaminophene - Liq 80 Mg/Ml [Drug]	2226898	DPD	1125315	1	
Acetaminophene 160mg Comprimes A Croquer [Drug]	2237562	DPD	1125315	1	
Acetaminophene 160mgco.Croquable Pour Enfant [Drug]	2017431	DPD	1125315	1	
Acetaminophene 325 Tab [Drug]	448745	DPD	1125315	1	
Acetaminophene 325tab [Drug]	382752	DPD	1125315	1	
Acetaminophene 500 Tab [Drug]	448753	DPD	1125315	1	
Acetaminophene 500tab [Drug]	386626	DPD	1125315	1	
Acetaminophene 80 Pour Enfants Tab [Drug]	621404	DPD	1125315	1	
Acetaminophene 80mg Comprimes A Croquer [Drug]	2229674	DPD	1125315	1	
Acetaminophene 80mgco.Croquable Pour Enfant [Drug]	2017458	DPD	1125315	1	
Acetaminophene [Drug]	2269961	DPD	1125315	1	
Acetaminophene Codeine Et Cafeine Caplets [Drug]	1996541	DPD	21604348	1	
Acetaminophene Codeine Et Cafeine Fort [Drug]	1996568	DPD	21604348	1	
Acetaminophene Comprimes 160mg [Drug]	1996150	DPD	1125315	1	
Acetaminophene Comprimes Croquables 160mg [Drug]	1996169	DPD	1125315	1	
Acetaminophene Extra-Fort [Drug]	2270307	DPD	1125315	1	
Acetaminophene Regulier 325mg - Tab [Drug]	2158698	DPD	1125315	1	
Acetanilide	DPD133006	DPD	19029248	1	
Acetazolam [Drug]	295019	DPD	929435	1	
Acetazolamide	DPD133008	DPD	929435	1	
Acetazolamide [Drug]	545015	DPD	929435	1	
Acetazolamide For Injection, Usp [Drug]	2358328	DPD	929435	1	
Acetazolamide Sodium	DPD133009	DPD	929435	1	
Acetazone Forte [Drug]	834300	DPD	21604108	1	
Acetazone Forte C8 [Drug]	834319	DPD	21604108	1	
Acetic Acid	DPD133010	DPD	929549	1	
Acetohexamide	DPD133011	DPD	1530014	1	
Acetone	DPD133012	DPD	19032614	1	
Acetoxyl 10 Gel [Drug]	406848	DPD	918172	1	
Acetoxyl 2.5 Gel [Drug]	406813	DPD	918172	1	
Acetoxyl 20acne Gel [Drug]	406856	DPD	918172	1	
Acetoxyl 5 Gel [Drug]	406821	DPD	918172	1	
Acetyl-L-Tyrosine	DPD133013	DPD	19006692	1	
Acetyl-L-Tyrosine	DPD133013	DPD	19011456	2	
Acetylcholine Chloride	DPD133014	DPD	19037624	1	
Acetylcysteine	DPD133015	DPD	1139042	1	
Acetylcysteine Injection 200 Mg/Ml [Drug]	2300435	DPD	1139042	1	
Acetylcysteine Solution [Drug]	2243098	DPD	1139042	1	
Acetylene	DPD133016	DPD	19040233	1	
Acetylsalicylic Acid	DPD133017	DPD	1112807	1	
Acetylsalicylic Acid 325mg Tablets Usp [Drug]	2245485	DPD	1112807	1	
Acetylsalicylic Acid 325mg Tablets Usp [Drug]	2252856	DPD	1112807	1	
Acetylsalicylic Acid 80 Mg Chewable Tablets [Drug]	2269139	DPD	1112807	1	
Acetylsalicylic Acid A.S.A. Tablets 325mg [Drug]	2215357	DPD	1112807	1	
Acetylsalicylic Acid Caffeine & 8mg Cod Phos [Drug]	180041	DPD	21604320	1	
Acetylsalicylic Acid Extra Strength 500mg Tablets Usp [Drug]	2252864	DPD	1112807	1	
Acetylsalicylic Acid Extra Strength Stomach Protection 500mg Caplets [Drug]	2255855	DPD	1112807	1	
Acetylsalicylic Acid Stomach Protection 325mg Tablets [Drug]	2255847	DPD	1112807	1	
Acetylsalicylic Acid Tab 300mg [Drug]	161993	DPD	1112807	1	
Acetylsalicylic Acid Tab 325mg [Drug]	718831	DPD	1112807	1	
Acetylsalicylic Acid Tab 325mg Bp [Drug]	648906	DPD	1112807	1	
Acetylsalicylic Acid, Caffeine & 8 Mg Codeine Phosphate Tablets [Drug]	2246103	DPD	21604320	1	
Acetylsalicylic Acid, Caffeine And 8mg Codeine Phosphate [Drug]	95494	DPD	21604320	1	
Ach-Alendronate [Drug]	2381478	DPD	21604152	1	
Ach-Alendronate [Drug]	2381486	DPD	21604152	1	
Ach-Alendronate [Drug]	2381494	DPD	21604152	1	
Ach-Anastrozole [Drug]	2351218	DPD	1348265	1	
Ach-Bicalutamide [Drug]	2325985	DPD	1344381	1	
Ach-Candesartan [Drug]	2379260	DPD	1351557	1	
Ach-Candesartan [Drug]	2379279	DPD	1351557	1	
Ach-Candesartan [Drug]	2379287	DPD	1351557	1	
Ach-Candesartan [Drug]	2379295	DPD	1351557	1	
Ach-Capecitabine [Drug]	2426757	DPD	1337620	1	
Ach-Capecitabine [Drug]	2426765	DPD	1337620	1	
Ach-Escitalopram [Drug]	2434652	DPD	715939	1	
Ach-Escitalopram [Drug]	2434660	DPD	715939	1	
Ach-Ezetimibe [Drug]	2425610	DPD	1526475	1	
Ach-Finasteride [Drug]	2355043	DPD	996416	1	
Ach-Fluoxetine [Drug]	2383241	DPD	755695	1	
Ach-Fluoxetine [Drug]	2393441	DPD	755695	1	
Ach-Letrozole [Drug]	2338459	DPD	1315946	1	
Ach-Montelukast [Drug]	2410265	DPD	1154161	1	
Ach-Montelukast [Drug]	2410273	DPD	1154161	1	
Ach-Mycophenolate [Drug]	2383780	DPD	19012565	1	
Ach-Pioglitazone [Drug]	2339587	DPD	1525215	1	
Ach-Pioglitazone [Drug]	2339595	DPD	1525215	1	
Ach-Pioglitazone [Drug]	2391600	DPD	1525215	1	
Ach-Pravastatin [Drug]	2440644	DPD	1551860	1	
Ach-Pravastatin [Drug]	2440652	DPD	1551860	1	
Ach-Pravastatin [Drug]	2440660	DPD	1551860	1	
Ach-Ramipril [Drug]	2439786	DPD	1334456	1	
Ach-Ramipril [Drug]	2439794	DPD	1334456	1	
Ach-Ramipril [Drug]	2439808	DPD	1334456	1	
Ach-Ramipril [Drug]	2439816	DPD	1334456	1	
Ach-Ramipril [Drug]	2439824	DPD	1334456	1	
Ach-Rosuvastatin [Drug]	2438917	DPD	1510813	1	
Ach-Rosuvastatin [Drug]	2438925	DPD	1510813	1	
Ach-Rosuvastatin [Drug]	2438933	DPD	1510813	1	
Ach-Rosuvastatin [Drug]	2438941	DPD	1510813	1	
Ach-Telmisartan Hctz [Drug]	2419114	DPD	21601839	1	
Ach-Telmisartan Hctz [Drug]	2419122	DPD	21601839	1	
Ach-Temozolomide [Drug]	2389819	DPD	1341149	1	
Ach-Temozolomide [Drug]	2389827	DPD	1341149	1	
Ach-Temozolomide [Drug]	2389835	DPD	1341149	1	
Ach-Temozolomide [Drug]	2389843	DPD	1341149	1	
Ach-Temozolomide [Drug]	2389851	DPD	1341149	1	
Ach-Temozolomide [Drug]	2438119	DPD	1341149	1	
Ach-Voriconazole [Drug]	2431998	DPD	1714277	1	
Achieve [Drug]	2248303	DPD	21600805	1	
Achillea Millefolium L.	DPD133018	DPD	43525846	1	
Achromycin Ont Oph 1% [Drug]	15083	DPD	1836948	1	
Achromycin V	DPD117151	DPD	19018662	1	
Achromycin V Cap 250mg [Drug]	14605	DPD	1836948	1	
Achyranthes Bidentata	DPD133019	DPD	42898397	1	
Acid Control [Drug]	2231400	DPD	953076	1	
Acid Control [Drug]	2231567	DPD	953076	1	
Acid Control [Drug]	2237223	DPD	953076	1	
Acid Control [Drug]	2240414	DPD	953076	1	
Acid Control [Drug]	2296098	DPD	953076	1	
Acid Reducer [Drug]	2230507	DPD	961047	1	
Acid Reducer [Drug]	2237829	DPD	961047	1	
Acid Reducer [Drug]	2240348	DPD	961047	1	
Acid Reducer [Drug]	2241208	DPD	961047	1	
Acid Reducer [Drug]	2241422	DPD	961047	1	
Acid Reducer [Drug]	2247551	DPD	961047	1	
Acid Reducer [Drug]	2266806	DPD	961047	1	
Acid Reducer [Drug]	2291282	DPD	961047	1	
Acid Reducer [Drug]	2296160	DPD	961047	1	
Acid Reducer [Drug]	2298740	DPD	961047	1	
Acid Reducer [Drug]	2400103	DPD	961047	1	
Acid Reducer Maximum Strength Non-Prescription [Drug]	2303221	DPD	961047	1	
Acide Borique [Drug]	132624	DPD	21602209	1	
Acide Folique 5 Tab [Drug]	563781	DPD	19111620	1	
Acidex Tc Oral Suspension [Drug]	742309	DPD	21600069	1	
Acidobyl & Cascara [Drug]	86762	DPD	21600552	1	
Acidophilus Bifidum Bulgaricus [Drug]	2240712	DPD	21600669	1	
Acidulated Phosphate Fluoride Oral Solution [Drug]	2117339	DPD	21600009	1	
Acitretin	DPD133021	DPD	929638	1	
Aclasta	DPD117180	DPD	21014852	1	
Aclasta [Drug]	2269198	DPD	1524674	1	
Aclidinium Bromide	DPD133022	DPD	42873639	1	
Acme United	DPD117181	DPD	43132769	1	
Acne Cream [Drug]	2385430	DPD	918172	1	
Acne Lotion [Drug]	2435055	DPD	918172	1	
Acne Medicated Gel [Drug]	2237644	DPD	21601977	1	
Acne Pads [Drug]	2245316	DPD	21601977	1	
Acne Spot Corrector [Drug]	2435063	DPD	918172	1	
Acne Stick Gel [Drug]	2238787	DPD	21601977	1	
Acne Treatment	DPD117190	DPD	19048831	1	
Acne Treatment Gel	DPD117191	DPD	19048831	1	
Acne Treatment Gel [Drug]	2430428	DPD	918172	1	
Acne Treatment Lotion [Drug]	2336812	DPD	918172	1	
Acne Treatment Lotion [Drug]	2340518	DPD	918172	1	
Acne Treatment System [Drug]	2402149	DPD	21602303	1	
Acneban [Drug]	2282895	DPD	918172	1	
Acnex Liq 2% [Drug]	685186	DPD	21601977	1	
Acnomel Acnee Mask	DPD117195	DPD	19052531	1	
Acnomel Acnee Mask [Drug]	1930575	DPD	21601977	1	
Acnomel Bp 5 Lot 5% [Drug]	1924982	DPD	918172	1	
Acnomel Skin Tone Cream [Drug]	1925008	DPD	1036525	1	
Acnopur Lotion Exfoliante Clarifiante [Drug]	2244568	DPD	21601977	1	
Acnopur Mousse Assainissante [Drug]	2244565	DPD	1704758	1	
Acnopur Soin Hydratant Regulateur [Drug]	2244567	DPD	21601977	1	
Acnopur Traitement Urgence Acne [Drug]	2244566	DPD	21601977	1	
Aconite	DPD133023	DPD	19058354	1	
Aconitinum	DPD133024	DPD	44507446	1	
Aconitum Ferox	DPD133025	DPD	42904093	1	
Aconitum Lycoctonum	DPD133026	DPD	44506788	1	
Aconitum Radix	DPD133027	DPD	43012479	2	
Aconitum Radix	DPD133027	DPD	42904012	1	
ACT	ACT	DPD	45744809	1	1
Act Alendronate [Drug]	2258102	DPD	21604152	1	
Act Alendronate [Drug]	2258110	DPD	21604152	1	
Act Amlodipine [Drug]	2297477	DPD	1332418	1	
Act Amlodipine [Drug]	2297485	DPD	1332418	1	
Act Amlodipine [Drug]	2297493	DPD	1332418	1	
Act Amphetamine Xr [Drug]	2439239	DPD	714785	1	
Act Amphetamine Xr [Drug]	2439247	DPD	714785	1	
Act Amphetamine Xr [Drug]	2439255	DPD	714785	1	
Act Amphetamine Xr [Drug]	2439263	DPD	714785	1	
Act Amphetamine Xr [Drug]	2439271	DPD	714785	1	
Act Amphetamine Xr [Drug]	2439298	DPD	714785	1	
Act Anastrozole [Drug]	2394898	DPD	1348265	1	
Act Atenolol [Drug]	2255545	DPD	1314002	1	
Act Atenolol [Drug]	2255553	DPD	1314002	1	
Act Atorvastatin [Drug]	2310899	DPD	1545958	1	
Act Atorvastatin [Drug]	2310902	DPD	1545958	1	
Act Atorvastatin [Drug]	2310910	DPD	1545958	1	
Act Atorvastatin [Drug]	2310929	DPD	1545958	1	
Act Azithromycin [Drug]	2255340	DPD	1734104	1	
Act Azithromycin [Drug]	2256088	DPD	1734104	1	
Act Betahistine [Drug]	2374757	DPD	19020124	1	
Act Betahistine [Drug]	2374765	DPD	19020124	1	
Act Bicalutamide [Drug]	2274337	DPD	1344381	1	
Act Bortezomib [Drug]	2438399	DPD	1336825	1	
Act Bosentan [Drug]	2386194	DPD	1321636	1	
Act Bosentan [Drug]	2386208	DPD	1321636	1	
Act Cabergoline [Drug]	2301407	DPD	1558471	1	
Act Candesartan [Drug]	2376520	DPD	1351557	1	
Act Candesartan [Drug]	2376539	DPD	1351557	1	
Act Candesartan [Drug]	2376547	DPD	1351557	1	
Act Candesartan [Drug]	2376555	DPD	1351557	1	
Act Candesartan/Hct [Drug]	2388650	DPD	21601838	1	
Act Celecoxib [Drug]	2420155	DPD	1118084	1	
Act Celecoxib [Drug]	2420163	DPD	1118084	1	
Act Ciprofloxacin [Drug]	2247339	DPD	1797513	1	
Act Ciprofloxacin [Drug]	2247340	DPD	1797513	1	
Act Ciprofloxacin [Drug]	2247341	DPD	1797513	1	
Act Citalopram [Drug]	2248050	DPD	797617	1	
Act Citalopram [Drug]	2248051	DPD	797617	1	
Act Citalopram [Drug]	2295431	DPD	797617	1	
Act Clarithromycin Xl [Drug]	2403196	DPD	1750500	1	
Act Clomipramine [Drug]	2244816	DPD	798834	1	
Act Clomipramine [Drug]	2244817	DPD	798834	1	
Act Clomipramine [Drug]	2244818	DPD	798834	1	
Act Clopidogrel [Drug]	2303027	DPD	1322184	1	
Act Dextroamphetamine Sr [Drug]	2448319	DPD	719311	1	
Act Dextroamphetamine Sr [Drug]	2448327	DPD	719311	1	
Act Diclo-Miso [Drug]	2397145	DPD	21603959	1	
Act Diclo-Miso [Drug]	2397153	DPD	21603959	1	
Act Diltiazem Cd [Drug]	2370611	DPD	1328165	1	
Act Diltiazem Cd [Drug]	2370638	DPD	1328165	1	
Act Diltiazem Cd [Drug]	2370646	DPD	1328165	1	
Act Diltiazem Cd [Drug]	2370654	DPD	1328165	1	
Act Diltiazem T [Drug]	2370441	DPD	1328165	1	
Act Diltiazem T [Drug]	2370492	DPD	1328165	1	
Act Diltiazem T [Drug]	2370506	DPD	1328165	1	
Act Diltiazem T [Drug]	2370514	DPD	1328165	1	
Act Diltiazem T [Drug]	2370522	DPD	1328165	1	
Act Donepezil [Drug]	2397595	DPD	715997	1	
Act Donepezil [Drug]	2397609	DPD	715997	1	
Act Donepezil Odt [Drug]	2397617	DPD	715997	1	
Act Donepezil Odt [Drug]	2397625	DPD	715997	1	
Act Dorzotimolol [Drug]	2404389	DPD	21603705	1	
Act Dutasteride [Drug]	2412691	DPD	989482	1	
Act Enalapril [Drug]	2291878	DPD	1341927	1	
Act Enalapril [Drug]	2291886	DPD	1341927	1	
Act Enalapril [Drug]	2291894	DPD	1341927	1	
Act Enalapril [Drug]	2291908	DPD	1341927	1	
Act Escitalopram [Drug]	2313553	DPD	715939	1	
Act Escitalopram [Drug]	2313561	DPD	715939	1	
Act Escitalopram [Drug]	2313588	DPD	715939	1	
Act Esomeprazole [Drug]	2423855	DPD	904453	1	
Act Esomeprazole [Drug]	2423863	DPD	904453	1	
Act Etidrocal [Drug]	2263866	DPD	21604158	1	
Act Etidronate [Drug]	2248686	DPD	21604149	1	
Act Etidronate [Drug]	2248687	DPD	21604149	1	
Act Exemestane [Drug]	2390183	DPD	1398399	1	
Act Ezetimibe [Drug]	2414716	DPD	1526475	1	
Act Famciclovir [Drug]	2305682	DPD	1703603	1	
Act Famciclovir [Drug]	2305690	DPD	1703603	1	
Act Famciclovir [Drug]	2305704	DPD	1703603	1	
Act Finasteride [Drug]	2354462	DPD	996416	1	
Act Fluconazole [Drug]	2281260	DPD	1754994	1	
Act Fluconazole [Drug]	2281279	DPD	1754994	1	
Act Fluoride [Drug]	2230630	DPD	19069022	1	
Act Fluoxetine [Drug]	2242177	DPD	755695	1	
Act Fluoxetine [Drug]	2242178	DPD	755695	1	
Act Fluoxetine [Drug]	2244694	DPD	755695	1	
Act Fluvoxamine [Drug]	2255529	DPD	751412	1	
Act Fluvoxamine [Drug]	2255537	DPD	751412	1	
Act Gabapentin [Drug]	2256142	DPD	797399	1	
Act Gabapentin [Drug]	2256150	DPD	797399	1	
Act Gabapentin [Drug]	2256169	DPD	797399	1	
Act Gemcitabine [Drug]	2433117	DPD	1314924	1	
Act Gemcitabine [Drug]	2436191	DPD	1314924	1	
Act Gemcitabine [Drug]	2436205	DPD	1314924	1	
Act Irbesartan [Drug]	2328070	DPD	1347384	1	
Act Irbesartan [Drug]	2328089	DPD	1347384	1	
Act Irbesartan [Drug]	2328100	DPD	1347384	1	
Act Irbesartan/Hct [Drug]	2357399	DPD	21601837	1	
Act Irbesartan/Hct [Drug]	2357402	DPD	21601837	1	
Act Irbesartan/Hct [Drug]	2357410	DPD	21601837	1	
Act Latanoprost [Drug]	2254786	DPD	954688	1	
Act Latanoprost/Timolol [Drug]	2436256	DPD	21603705	1	
Act Levetiracetam [Drug]	2274183	DPD	711584	1	
Act Levetiracetam [Drug]	2274191	DPD	711584	1	
Act Levetiracetam [Drug]	2274205	DPD	711584	1	
Act Levofloxacin [Drug]	2315424	DPD	1742253	1	
Act Levofloxacin [Drug]	2315432	DPD	1742253	1	
Act Levofloxacin [Drug]	2315440	DPD	1742253	1	
Act Lisinopril [Drug]	2271443	DPD	1308216	1	
Act Lisinopril [Drug]	2271451	DPD	1308216	1	
Act Lisinopril [Drug]	2271478	DPD	1308216	1	
Act Losartan [Drug]	2354829	DPD	1367500	1	
Act Losartan [Drug]	2354837	DPD	1367500	1	
Act Losartan [Drug]	2354845	DPD	1367500	1	
Act Losartan/Hct [Drug]	2388251	DPD	21601834	1	
Act Losartan/Hct [Drug]	2388278	DPD	21601834	1	
Act Losartan/Hct [Drug]	2388286	DPD	21601834	1	
Act Lovastatin [Drug]	2248572	DPD	1592085	1	
Act Lovastatin [Drug]	2248573	DPD	1592085	1	
Act Meloxicam [Drug]	2250012	DPD	1150345	1	
Act Meloxicam [Drug]	2250020	DPD	1150345	1	
Act Memantine [Drug]	2324059	DPD	701322	1	
Act Memantine [Drug]	2324067	DPD	701322	1	
Act Metformin [Drug]	2257726	DPD	1503297	1	
Act Metformin [Drug]	2257734	DPD	1503297	1	
Act Nabilone [Drug]	2393581	DPD	913440	1	
Act Nabilone [Drug]	2393603	DPD	913440	1	
Act Olanzapine [Drug]	2325659	DPD	785788	1	
Act Olanzapine [Drug]	2325667	DPD	785788	1	
Act Olanzapine [Drug]	2325675	DPD	785788	1	
Act Olanzapine [Drug]	2325683	DPD	785788	1	
Act Olanzapine [Drug]	2325691	DPD	785788	1	
Act Olanzapine [Drug]	2325713	DPD	785788	1	
