FO_PRD_ID	PRD_NAME	MOL_NAME	INGREDIENT_CONCEPT_CODE	CONCEPT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT	VALID_DS
27895	CALCIUM & MAGNESIUM (HERB VALLEY) 150MG/75MG/2	ACETOMENAPHTHONE/CALCIUM/CHOLECALCIFEROL/COPPER/EQUISETUM ARVENSE/IRON/MAGNESIUM/MANGANESE/ZINC	OMOP2856858	ZINC								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2853245	MAGNESIUM								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2850505	CHOLECALCIFEROL								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2849809	BETACAROTENE		500	MG					1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2849967	BORATE		12.5	MG					1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2850097	CALCIUM								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2853274	MANGANESE								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2856858	ZINC								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2854752	PHYTOMENADIONE								1
27972	OSTEOBLAST - ABSOLUTE BONE CARE TA 500MG/12.5MC	BETACAROTENE/BORATE/CALCIUM/CHOLECALCIFEROL/COPPER/MAGNESIUM/MANGANESE/PHYTOMENADIONE/ZINC	OMOP2850795	COPPER								1
28008	BUFFERED C TABLETS 400MG/543.37MG/100MG/100MG/500MCG	ASCORBATE/BETACAROTENE/BIOFLAVONOIDS/RUTIN	OMOP2849809	BETACAROTENE								1
28008	BUFFERED C TABLETS 400MG/543.37MG/100MG/100MG/500MCG	ASCORBATE/BETACAROTENE/BIOFLAVONOIDS/RUTIN	OMOP2849884	BIOFLAVONOIDS								1
28008	BUFFERED C TABLETS 400MG/543.37MG/100MG/100MG/500MCG	ASCORBATE/BETACAROTENE/BIOFLAVONOIDS/RUTIN	OMOP2849540	ASCORBATE								1
28008	BUFFERED C TABLETS 400MG/543.37MG/100MG/100MG/500MCG	ASCORBATE/BETACAROTENE/BIOFLAVONOIDS/RUTIN	OMOP2855490	RUTIN								1
594333	CODRAL DAYTIME/NIGHTIME TABLET DAY: 500MG/3	CODEINE/PARACETAMOL/PSEUDOEPHEDRINE/TRIPROLIDINE	OMOP2854533	PARACETAMOL								1
23664	SENEGA AND AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2849222	AMMONIUM BICARBONATE								1
23664	SENEGA AND AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2850139	CAMPHOR								1
23664	SENEGA AND AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2853059	LICORICE								1
23664	SENEGA AND AMMONIA MIXTURE 25MG-0.3MG-2.5MG-25MG-8.2MG/ML	AMMONIUM BICARBONATE/CAMPHOR/LICORICE/SENEGA	OMOP2855597	SENEGA								1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2850100	CALCIUM CARBONATE		52.5	MG					1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2854752	PHYTOMENADIONE								1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2853251	MAGNESIUM CITRATE		1.5	MG					1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2849967	BORATE		600	MG					1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2853274	MANGANESE		2	MG					1
604191	OSTELIN OSTEOGUARD TABLET 12.5MCG (EQUIVALENT TO 500 UNITS VITAMIN D3)/600MG/52.5MG/100MCG/1.5MG/2MG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/MAGNESIUM CITRATE/MANGANESE/PHYTOMENADIONE	OMOP2850505	CHOLECALCIFEROL		100	MCG					1
604446	MDEYES SOFTGELCAP 500MG/400MG (400 UNITS)/25MG/2MG/10MG/2MG	ASCORBATE/COPPER/TOCOPHEROL/ZINC OXIDE	OMOP2856283	TOCOPHEROL								1
604446	MDEYES SOFTGELCAP 500MG/400MG (400 UNITS)/25MG/2MG/10MG/2MG	ASCORBATE/COPPER/TOCOPHEROL/ZINC OXIDE	OMOP2849540	ASCORBATE								1
604446	MDEYES SOFTGELCAP 500MG/400MG (400 UNITS)/25MG/2MG/10MG/2MG	ASCORBATE/COPPER/TOCOPHEROL/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
604446	MDEYES SOFTGELCAP 500MG/400MG (400 UNITS)/25MG/2MG/10MG/2MG	ASCORBATE/COPPER/TOCOPHEROL/ZINC OXIDE	OMOP2850795	COPPER								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2849967	BORATE								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2850795	COPPER								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2853255	MAGNESIUM OXIDE								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2853274	MANGANESE								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2856861	ZINC CITRATE								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2850100	CALCIUM CARBONATE								1
605435	OSTEVIT-D + CALCIUM PLUS ONE-A-DAY TABLET 25MCG (1.000 UNITS VITAMIN D3)/600MG/100MG/1MG/15MG/2MG/2MG/5MCG	BORATE/CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC CITRATE	OMOP2850505	CHOLECALCIFEROL								1
605685	ALENDRONATE PLUS D3 AND CALCIUM SANDOZ TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL								1
605685	ALENDRONATE PLUS D3 AND CALCIUM SANDOZ TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		5.6	U					1
605685	ALENDRONATE PLUS D3 AND CALCIUM SANDOZ TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		5.6	U					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CHOLECALCIFEROL	OMOP2849089	ALENDRONATE		70	MG					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		5.6	U					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL		5.6	U					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL								1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CHOLECALCIFEROL	OMOP2850100	CALCIUM CARBONATE		5.6	U					1
605687	ALENDRONATE PLUS D3 CALCIUM ACTAVIS TABLETS 70MG/5.600 UNITS (140MCG) + 500MG	ALENDRONATE/CALCIUM CARBONATE/CHOLECALCIFEROL	OMOP2850505	CHOLECALCIFEROL								1
605885	CALTRATE BONE AND MUSCLE HEALTH TABLET 1.500MG (= 600MG CALCIUM)/1.000 UNITS (25MCG)/50MG/7.5MG/0.5MG/1.75MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		50	MG					1
605885	CALTRATE BONE AND MUSCLE HEALTH TABLET 1.500MG (= 600MG CALCIUM)/1.000 UNITS (25MCG)/50MG/7.5MG/0.5MG/1.75MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
605885	CALTRATE BONE AND MUSCLE HEALTH TABLET 1.500MG (= 600MG CALCIUM)/1.000 UNITS (25MCG)/50MG/7.5MG/0.5MG/1.75MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853274	MANGANESE								1
605885	CALTRATE BONE AND MUSCLE HEALTH TABLET 1.500MG (= 600MG CALCIUM)/1.000 UNITS (25MCG)/50MG/7.5MG/0.5MG/1.75MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850795	COPPER		0.5	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2849540	ASCORBATE		15	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2856215	THIAMINE								1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2854526	PANTOTHENATE		8	MCG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2855353	RIBOFLAVIN		125	MCG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2852727	IRON CHELATE		20	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2849912	BIOTIN		10	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2850883	CYANOCOBALAMIN		50	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2853972	NICOTINAMIDE		5	MG					1
6737	FABIRON TABLETS 50MG (EQUIV. 5MG FE)/15MG/10MG/50MG/20MG/5MG/8MCG/75MG/125MCG	ASCORBATE/BIOTIN/CYANOCOBALAMIN/IRON CHELATE/NICOTINAMIDE/PANTOTHENATE/PYRIDOXINE/RIBOFLAVIN/THIAMINE	OMOP2855126	PYRIDOXINE		75	MG					1
6773	HARTMANN'S SOLUTION INFUSION 3.22G-6G-400	CALCIUM CHLORIDE/POTASSIUM CHLORIDE/SODIUM CHLORIDE/SODIUM LACTATE	OMOP2855791	SODIUM LACTATE								1
6773	HARTMANN'S SOLUTION INFUSION 3.22G-6G-400	CALCIUM CHLORIDE/POTASSIUM CHLORIDE/SODIUM CHLORIDE/SODIUM LACTATE	OMOP2855783	SODIUM CHLORIDE								1
6773	HARTMANN'S SOLUTION INFUSION 3.22G-6G-400	CALCIUM CHLORIDE/POTASSIUM CHLORIDE/SODIUM CHLORIDE/SODIUM LACTATE	OMOP2854891	POTASSIUM CHLORIDE		6	G					1
6773	HARTMANN'S SOLUTION INFUSION 3.22G-6G-400	CALCIUM CHLORIDE/POTASSIUM CHLORIDE/SODIUM CHLORIDE/SODIUM LACTATE	OMOP2850101	CALCIUM CHLORIDE		3.22	G					1
6812	MICOLETTE MICROENEMA 3.125G-450MG-45MG/5ML	SODIUM CITRATE/SORBITOL	OMOP2855837	SORBITOL								1
6812	MICOLETTE MICROENEMA 3.125G-450MG-45MG/5ML	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
6813	MICROLETTE MICROENEMA 450MG/45MG/3.125G	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
6813	MICROLETTE MICROENEMA 450MG/45MG/3.125G	SODIUM CITRATE/SORBITOL	OMOP2855837	SORBITOL								1
6814	MICROLETTE MICROENEMA 450MG/45MG/3.125G	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
6814	MICROLETTE MICROENEMA 450MG/45MG/3.125G	SODIUM CITRATE/SORBITOL	OMOP2855837	SORBITOL								1
6926	OMEGA 3 EPA/DHA CONCENTRATE CAPSULE 1G/300MG/200MG	OMEGA-3 TRIGLYCERIDES	OMOP2854226	OMEGA-3 TRIGLYCERIDES					MG	300	MG	1
7127	INNER HEALTH FOR KIDS POWDER 6 BILLION ORGANISMS/3.75 BILLION ORGANISMS/3.75 BILLION ORGANISMS	BIFIDOBACTERIUM/LACTOBACILLUS SPP	OMOP2852915	LACTOBACILLUS SPP								1
7127	INNER HEALTH FOR KIDS POWDER 6 BILLION ORGANISMS/3.75 BILLION ORGANISMS/3.75 BILLION ORGANISMS	BIFIDOBACTERIUM/LACTOBACILLUS SPP	OMOP2849859	BIFIDOBACTERIUM								1
7240	VITAMIN E COMPLEX CAPSULE 20MG/100MG/10MG/333.33MG	SESAME/TOCOPHEROL/TOCOTRIENOL	OMOP2856283	TOCOPHEROL								1
7240	VITAMIN E COMPLEX CAPSULE 20MG/100MG/10MG/333.33MG	SESAME/TOCOPHEROL/TOCOTRIENOL	OMOP2855652	SESAME								1
7240	VITAMIN E COMPLEX CAPSULE 20MG/100MG/10MG/333.33MG	SESAME/TOCOPHEROL/TOCOTRIENOL	OMOP2856285	TOCOTRIENOL								1
7262	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2853226	MACROGOL								1
7262	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2852301	GUAR GUM								1
7262	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2855054	PROPYLENE GLYCOL								1
7458	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2853226	MACROGOL								1
7458	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2852301	GUAR GUM								1
7458	SYSTANE EYE DROPS 4MG-3MG/ML (0.4%/0.3%)	GUAR GUM/MACROGOL/PROPYLENE GLYCOL	OMOP2855054	PROPYLENE GLYCOL								1
7471	ACI-JEL VAG. JELLY 0.75%/0.94%/	ACETIC ACID/HYDROXYQUINOLINE/RICINOLEIC ACID	OMOP2852506	HYDROXYQUINOLINE				9.4	MG		ML	1
7471	ACI-JEL VAG. JELLY 0.75%/0.94%/	ACETIC ACID/HYDROXYQUINOLINE/RICINOLEIC ACID	OMOP2848927	ACETIC ACID				7.5	MG		ML	1
7471	ACI-JEL VAG. JELLY 0.75%/0.94%/	ACETIC ACID/HYDROXYQUINOLINE/RICINOLEIC ACID	OMOP2855355	RICINOLEIC ACID								1
8139	GASTROHEALTH CAPSULE 5.8 BILLION CFU/5.88 BILLION CFU/5.88 BILLION CFU/2.6 BILLION CFU	BIFIDOBACTERIUM/LACTOBACILLUS SPP/YEAST	OMOP2856812	YEAST								1
8139	GASTROHEALTH CAPSULE 5.8 BILLION CFU/5.88 BILLION CFU/5.88 BILLION CFU/2.6 BILLION CFU	BIFIDOBACTERIUM/LACTOBACILLUS SPP/YEAST	OMOP2849859	BIFIDOBACTERIUM								1
8139	GASTROHEALTH CAPSULE 5.8 BILLION CFU/5.88 BILLION CFU/5.88 BILLION CFU/2.6 BILLION CFU	BIFIDOBACTERIUM/LACTOBACILLUS SPP/YEAST	OMOP2852915	LACTOBACILLUS SPP								1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850505	CHOLECALCIFEROL		50	MG					1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850100	CALCIUM CARBONATE		200	IU					1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853255	MAGNESIUM OXIDE		1	MG					1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2850795	COPPER		7.5	MG					1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2853274	MANGANESE		1.8	MG					1
8335	CALTRATE PLUS TABLET 1.500MG (600MG CA)/200IU/50MG/7.5MG/1MG/1.8MG	CALCIUM CARBONATE/CHOLECALCIFEROL/COPPER/MAGNESIUM OXIDE/MANGANESE/ZINC OXIDE	OMOP2856863	ZINC OXIDE								1
9066	MICOLETTE MICROENEMA 3.125G-450MG-45MG/5ML	SODIUM CITRATE/SORBITOL	OMOP2855786	SODIUM CITRATE								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2849540	ASCORBATE								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2855490	RUTIN								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2849809	BETACAROTENE								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2856283	TOCOPHEROL								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2856861	ZINC CITRATE								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2853247	MAGNESIUM ASCORBATE								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2852403	HESPERIDIN								1
28009	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2856217	THIOCTIC ACID								1
28010	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2849809	BETACAROTENE								1
28010	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2856283	TOCOPHEROL								1
28010	ULTRA BUFFERED C POWDER 4MG/100MG/500MG/500MG/1.560MG/100 UNITS/50MG/20MG/100MG/100MG	ASCORBATE/BETACAROTENE/HESPERIDIN/MAGNESIUM ASCORBATE/RUTIN/THIOCTIC ACID/TOCOPHEROL/ZINC CITRATE	OMOP2852403	HESPERIDIN								1
