FO_PRD_ID	PRD_NAME	MAST_PRD_NAME	DOSAGE	UNIT	DOSAGE2	UNIT2	MOL_EID	MOL_NAME	ATC_NAME	MANUFACTURER	INGREDIENT_NAME	BOX_SIZE	AMOUNT_VALUE	AMOUNT_UNIT	NUMERATOR_VALUE	NUMERATOR_UNIT	DENOMINATOR_VALUE	DENOMINATOR_UNIT
17246	PYRETHRINS FOAM 0.175%	PIPERONYL BUTOXIDE/PYRETHRIN I/PYRETHRIN II	0.175	%			66862		PYRETHRUM		PIPERONYL BUTOXIDE							
9244	PIPRADROL HYDROCHLORIDE/MULTIVITAM	PIPRADROL HYDROCHLORIDE					66864		TONICS		PIPRADROL HYDROCHLORIDE							
2045244	CM PIROXICAMCAPS 20MG 25		0	unknown	0	unknown	0		UNKNOWN	APOTEX	PIROXICAM	25	20	MG				
2043099	FELDENEDISPERSB/TAB 10MG 50		0	unknown	0	unknown	0		UNKNOWN	PFIZER	PIROXICAM	50	10	MG				
2043100	FELDENEDISPERSB/TAB 20MG 25		0	unknown	0	unknown	0		UNKNOWN	PFIZER	PIROXICAM	25	20	MG				
2045233	GENRX PIROXICAMCAPS 10MG 50		0	unknown	0	unknown	0		UNKNOWN	APOTEX	PIROXICAM	10	50	MG				
2043991	MOBILISDISPERSB/TAB 10MG 50		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	PIROXICAM	50	10	MG				
2043992	MOBILISDISPERSB/TAB 20MG 25		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	PIROXICAM	25	20	MG				
2043710	PIROXICAMDISPERSB/TAB 10MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	PIROXICAM		10	MG				
34395	MEDI SCAR CREAM						-1		UNKNOWN	PHARMACARE	PLANTAGO ASIATICA EXTRACT							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE							
26450	CRANBERRY 10.000 PLUS CAPSULE 10G/100MG	"BIO-ORGANICS CRANBERRY 10,000 PLUS"	10	g	100	mg	71701	}	UNKNOWN	HEALTH DIRECTION	ASCORBIC ACID		100	mg				
2050859	APO-PROPRANOLOLTABS 10MG 100		0	unknown	0	unknown	0		UNKNOWN	APOTEX	PROPRANOLOL	100	10	mg				
35560	PNEUMOCOCCAL VACCINE POLYVALENT INJECTION 13 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71323		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE							
37571	PREVENAR 13 INJECTION 13 VALENT	PREVENAR 13					71323		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 1 VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 10A VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 10A VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 10A VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 11A VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 11A VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 11A VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 12F VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 12F VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 12F VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
589823	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
589822	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
35560	PNEUMOCOCCAL VACCINE POLYVALENT INJECTION 13 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71323		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
37571	PREVENAR 13 INJECTION 13 VALENT	PREVENAR 13					71323		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
594571	PREVENAR INJECTION 7 VALENT	PREVENAR					71325		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 14 VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 15B VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 15B VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 15B VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 17F VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 17F VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 17F VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
589823	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
589822	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
35560	PNEUMOCOCCAL VACCINE POLYVALENT INJECTION 13 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71323		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
37571	PREVENAR 13 INJECTION 13 VALENT	PREVENAR 13					71323		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
594571	PREVENAR INJECTION 7 VALENT	PREVENAR					71325		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 18C VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19A VACCINE							
35560	PNEUMOCOCCAL VACCINE POLYVALENT INJECTION 13 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71323		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19A VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19A VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19A VACCINE							
37571	PREVENAR 13 INJECTION 13 VALENT	PREVENAR 13					71323		UNKNOWN	PFIZER	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19A VACCINE							
593304	PNEUMOCOCCAL VACCINE POLYVALENT IN 23 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71322		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
589823	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
589822	PNEUMOCOCCAL VACCINE POLYVALENT IN 7 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71324		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
35560	PNEUMOCOCCAL VACCINE POLYVALENT INJECTION 13 VALENT	PNEUMOCOCCAL VACCINE POLYVALENT					71323		UNKNOWN	GENERIC	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
593709	PNEUMOVAX 23 INJECTION 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
605502	PNEUMOVAX 23 SYRINGE 23 VALENT	PNEUMOVAX 23					71322		UNKNOWN	MSD	PNEUMOCOCCAL CAPSULAR POLYSACCHARIDE TYPE 19F VACCINE							
28311	CRANBERRY 20.000MG (HERB VALLEY) CAPSULE 400MG	"CRANBERRY 20,000MG [HERB VALLEY]"	400	mg			71701	}	UNKNOWN		CRANBERRY PREPARATION		20	g				
22730	METHYL SALICYLATE [PROBIOTEC PHARMA]	METHYL SALICYLATE [PROBIOTEC PHARMA]					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES		METHYL SALICYLATE							
22070	METHYL SALICYLATE COMPOUND CREAM APF	METHYL SALICYLATE COMPOUND CREAM APF					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	GENERIC	METHYL SALICYLATE							
22152	METHYL SALICYLATE COMPOUND OINTMENT AFP 1934	METHYL SALICYLATE COMPOUND OINTMENT AFP 1934					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES		METHYL SALICYLATE							
13188	METHYL SALICYLATE LINIMENT	METHYL SALICYLATE					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	PHARMACARE	METHYL SALICYLATE							
25342	METHYL SALICYLATE LINIMENT APF	METHYL SALICYLATE LINIMENT APF					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	PHARMACARE	METHYL SALICYLATE							
13234	METHYL SALICYLATE OINTMENT	METHYL SALICYLATE					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	ORION	METHYL SALICYLATE							
22151	METHYL SALICYLATE OINTMENT BP	METHYL SALICYLATE OINTMENT BP					53423		PREPARATIONS WITH SALICYLIC ACID DERIVATIVES	ORION	METHYL SALICYLATE							
2041134	METHYL SALICYLATELIN.		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYL SALICYLATE							
2041518	METHYL SALICYLATEOINT		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYL SALICYLATE							
2041456	ALDOMETF.C TABS 250MG 100		0	unknown	0	unknown	0		UNKNOWN	ASPEN PHARMA PL	METHYLDOPA	100	250	MG				
2041772	HYDOPAF.C TABS 250MG 100		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	METHYLDOPA	100	250	MG				
2040852	METHYLDOPAF.C TABS 250MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLDOPA		250	MG				
2040037	METHYLPHENIDAT HCLCAPS 10MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLPHENIDATE		10	MG				
2040035	METHYLPHENIDAT HCLMR TAB 36MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLPHENIDATE		36	MG				
2040036	METHYLPHENIDAT HCLMR TAB 54MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLPHENIDATE		54	MG				
2048561	RITALINL.A CAPS 10MG 30		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METHYLPHENIDATE	30	10	MG				
2045859	RITALINL.A CAPS 20MG 30		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METHYLPHENIDATE	30	20	MG				
2045860	RITALINL.A CAPS 30MG 30		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METHYLPHENIDATE	30	30	MG				
2045861	RITALINL.A CAPS 40MG 30		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METHYLPHENIDATE	30	40	MG				
607399	ADVANTAN CREAM 0.1%	ADVANTAN	0.1				53552	METHYLPREDNISOLONE	METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	ML
607402	ADVANTAN CREAM 0.1%	ADVANTAN	0.1				53552	METHYLPREDNISOLONE	METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	ML
607407	ADVANTAN LOTION 0.1%	ADVANTAN	0.1				53552	METHYLPREDNISOLONE	METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	ML
607410	ADVANTAN LOTION 0.1%	ADVANTAN	0.1				53552	METHYLPREDNISOLONE	METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	ML
23574	ADVANTAN OINTMENT 0.1%	ADVANTAN	0.1				53552	METHYLPREDNISOLONE	METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	ML
2044230	ADVANTANFATTY OINT .1% 15G		0	unknown	0	unknown	0		UNKNOWN	BAYER CONSUMER	METHYLPREDNISOLONE				15	MG	15	G
2045855	ADVANTANLOTION .1% 20G		0	unknown	0	unknown	0		UNKNOWN	BAYER CONSUMER	METHYLPREDNISOLONE							
2043910	ADVANTANOINT .1% 15G		0	unknown	0	unknown	0		UNKNOWN	BAYER CONSUMER	METHYLPREDNISOLONE							
2042936	METHYLPREDNISOL SSVIAL 500MG 20ML		0	unknown	0	unknown	0		UNKNOWN	HOSPIRA AUSTRALIA	METHYLPREDNISOLONE				1250	MG	20	ML
14441	METHYLPREDNISOLONE ACEPONATE CREAM 0.1%	METHYLPREDNISOLONE ACEPONATE	0.1				53552		METHYLPREDNISOLONE ACEPONATE		METHYLPREDNISOLONE				1	MG	1	G
2048046	METHYLPREDNISOLONELOTION .1%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLPREDNISOLONE				1	MG	1	ML
2044759	METHYLPREDNISOLONEOINT .1%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METHYLPREDNISOLONE				1	MG	1	G
13790	NEO-MEDROL ACNE LOTION	NEO-MEDROL ACNE LOTION					65000		METHYLPREDNISOLONE	PFIZER	METHYLPREDNISOLONE							
2043885	SOLU MEDROLPLAIN VIAL 1G 5		0	unknown	0	unknown	0		UNKNOWN	PFIZER	METHYLPREDNISOLONE		1	G				
599409	PEDIMED	PEDIMED					-1		UNKNOWN		METHYLSILOXANE							
29711	METHYL SULFONYL METHANE	METHYL SULFONYL METHANE					65992		UNKNOWN		METHYLSULFONYLMETHANE							
2044060	MAXOLONLF AMPS 10MG 10 2ML		0	unknown	0	unknown	0		UNKNOWN	VALEANT	METOCLOPRAMIDE	10			10	MG	2	ML
2046522	PARACETAM/METOCLOPTABS 500MG /5MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METOCLOPRAMIDE		5	MG				
2041392	BETALOCMEMORY PACK 50MG 100		0	unknown	0	unknown	0		UNKNOWN	ASTRAZENECA	METOPROLOL	100	50	MG				
2045499	CM METOPROLOLTABS 100MG 60		0	unknown	0	unknown	0		UNKNOWN	APOTEX	METOPROLOL	60	100	MG				
2045498	CM METOPROLOLTABS 50MG 100		0	unknown	0	unknown	0		UNKNOWN	APOTEX	METOPROLOL	100	50	MG				
2045502	GENRX METOPROLOLTABS 50MG 100		0	unknown	0	unknown	0		UNKNOWN	APOTEX	METOPROLOL	50	100	MG				
2041399	LOPRESORF.C TABS 100MG 60		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METOPROLOL	60	100	MG				
2041400	LOPRESORF.C TABS 50MG 100		0	unknown	0	unknown	0		UNKNOWN	NOVARTIS	METOPROLOL	100	50	MG				
2044483	METOHEXALTABS 50MG 100		0	unknown	0	unknown	0		UNKNOWN	SANDOZ	METOPROLOL	100	50	MG				
2045501	TW METOPROLOLTABS 100MG 60		0	unknown	0	unknown	0		UNKNOWN		METOPROLOL	60	100	MG				
2045500	TW METOPROLOLTABS 50MG 100		0	unknown	0	unknown	0		UNKNOWN		METOPROLOL	100	50	MG				
2041480	FLAGYLS SUSP 200MG 100ML		0	unknown	0	unknown	0		UNKNOWN	SANOFI-AVENTIS	METRONIDAZOLE				200	MG	100	ML
2044507	METRONIDAZOLEINFUSION 500MG 100ML		0	unknown	0	unknown	0		UNKNOWN	BAXTER HEALTHCARE	METRONIDAZOLE				500	MG	100	ML
2042224	METRONIDAZOLESUSP 200MG /5ML		0	unknown	0	unknown	0		UNKNOWN	GENERIC	METRONIDAZOLE							
2048070	ZIDOVALVAG. GEL .75% 40G		0	unknown	0	unknown	0		UNKNOWN		METRONIDAZOLE				300	MG	40	G
2043627	LUMINF.C TABS 10MG 50		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	MIANSERIN	50	10	MG				
2043628	LUMINF.C TABS 20MG 50		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	MIANSERIN	50	20	MG				
2042251	MIANSERINF.C TABS 10MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIANSERIN		10	MG				
2042327	MIANSERINF.C TABS 20MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIANSERIN		20	MG				
2041460	TOLVONF.C TABS 10MG 50		0	unknown	0	unknown	0		UNKNOWN		MIANSERIN	50	10	MG				
2041906	TOLVONF.C TABS 20MG 50		0	unknown	0	unknown	0		UNKNOWN		MIANSERIN	50	20	MG				
2041531	DAKTARINTINCT 2% 30ML		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	MICONAZOLE				600	MG	30	ML
2043603	DAKTOZINOINT 15G		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	MICONAZOLE							
2050869	HYDROCORT/MICONAZCREAM .5% /2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	ML
2046371	MICONAZ NIT+ZINCOINT .25% /15%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				2.5	MG	1	G
2046391	MICONAZOLEPOWDER 2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	G
2050750	MICONAZOLESHAMPOO 2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	G
2046100	MICONAZOLESPRAY 2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	ML
2042455	MICONAZOLETINCT 2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	ML
2041535	MICONAZOLEVAG. CREAM 2%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MICONAZOLE				20	MG	1	G
2045212	RESOLVE PLUSCREAM .5% 30G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE				600	MG	30	G
2045009	RESOLVE PLUSCREAM 1% 30G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE				600	MG	30	G
2043960	RESOLVECREAM 2% 25G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE				500	MG	25	G
2048162	RESOLVENAPPY RASH 15G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE							
2044027	RESOLVEPDR. 20G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE							
2044034	RESOLVESOLN 2% 25ML		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE				500	MG	25	ML
2043961	RESOLVEVAG. CREAM 2% 40G		0	unknown	0	unknown	0		UNKNOWN	EGO	MICONAZOLE				800	MG	40	G
2042528	ZEASORBPDR. 50G		0	unknown	0	unknown	0		UNKNOWN		MICONAZOLE							
2047777	MIDAZOLAMINJECTION 5MG /5ML		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIDAZOLAM				25	MG	5	ML
2050731	MIFEPRIS/MISOPROSTCOMPOSITE PK 200MG /200		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIFEPRISTONE							
2050515	MIFEPRISTONEORAL TABS 200MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIFEPRISTONE		200	MG				
599857	JONCIA CAPSULE 25MG	JONCIA					71263		MILNACIPRAN	P.F	MILNACIPRAN		25	MG				
9445	LACRI-LUBE EYE OINT.										MINERAL OIL							
22574	LACRI-LUBE S.O.P. EYE OINT.										MINERAL OIL							
21890	ROSKEN SKIN REPAIR CREAM	ROSKEN SKIN REPAIR					60392		SILICONE PRODUCTS	PHARMACARE	MINERAL OIL							
2049919	LAXACONSACHET 30 13.7G										MINERALS HOMEOPATHIC							
589039	MULTIVITAMIN/MINERAL EFF' TABLET	MULTIVITAMIN/MINERAL					-1		VITAMINS WITH MINERALS		MINERALS HOMEOPATHIC							
589039	MULTIVITAMIN/MINERAL EFF' TABLET	MULTIVITAMIN/MINERAL					-1		VITAMINS WITH MINERALS		MINERALS HOMEOPATHIC							
589041	MULTIVITAMIN/MINERAL EFF' TABLET	MULTIVITAMIN/MINERAL					-1		VITAMINS WITH MINERALS	PHARMACY HEALTH	MINERALS HOMEOPATHIC							
9244	PIPRADROL HYDROCHLORIDE/MULTIVITAM	PIPRADROL HYDROCHLORIDE					66864		TONICS		MINERALS HOMEOPATHIC							
592000	PLURAVIT MULTIVITAMINS AND MINERAL	PLURAVIT MULTIVITAMINS AND MINERALS					-1		MULTIVITAMINS AND OTHER MINERALS, INCL. COMBINATIONS		MINERALS HOMEOPATHIC							
592003	PLURAVIT MULTIVITAMINS AND MINERAL	PLURAVIT MULTIVITAMINS AND MINERALS					-1		MULTIVITAMINS AND OTHER MINERALS, INCL. COMBINATIONS		MINERALS HOMEOPATHIC							
29830	PROTOL	PROTOL					71357		UNKNOWN		MINERALS HOMEOPATHIC							
2040321	MINOXIDILFOAM 5%		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MINOXIDIL				50	MG	1	G
2045038	REGAINEEXT STR SOLN 5% 3 60ML		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	MINOXIDIL	3			3000	MG	60	ML
2048690	REGAINEMEN XS FOAM 60G		0	unknown	0	unknown	0		UNKNOWN	JOHNSON & JOHNSON	MINOXIDIL				3000	MG	60	G
2046086	REPLETESOLN 2% 60ML		0	unknown	0	unknown	0		UNKNOWN	ALPHAPHARM	MINOXIDIL				1200	MG	60	ML
2050178	BETMIGAMR TAB 25MG 30		0	unknown	0	unknown	0		UNKNOWN	ASTELLAS PHARMA AU	MIRABEGRON	30	25	MG				
2050179	BETMIGAMR TAB 50MG 30		0	unknown	0	unknown	0		UNKNOWN	ASTELLAS PHARMA AU	MIRABEGRON	30	50	MG				
2050793	MIRABEGRONMR TAB 50MG		0	unknown	0	unknown	0		UNKNOWN	GENERIC	MIRABEGRON		50	MG				
2046931	AVANZASOL TABS 15MG 30		0	unknown	0	unknown	0		UNKNOWN	MSD	MIRTAZAPINE	30	15	MG				
2046933	AVANZASOL TABS 30MG 30		0	unknown	0	unknown	0		UNKNOWN	MSD	MIRTAZAPINE	30	30	MG				
2046934	AVANZASOL TABS 45MG 30		0	unknown	0	unknown	0		UNKNOWN	MSD	MIRTAZAPINE	30	45	MG				
2047521	CM MIRTAZAPINETABS 30MG 30		0	unknown	0	unknown	0		UNKNOWN	APOTEX	MIRTAZAPINE	30	30	MG				
2049003	FENPATCHPATCH 100Y /HR 5		0	unknown	0	unknown	0		UNKNOWN	ARROW PHARMA	FENTANYL	5	100	mcg				
2047831	CM MIRTAZAPINETABS 45MG 30		0	unknown	0	unknown	0		UNKNOWN	APOTEX	MIRTAZAPINE	30	45	MG				
607115	MIRTAZAPINE SANDOZ ODT ORALDISTAB 30MG	MIRTAZAPINE SANDOZ ODT	30				53914		MIRTAZAPINE		MIRTAZAPINE		30	MG				
2047104	MIRTAZAPINE-DPTABS 30MG 30		0	unknown	0	unknown	0		UNKNOWN	ASCENT PHARMA	MIRTAZAPINE	30	30	MG				
2049922	MIRTAZAPINE-GATABS 30MG 30		0	unknown	0	unknown	0		UNKNOWN	ASCENT PHARMA	MIRTAZAPINE	30	30	MG				
