"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"PRECEDENCE"						
"stof01714"	"theofylline"	1237049	"Theophylline"	1						
"stof01720"	"thiamine hydrochloride"	19137312	"Thiamine"	1						
"stof01721"	"thiamine nitraat"	19137312	"Thiamine"	1						
"stof01717"	"thiamfenicol glycinaatacetylcysteïnaat"	19137362	"Thiamphenicol"	1						
"stof01718"	"thiamfenicol glycinaathydrochloride"	19137362	"Thiamphenicol"	1						
"stof01744"	"tioguanine"	1437379	"Thioguanine"	1						
"stof02339"	"thiotepa"	19137385	"Thiotepa"	1						
"stof01789"	"trombine"	1300673	"Thrombin"	1						
"stof01722"	"Thuja occidentalis (tinctuur)"	42900080	"Thuja occidentalis bark extract"	5						
"stof01722"	"Thuja occidentalis (tinctuur)"	42900081	"Thuja occidentalis leaf extract"	3						
"stof01722"	"Thuja occidentalis (tinctuur)"	42900082	"Thuja occidentalis leafy twig extract"	1						
"stof01722"	"Thuja occidentalis (tinctuur)"	19082629	"Thuja occidentalis preparation"	4						
"stof01722"	"Thuja occidentalis (tinctuur)"	42900083	"Thuja occidentalis root extract"	6						
"stof01722"	"Thuja occidentalis (tinctuur)"	42904249	"Thuja occidentalis whole extract"	2						
"stof02401"	"Thymi herba (droog extract)"	19015670	"Thyme preparation"	1						
"stof02401"	"Thymi herba (droog extract)"	19015670	"Thyme preparation"	1						
"stof02013"	"Thymi herba (droog extract)"	19015670	"Thyme preparation"	1						
"stof02013"	"Thymi herba (droog extract)"	19015670	"Thyme preparation"	1						
"stof02397"	"Thymi herba (vloeibaar extract)"	19015670	"Thyme preparation"	1						
"stof01723"	"thymol"	19000726	"Thymol"	1						
"stof01725"	"Thymus vulgaris (vloeibaar extract)"	42900092	"Thymus vulgaris leaf extract"	1						
"stof01725"	"Thymus vulgaris (vloeibaar extract)"	43526082	"Thymus vulgaris whole extract"	2						
"stof01726"	"thyrotropine alfa"	19063297	"thyrotropin alfa"	1						
"stof01728"	"tiagabine hydrochloride"	715458	"tiagabine"	1						
"stof01730"	"tiapride hydrochloride"	19008012	"Tiapride"	1						
"stof01731"	"tibolon"	19041933	"tibolone"	1						
"stof01732"	"ticagrelor"	40241186	"Ticagrelor"	1						
"stof00719"	"flavivirus (geïnactiveerd)"	19056508	"TICK-BORN ENCEPHALITIS VACC"	1						
"stof01734"	"ticlopidine hydrochloride"	1302398	"Ticlopidine"	1						
"stof01735"	"tigecycline"	1742432	"tigecycline"	1						
"stof01736"	"Tilia sylvestris (nebulisaat)"	19056118	"Tilia extract"	1						
"stof01738"	"tilidine hydrochloride"	19002431	"Tilidine"	1						
"stof01740"	"timolol maleaat"	902427	"Timolol"	1						
"stof00058"	"allergeenextract van 1 grassoort"	40161488	"Timothy grass pollen extract"	2						
"stof01741"	"tinidazol"	1702559	"Tinidazole"	1						
"stof01743"	"tinzaparine natrium"	1308473	"tinzaparin"	1						
"stof01746"	"tiotropium bromide"	1106776	"tiotropium"	1						
"stof02337"	"tipiracil hydrochloride"	35602757	"tipiracil"	1						
"stof01747"	"tipranavir"	1736999	"tipranavir"	1						
"stof01749"	"tirofiban hydrochloride"	19017067	"tirofiban"	1						
"stof01750"	"titaanoxide"	19100760	"titanium dioxide"	1						
"stof01752"	"tizanidine hydrochloride"	778474	"tizanidine"	1						
"stof01753"	"tobramycine"	902722	"Tobramycin"	1						
"stof01754"	"tobramycine sulfaat"	902722	"Tobramycin"	1						
"stof01755"	"tocilizumab"	40171288	"tocilizumab"	1						
"stof02363"	"tofacitinib citraat"	42904205	"tofacitinib"	1						
"stof01756"	"tolcapon"	715727	"tolcapone"	1						
"stof01758"	"tolterodine tartraat"	913782	"tolterodine"	1						
"stof02150"	"tolvaptan"	19036797	"tolvaptan"	1						
"stof01760"	"topiramaat"	742267	"topiramate"	1						
"stof01762"	"topotecan hydrochloride"	1378509	"Topotecan"	1						
"stof01763"	"torasemide"	942350	"torsemide"	1						
"stof01767"	"trabectedine"	35603017	"trabectedin"	1						
"stof01769"	"tramadol hydrochloride"	1103314	"Tramadol"	1						
"stof01771"	"tramazoline hydrochloride"	19042445	"tramazoline"	1						
"stof02313"	"trametinib"	43532497	"trametinib"	1						
"stof01772"	"tranexaminezuur"	1303425	"Tranexamic Acid"	1						
"stof01773"	"trastuzumab"	1387104	"trastuzumab"	1						
"stof01944"	"trastuzumab emtansine"	1387104	"trastuzumab"	1						
"stof01774"	"travoprost"	904501	"travoprost"	1						
"stof01776"	"trazodon hydrochloride"	703547	"Trazodone"	1						
"stof01777"	"tretinoïne"	903643	"Tretinoin"	1						
"stof01779"	"triamcinolon acetonide"	903963	"Triamcinolone"	1						
"stof01781"	"triazolam"	704599	"Triazolam"	1						
"stof02335"	"trifluridine"	905078	"Trifluridine"	1						
"stof01783"	"trihexyfenidyl hydrochloride"	705178	"Trihexyphenidyl"	1						
"stof01784"	"trimethoprim"	1705674	"Trimethoprim"	1						
"stof01785"	"triptoreline"	1343039	"Triptorelin"	1						
"stof01786"	"triptoreline acetaat"	1343039	"Triptorelin"	1						
"stof01787"	"triptoreline embonaat"	1343039	"Triptorelin"	1						
"stof01788"	"triptoreline pamoaat"	1343039	"Triptorelin"	1						
"stof01790"	"tropicamide"	906072	"Tropicamide"	1						
"stof01792"	"tropisetron hydrochloride"	19002800	"tropisetron"	1						
"stof01699"	"terpentijn (vluchtige olie)"	1106647	"Turpentine"	1						
"stof01588"	"Salmonella typhi stam Ty 21a Berna (levend verzwakt)"	523202	"Typhoid Vaccine Live Ty21a"	1						
"stof01795"	"tyrothricine"	19006842	"Tyrothricin"	1						
"stof01916"	"ulipristal acetaat"	40225722	"ulipristal"	1						
"stof01954"	"umeclidinium bromide"	44785907	"umeclidinium"	1						
"stof01797"	"urapidil hydrochloride"	19101849	"urapidil"	1						
"stof01799"	"urokinase"	1307515	"Urokinase"	1						
"stof01800"	"ursodeoxycholzuur"	988095	"Ursodeoxycholate"	1						
"stof01801"	"ustekinumab"	40161532	"ustekinumab"	1						
"stof01803"	"valaciclovir hydrochloride"	1717704	"valacyclovir"	1						
"stof01804"	"Valeriana officinalis (droog extract)"	44818506	"Valeriana officinalis whole extract"	1						
"stof01806"	"valganciclovir hydrochloride"	1703063	"valganciclovir"	1						
"stof00997"	"L-valine"	19007572	"Valine"	1						
"stof01808"	"valproaat natrium"	745466	"Valproate"	1						
"stof01807"	"valproïnezuur"	745466	"Valproate"	1						
"stof01809"	"valsartan"	1308842	"valsartan"	1						
"stof01811"	"vancomycine hydrochloride"	1707687	"Vancomycin"	1						
"stof01812"	"vandetanib"	40238052	"Vandetanib"	1						
"stof01814"	"vardenafil hydrochloride"	1311276	"vardenafil"	1						
"stof02119"	"vardenafil hydrochloride"	1311276	"vardenafil"	1						
"stof01816"	"varenicline tartraat"	780442	"varenicline"	1						
"stof01817"	"varicellavirus (levend verzwakt)"	532454	"Varicella Virus Vaccine Live (Oka-Merck) strain"	1						
"stof02010"	"vedolizumab"	45774639	"vedolizumab"	1						
"stof01821"	"velaglucerase alfa"	40174604	"velaglucerase alfa"	1						
"stof02312"	"velpatasvir"	36249204	"velpatasvir"	1						
"stof01822"	"vemurafenib (gecoprecipiteerd)"	40241937	"Vemurafenib"	1						
"stof02365"	"venetoclax"	35604205	"venetoclax"	1						
"stof01824"	"venlafaxine hydrochloride"	743670	"venlafaxine"	1						
"stof01826"	"verapamil hydrochloride"	1307863	"Verapamil"	1						
"stof02157"	"vernakalant hydrochloride"	40799192	"Vernakalant"	1						
"stof01827"	"verteporfine"	912803	"Verteporfin"	1						
"stof00354"	"choleratoxine subunit B"	43560345	"Vibrio cholerae"	1						
"stof01828"	"Vibrio cholerae serogroep O1 (geïnactiveerd)"	43560345	"Vibrio cholerae"	1						
"stof01829"	"vigabatrine"	19020002	"Vigabatrin"	1						
"stof01918"	"vilanterol trifenataat"	43532539	"vilanterol"	1						
"stof01830"	"vildagliptine"	19122137	"vildagliptin"	1						
"stof01832"	"vinblastine sulfaat"	19008264	"Vinblastine"	1						
"stof01834"	"vincristine sulfaat"	1308290	"Vincristine"	1						
"stof01836"	"vindesine sulfaat"	19008336	"Vindesine"	1						
"stof01838"	"vinorelbine tartraat"	1343346	"vinorelbine"	1						
"stof01934"	"vismodegib"	42709321	"vismodegib"	1						
"stof01534"	"retinol palmitaat"	19008339	"Vitamin A"	1						
"stof00448"	"cyanocobalamine"	1308738	"Vitamin B 12"	2						
"stof00793"	"fytomenadion"	19044727	"Vitamin K 1"	1						
"stof01839"	"Vitex agnus-castus (droog extract)"	44506796	"Vitex agnus-castus whole extract"	1						
"stof01931"	"Vitis vinifera (droog extract)"	42900067	"Vitis vinifera flowering top extract"	1						
"stof01948"	"Vitis vinifera (poeder)"	42900067	"Vitis vinifera flowering top extract"	2						
"stof01931"	"Vitis vinifera (droog extract)"	43525901	"Vitis vinifera leaf extract"	2						
"stof01948"	"Vitis vinifera (poeder)"	43525901	"Vitis vinifera leaf extract"	1						
"stof01931"	"Vitis vinifera (droog extract)"	42900068	"Vitis vinifera seed extract"	3						
"stof01948"	"Vitis vinifera (poeder)"	42900068	"Vitis vinifera seed extract"	3						
"stof00677"	"factor von Willebrand"	44785885	"von Willebrand factor"	1						
"stof01840"	"voriconazol"	1714277	"voriconazole"	1						
"stof02387"	"voxilaprevir"	793741	"voxilaprevir"	1						
"stof01842"	"warfarine natrium"	1310149	"Warfarin"	1						
"stof01844"	"wespengif"	19011001	"Wasp Venoms"	1						
"stof01845"	"xylol"	42900012	"Xylene"	1						
"stof01847"	"xylometazoline hydrochloride"	943852	"xylometazoline"	1						
"stof00813"	"gelekoortsvirus (levend verzwakt)"	559532	"Yellow Fever Vaccine"	1						
"stof01849"	"yohimbine hydrochloride"	1385800	"yohimbine"	1						
"stof01851"	"zidovudine"	1710612	"Zidovudine"	1						
"stof01853"	"zink acetaat"	979096	"Zinc Acetate"	1						
"stof01854"	"zink citraat"	19092061	"ZINC CITRATE"	1						
"stof02136"	"zink gluconaat"	19079204	"Zinc Gluconate"	1						
"stof01855"	"zinkoxide"	911064	"Zinc Oxide"	1						
"stof01856"	"zink sulfaat"	19044522	"Zinc Sulfate"	1						
"stof01857"	"zirconiumdioxide"	19044747	"zirconium oxide"	1						
"stof01858"	"zofenopril calcium"	19102107	"zofenopril"	1						
"stof01859"	"zoledroninezuur"	1524674	"zoledronic acid"	1						
"stof01860"	"zolmitriptan"	1116031	"zolmitriptan"	1						
"stof01862"	"zolpidem hemitartraat"	744740	"zolpidem"	1						
"stof01863"	"zopiclon"	19044883	"zopiclone"	1						
"stof01865"	"zuclopenthixol acetaat"	19010886	"Zuclopenthixol"	1						
"stof01866"	"zuclopenthixol decanoaat"	19010886	"Zuclopenthixol"	1						
"stof01867"	"zuclopenthixol dihydrochloride"	19010886	"Zuclopenthixol"	1						
"stof02437"	"avibactam natrium"	46221507	"avibactam"							
"stof02440"	"bictegravir natrium"	964008	"bictegravir"							
"stof02417"	"brivaracetam"	35604901	"Brivaracetam"							
"stof02443"	"cangrelor natrium"	46275677	"cangrelor"							
"stof00473"	"darunavir"	1756831	"darunavir"							
"stof00507"	"dibotermine alfa"	36879004	"Dibotermin alfa"							
"stof02412"	"Eucalyptus globulus (vluchtige olie)"	1180412	"Eucalyptus oil"							
"stof02432"	"lesinurad"	35605425	"lesinurad"							
"stof02415"	"midostaurine"	1594003	"midostaurin"							
"stof02447"	"patiromer sorbitex calcium"	35602991	"patiromer"							
"stof02445"	"pegaspargase"	1326481	"pegaspargase"							
"stof02450"	"reslizumab"	35603983	"reslizumab"							
"stof02438"	"rurioctocog alfa pegol"	1352213	"Factor VIII"							
"stof01674"	"tasonermin"	19071159	"TASONERMIN"							
"stof02431"	"telotristat ethyl (onder de vorm van telotristat etipraat)"	1592541	"telotristat ethyl"	1						
"stof02431"	"telotristat ethyl (onder de vorm van telotristat etipraat)"	1592537	"telotristat"	2						
"stof02428"	"tenofovir disoproxil (onder de vorm van succinaat)"	19011093	"Tenofovir"	2						
"stof02428"	"tenofovir disoproxil (onder de vorm van succinaat)"	1710281	"tenofovir disoproxil"	1						
"stof02449"	"vortioxetine hydrobromide"	44507700	"vortioxetine"							
"stof02441"	"zonisamide"	744798	"zonisamide"							
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
									"t"	"f"
