"CONCEPT_CODE"	"CONCEPT_NAME"	"MAPPED_ID"	"MAPPED_NAME"	"Supplier_name"
"mp3285-1636"	"Bicalutamide Sandoz"	43126246	"BICALUTAMIDE SANDOZ"	"Sandoz"
"mp3293-1818"	"Bicalutamide Teva"	43126247	"BICALUTAMIDE TEVA"	"Teva"
"mp3301-2386"	"Biclar"	40801322	"Biclar"	"Mylan EPD"
"mp3319-2386"	"Bifiteral"	21016189	"Bifiteral"	"Mylan EPD"
"mp40212-794"	"Biktarvy"	964016	"Biktarvy"	"Gilead Sciences"
"mp34090-612"	"Bimatoprost EG"	36256143	"Bimatoprost EG"	"Eurogenerics"
"mp3327-1636"	"Binocrit"	21015779	"Binocrit"	"Sandoz"
"mp3335-174"	"Biofenac"	40802211	"Biofenac"	"Almirall"
"mp3335-885"	"Biofenac"	40802211	"Biofenac"	"Impexeco"
"mp33514-1701"	"Bipressil"	36256516	"Bipressil"	"Servier"
"mp3376-612"	"Bisacodyl EG"	36777172	"Bisacodyl EG"	"Eurogenerics"
"mp3368-1818"	"Bisacodyl Teva"	36256848	"Bisacodyl Teva"	"Teva"
"mp3392-2097"	"Bisolvon"	19069169	"Bisolvon"	"Sanofi Belgium"
"mp3400-216"	"Bisoprolol Apotex"	36256515	"Bisoprolol Apotex"	"Apotex"
"mp3418-885"	"Bisoprolol EG"	43126293	"BISOPROLOL EG"	"Impexeco"
"mp3418-612"	"Bisoprolol EG"	43126293	"BISOPROLOL EG"	"Eurogenerics"
"mp3426-1289"	"Bisoprolol Mylan"	43126296	"BISOPROLOL MYLAN"	"Mylan"
"mp3434-1636"	"Bisoprolol Sandoz"	43126302	"BISOPROLOL SANDOZ"	"Sandoz"
"mp3442-1818"	"Bisoprolol Teva"	43126303	"BISOPROLOL TEVA"	"Teva"
"mp5934-1289"	"Co-Bisoprolol Mylan"	43126312	"BISOPROLOL/HYDROCHLOROTHIAZIDE MYLAN"	"Mylan"
"mp5942-1636"	"Co-Bisoprolol Sandoz"	43126315	"BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ"	"Sandoz"
"mp5959-1818"	"Co-Bisoprolol Teva"	43126316	"BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA"	"Teva"
"mp3459-1602"	"Bithiol"	36256624	"Bithiol"	"Qualiphar"
"mp37754-67"	"Bivalirudin Accord Healthcare"	36256390	"Bivalirudin Accord Healthcare"	"Accord"
"mp3467-2097"	"Bleomycine"	36777140	"Bleomycine"	"Sanofi Belgium"
"mp38661-190"	"Blincyto"	45892535	"Blincyto"	"Amgen"
"mp38026-554"	"Blissel"	43126322	"BLISSEL"	"Effik"
"mp3483-1206"	"Bocouture"	21018529	"Bocouture"	"Merz"
"mp3509-299"	"Bonefos"	21014869	"Bonefos"	"Bayer"
"mp3525-1529"	"Bonviva"	21014585	"Bonviva"	"PI-Pharma"
"mp3525-1628"	"Bonviva"	21014585	"Bonviva"	"Roche"
"mp3533-1784"	"Boorzuur Vaseline"	36256147	"Boorzuur Vaseline"	"Sterop"
"mp3541-828"	"Boostrix"	19079703	"Boostrix"	"GSK"
"mp3558-828"	"Boostrix Polio"	19079703	"Boostrix"	"GSK"
"mp3566-1446"	"Bosulif"	42898546	"Bosulif"	"Pfizer"
"mp3574-166"	"Botox"	19045570	"Botox"	"Allergan"
"mp3582-1636"	"Bradley"	36256517	"Bradley"	"Sandoz"
"mp3590-1636"	"Brandocare"	36256148	"Brandocare"	"Sandoz"
"mp38554-1115"	"Breakyl"	21017661	"Breakyl"	"Meda Pharma"
"mp3624-257"	"Bretaris"	40801880	"Bretaris"	"AstraZeneca"
"mp3632-281"	"Brevibloc"	19021087	"Brevibloc"	"Baxter"
"mp3640-455"	"Brexine"	43126333	"BREXIN"	"Chiesi"
"mp3657-1263"	"Bridion"	35604510	"Bridion"	"MSD"
"mp3665-257"	"Brilique"	21014549	"Brilique"	"AstraZeneca"
"mp33373-2527"	"Brinavess"	44014569	"Brinavess"	"Cardiome"
"mp40436-1073"	"Brintellix"	44506424	"Brintellix"	"Lundbeck"
"mp39594-1909"	"Briviact"	35604905	"Briviact"	"UCB"
"mp3673-216"	"Bromatop"	36256157	"Bromatop"	"Apotex"
"mp3681-612"	"Bromazepam EG"	43126347	"BROMAZEPAM EG"	"Eurogenerics"
"mp3699-1289"	"Bromazepam Mylan"	43126349	"BROMAZEPAM MYLAN"	"Mylan"
"mp3707-1636"	"Bromazepam Sandoz"	43126352	"BROMAZEPAM SANDOZ"	"Sandoz"
"mp3715-612"	"Bromhexine EG"	36256812	"Bromhexine EG"	"Eurogenerics"
"mp3756-1131"	"Broncho-Pectoralis Pholcodine"	36256750	"Broncho-Pectoralis Pholcodine"	"Medgenix"
"mp3764-1529"	"Broncho-Vaxom"	43564509	"Broncho-Vaxom"	"PI-Pharma"
"mp3764-1958"	"Broncho-Vaxom"	43564509	"Broncho-Vaxom"	"Vifor"
"mp3764-885"	"Broncho-Vaxom"	43564509	"Broncho-Vaxom"	"Impexeco"
"mp3772-1172"	"Bronchocil"	36256400	"Bronchocil"	"Menarini"
"mp3780-1487"	"Bronchodine"	36256837	"Bronchodine"	"Pharmacobel"
"mp3798-943"	"Bronchosedal Codeine"	36256726	"Bronchosedal Codeine"	"Johnson & Johnson Consumer"
"mp3806-943"	"Bronchosedal Dextromethorphan"	36256731	"Bronchosedal Dextromethorphan"	"Johnson & Johnson Consumer"
"mp3814-943"	"Bronchosedal Mucus"	36256552	"Bronchosedal Mucus"	"Johnson & Johnson Consumer"
"mp31146-1396"	"Bronchostop"	40801695	"Bronchostop"	"Omega"
"mp31153-1396"	"Bronchostop Duo"	40801695	"Bronchostop"	"Omega"
"mp3822-2386"	"Brufen"	19026302	"Brufen"	"Mylan EPD"
"mp38927-2386"	"Brufen Codeine"	36777165	"Brufen Codeine"	"Mylan EPD"
"mp32672-1727"	"Buccolam"	21015066	"Buccolam"	"Shire"
"mp38406-1602"	"Buccoverso"	36777174	"Buccoverso"	"Qualiphar"
"mp3830-539"	"Budenofalk"	21017078	"Budenofalk"	"Dr. Falk"
"mp3848-1404"	"Budesonide"	43564686	"Budesonid Orion Easyhaler"	"Orion"
"mp38810-661"	"Budesonide Ferring"	36777138	"Budesonide Ferring"	"Ferring"
"mp3855-1636"	"Budesonide Sandoz"	43126388	"BUDESONIDE SANDOZ"	"Sandoz"
"mp3863-1818"	"Budesonide Teva"	43126389	"BUDESONIDE TEVA"	"Teva"
"mp3871-1404"	"Bufomix"	36256663	"Bufomix"	"Orion"
"mp37382-1636"	"Buprenorfine Sandoz"	43126473	"BUPRENORPHINE SANDOZ"	"Sandoz"
"mp38380-1818"	"Buprenorphine Teva"	43126474	"BUPRENORPHINE TEVA"	"Teva"
"mp3889-1818"	"Buprophar"	36256175	"Buprophar"	"Teva"
"mp3897-1040"	"Burinex"	19013700	"Burinex"	"Leo"
"mp3905-2097"	"Buscopan"	19026930	"Buscopan"	"Sanofi Belgium"
"mp3913-1545"	"Busilvex"	21018518	"Busilvex"	"Pierre Fabre Medicament"
"mp3921-257"	"Bydureon"	42705841	"Bydureon"	"AstraZeneca"
"mp3939-257"	"Byetta"	19083252	"Byetta"	"AstraZeneca"
"mp3947-2014"	"C-Will"	36256162	"C-Will"	"Will-Pharma"
"mp3954-1818"	"Cabergoline Teva"	43126479	"CABERGOLINE TEVA"	"Teva"
"mp38372-927"	"Cabometyx"	42629384	"Cabometyx"	"Ipsen"
"mp3962-1990"	"Cacit"	21018412	"Cacit"	"Warner Chilcott"
"mp31542-885"	"Cacit Vitamine D3"	40756545	"Cacit D3"	"Impexeco"
"mp31542-1818"	"Cacit Vitamine D3"	40756545	"Cacit D3"	"Teva"
"mp3996-935"	"Caelyx"	40756465	"Caelyx"	"Janssen-Cilag"
"mp4002-1784"	"Cafeine Sterop"	36256627	"Cafeine Sterop"	"Sterop"
"mp4010-182"	"Cafergot"	19040432	"Cafergot"	"Amdipharm"
"mp31666-2014"	"Calci-BoneD3"	40802808	"Calci Boned"	"Will-Pharma"
"mp4044-1800"	"Calci-Chew"	19057612	"Calci-Chew"	"Takeda"
"mp31708-1636"	"Sandoz Ca-D"	40802734	"Calcium D Sandoz"	"Sandoz"
"mp31716-1636"	"Sandoz Calcium D3"	40802734	"Calcium D Sandoz"	"Sandoz"
"mp31674-1172"	"Calisvit"	36256759	"Calisvit"	"Menarini"
"mp4069-2014"	"Calmday"	36256412	"Calmday"	"Will-Pharma"
"mp4077-1982"	"Calmiplant"	36256243	"Calmiplant"	"VSM"
"mp4085-2956"	"Camcolit"	21014955	"Camcolit"	"Movianto"
"mp4101-1180"	"Campral"	19082216	"Campral"	"Merck"
"mp4119-1446"	"Campto"	40756446	"Campto"	"Pfizer"
"mp4127-1263"	"Cancidas"	19004060	"Cancidas"	"MSD"
"mp4135-612"	"Candesartan EG"	43126521	"CANDESARTAN EG"	"Eurogenerics"
"mp31823-2303"	"Candesartan Krka"	43126523	"CANDESARTAN KRKA"	"KRKA"
"mp4168-1636"	"Candesartan Sandoz"	43126527	"CANDESARTAN SANDOZ"	"Sandoz"
"mp4176-1818"	"Candesartan Teva"	43126528	"CANDESARTAN TEVA"	"Teva"
"mp4150-612"	"Candesartan Plus HCT EG"	43126536	"CANDESARTAN/HYDROCHLOROTHIAZIDE EG LABO"	"Eurogenerics"
"mp32342-2303"	"Candesartan / HCTZ Krka"	43126537	"CANDESARTAN/HYDROCHLOROTHIAZIDE KRKA"	"KRKA"
"mp5983-1289"	"Co-Candesartan Mylan"	43126538	"CANDESARTAN/HYDROCHLOROTHIAZIDE MYLAN"	"Mylan"
"mp5991-1636"	"Co-Candesartan Sandoz"	43126541	"CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ"	"Sandoz"
"mp6007-1818"	"Co-Candesartan Teva"	43126542	"CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA"	"Teva"
"mp31203-299"	"Canestene Clotrimazole"	19026368	"Canesten"	"Bayer"
"mp4192-299"	"Canestene Derm Bifonazole"	21015401	"Canesten Dermatological"	"Bayer"
"mp4200-299"	"Canestene Gyn Clotrimazole"	43564751	"Canesten Gyn"	"Bayer"
"mp4234-67"	"Capecitabine Accord"	43126549	"CAPECITABINE ACCORD"	"Accord"
"mp4259-612"	"Capecitabine EG"	43126552	"CAPECITABINE EG"	"Eurogenerics"
"mp4309-2097"	"Caprelsa"	40240530	"Caprelsa"	"Sanofi Belgium"
"mp4317-612"	"Captopril EG"	43126748	"CAPTOPRIL EG"	"Eurogenerics"
"mp4325-1289"	"Captopril Mylan"	43126751	"CAPTOPRIL MYLAN"	"Mylan"
"mp4333-1636"	"Captopril Sandoz"	43126753	"CAPTOPRIL SANDOZ"	"Sandoz"
"mp4341-1412"	"Carbaglu"	40173747	"Carbaglu"	"Orphan Europe"
"mp4358-1289"	"Carbamazepine Mylan"	43126767	"CARBAMAZEPINE MYLAN"	"Mylan"
"mp4366-1131"	"Carbobel"	36256176	"Carbobel"	"Medgenix"
"mp4374-1131"	"Carbobel Mono"	36256847	"Carbobel Mono"	"Medgenix"
"mp4416-67"	"Carboplatin Accord Healthcare"	43126786	"CARBOPLATINE ACCORD"	"Accord"
"mp4440-844"	"Carboplatine Hospira"	43126788	"CARBOPLATINE HOSPIRA"	"Hospira"
"mp4432-711"	"Carboplatine Fresenius Kabi"	43126789	"CARBOPLATINE KABI"	"Fresenius Kabi"
"mp4424-1636"	"Carboplatin Sandoz"	43126791	"CARBOPLATINE SANDOZ"	"Sandoz"
"mp4457-596"	"Carboplatinum Hikma Farmaceutica"	36256488	"Carboplatinum Hikma Farmaceutica"	"Eumedica"
"mp4465-1818"	"Carbosin"	36256235	"Carbosin"	"Teva"
"mp4481-299"	"Cardioaspirine"	36256315	"Cardioaspirine"	"Bayer"
"mp4507-1826"	"Carteabak"	36256499	"Carteabak"	"Thea"
"mp4515-1115"	"Carteol"	43126805	"CARTEOL"	"Meda Pharma"
"mp4523-612"	"Carvedilol EG"	43126809	"CARVEDILOL EG"	"Eurogenerics"
"mp4531-1289"	"Carvedilol Mylan"	43126810	"CARVEDILOL MYLAN"	"Mylan"
"mp4549-1636"	"Carvedilol Sandoz"	43568245	"Carvedilol Sandoz"	"Sandoz"
"mp4556-1818"	"Carvedilol Teva"	43126812	"CARVEDILOL TEVA"	"Teva"
"mp4564-257"	"Casodex"	19021244	"Casodex"	"AstraZeneca"
"mp37390-1818"	"Caspofungin Teva"	36256480	"Caspofungin Teva"	"Teva"
"mp39321-1289"	"Caspofungine Mylan"	36777179	"Caspofungine Mylan"	"Mylan"
"mp4572-1347"	"Cataflam"	19058062	"Cataflam"	"Novartis Pharma"
"mp4580-372"	"Catapressan"	43568356	"Catapresan"	"Boehringer Ingelheim"
"mp4598-2030"	"Cathejell"	44014827	"Cathejell"	"Nootens"
"mp4606-1446"	"Caverject"	19059344	"Caverject"	"Pfizer"
"mp4614-794"	"Cayston"	40173802	"Cayston"	"Gilead Sciences"
"mp4622-1602"	"Cedium Benzalkonium"	36256756	"Cedium Benzalkonium"	"Qualiphar"
"mp4630-1602"	"Cedium Chlorhexidine"	36256549	"Cedium Chlorhexidine"	"Qualiphar"
"mp4648-1800"	"Cedocard"	19013263	"Cedocard"	"Takeda"
"mp4655-2485"	"Cedur"	43568373	"Cedur"	"Aurobindo"
"mp4663-1289"	"Cefadroxil Mylan"	43126827	"CEFADROXIL MYLAN"	"Mylan"
"mp4671-1636"	"Cefadroxil Sandoz"	43127241	"CEFADROXIL SANDOZ"	"Sandoz"
"mp4689-1289"	"Cefazoline Mylan"	43127246	"CEFAZOLINE MYLAN"	"Mylan"
"mp4697-1636"	"Cefazoline Sandoz"	36256227	"Cefazoline Sandoz"	"Sandoz"
"mp4705-711"	"Cefepim Fresenius Kabi"	36256790	"Cefepim Fresenius Kabi"	"Fresenius Kabi"
"mp4721-1636"	"Cefotaxim Sandoz"	40802573	"Cefotaxim Sandoz"	"Sandoz"
"mp4747-711"	"Ceftazidim Fresenius Kabi"	43127301	"CEFTAZIDIME KABI"	"Fresenius Kabi"
"mp32953-1289"	"Ceftazidim Mylan"	43127302	"CEFTAZIDIME MYLAN"	"Mylan"
"mp4754-711"	"Ceftriaxone Fresenius Kabi"	43127321	"CEFTRIAXONE KABI"	"Fresenius Kabi"
"mp4762-1289"	"Ceftriaxone Mylan"	43127322	"CEFTRIAXONE MYLAN"	"Mylan"
"mp4770-1636"	"Ceftriaxone Sandoz"	43127326	"CEFTRIAXONE SANDOZ"	"Sandoz"
"mp14050-604"	"Kefurox"	40802339	"Cefurox"	"Eurocept"
"mp4812-612"	"Cefuroxime EG"	43127335	"CEFUROXIME EG"	"Eurogenerics"
"mp4788-711"	"Cefuroxim Fresenius Kabi"	43126555	"CEFUROXIME KABI"	"Fresenius Kabi"
"mp4804-1636"	"Cefuroxim Sandoz"	43126561	"CEFUROXIME SANDOZ"	"Sandoz"
"mp4838-1446"	"Celebrex"	19058153	"Celebrex"	"Pfizer"
"mp4838-1529"	"Celebrex"	19058153	"Celebrex"	"PI-Pharma"
"mp4846-216"	"Celecoxib Apotex"	36256256	"Celecoxib Apotex"	"Apotex"
"mp4853-612"	"Celecoxib EG"	43126568	"CELECOXIB EG"	"Eurogenerics"
"mp32946-2303"	"Celecoxib Krka"	36256585	"Celecoxib Krka"	"KRKA"
"mp30817-1636"	"Celecoxib Sandoz"	43126573	"CELECOXIB SANDOZ"	"Sandoz"
"mp4861-1818"	"Celecoxib Teva"	43126574	"CELECOXIB TEVA"	"Teva"
"mp4879-1263"	"Celestone"	19047752	"Celestone"	"MSD"
"mp4895-1628"	"Cellcept"	19023134	"Cellcept"	"Roche"
"mp4903-281"	"Celltop"	43126597	"CELLTOP"	"Baxter"
"mp4911-521"	"Celocurine"	43126598	"CELOCURINE"	"CSP Benelux"
"mp4929-1966"	"Celsentri"	21015218	"Celsentri"	"ViiV"
"mp4937-2204"	"Ceprotin"	19010344	"Ceprotin"	"Baxalta"
"mp4945-1263"	"Cerazette"	40803234	"Cerazet"	"MSD"
"mp32755-2097"	"Cerdelga"	45775786	"Cerdelga"	"Sanofi Belgium"
"mp4952-2097"	"Cerezyme"	19048390	"Cerezyme"	"Sanofi Belgium"
"mp4960-471"	"Cernevit"	21017815	"Cernevit"	"Clintec"
"mp4978-1347"	"Certican"	21018066	"Certican"	"Novartis Pharma"
"mp4986-2097"	"Cerubidine"	36777155	"Cerubidine"	"Sanofi Belgium"
"mp4994-273"	"Cerulyx"	36256282	"Cerulyx"	"Bausch & Lomb"
"mp5009-1529"	"Cervarix"	40167005	"Cervarix"	"PI-Pharma"
"mp5009-828"	"Cervarix"	40167005	"Cervarix"	"GSK"
"mp5017-1883"	"Cetavlex"	19052991	"Cetavlex"	"Tramedico"
"mp5025-612"	"Cetirizine EG"	43126615	"CETIRIZINE EG"	"Eurogenerics"
"mp5041-1818"	"Cetirizine Teva"	43126628	"CETIRIZINE TEVA"	"Teva"
"mp5058-1909"	"Cetirizine UCB"	36256475	"Cetirizine UCB"	"UCB"
"mp5066-1636"	"Cetisandoz"	36256681	"Cetisandoz"	"Sandoz"
"mp5074-1180"	"Cetrotide"	19005328	"Cetrotide"	"Merck"
"mp5082-1446"	"Champix"	21016858	"Champix"	"Pfizer"
"mp5108-59"	"Chirocaine"	19099286	"Chirocaine"	"AbbVie"
"mp5116-2097"	"Chloramine Pura"	36256628	"Chloramine Pura"	"Sanofi Belgium"
"mp5140-851"	"ChloraPrep"	21014516	"ChloraPrep"	"Hospithera"
"mp5157-1784"	"Chloraseptine"	36256194	"Chloraseptine"	"Sterop"
"mp5173-1784"	"Chloronguent"	36256732	"Chloronguent"	"Sterop"
"mp5199-2998"	"Cholemed"	36256178	"Cholemed"	"Amophar"
"mp5223-570"	"Cialis"	19011057	"Cialis"	"Eli Lilly"
"mp5249-1347"	"Ciloxan"	19047252	"Ciloxan"	"Novartis Pharma"
"mp5272-1909"	"Cimzia"	19027573	"Cimzia"	"UCB"
"mp5280-612"	"Cinnarizine EG"	36256177	"Cinnarizine EG"	"Eurogenerics"
"mp5298-1727"	"Cinryze"	19033648	"Cinryze"	"Shire"
"mp5314-1073"	"Cipramil"	19013874	"Cipramil"	"Lundbeck"
"mp5314-885"	"Cipramil"	19013874	"Cipramil"	"Impexeco"
"mp5330-612"	"Ciprofloxacine EG"	43127087	"CIPROFLOXACINE EG"	"Eurogenerics"
"mp5330-1529"	"Ciprofloxacine EG"	43127087	"CIPROFLOXACINE EG"	"PI-Pharma"
"mp5348-711"	"Ciprofloxacine Fresenius Kabi"	43127089	"CIPROFLOXACINE KABI"	"Fresenius Kabi"
"mp5355-1289"	"Ciprofloxacine Mylan"	43127091	"CIPROFLOXACINE MYLAN"	"Mylan"
"mp5363-1636"	"Ciprofloxacine Sandoz"	43127100	"CIPROFLOXACINE SANDOZ"	"Sandoz"
"mp5371-1818"	"Ciprofloxacine Teva"	43127101	"CIPROFLOXACINE TEVA"	"Teva"
"mp5389-299"	"Ciproxine"	19013875	"Ciproxin"	"Bayer"
"mp5405-1800"	"Circadin"	21014196	"Circadin"	"Takeda"
"mp5413-1263"	"Circlet"	43568117	"Circlet"	"MSD"
"mp5421-885"	"Cirrus"	36256445	"Cirrus"	"Impexeco"
"mp5421-1909"	"Cirrus"	36256445	"Cirrus"	"UCB"
"mp32490-67"	"Cisatracurium Accord Healthcare"	43568118	"Cisatracurium Accord"	"Accord"
"mp5454-67"	"Cisplatin Accord Healthcare"	43127111	"CISPLATINE ACCORD"	"Accord"
"mp5462-844"	"Cisplatine Hospira"	36256540	"Cisplatine Hospira"	"Hospira"
"mp5470-1636"	"Cisplatine Sandoz"	36256686	"Cisplatine Sandoz"	"Sandoz"
"mp5488-1818"	"Cisplatine Teva"	43127113	"CISPLATINE TEVA"	"Teva"
"mp5496-612"	"Citalopram EG"	43127121	"CITALOPRAM EG"	"Eurogenerics"
"mp5496-1529"	"Citalopram EG"	43127121	"CITALOPRAM EG"	"PI-Pharma"
"mp5504-1289"	"Citalopram Mylan"	43127126	"CITALOPRAM MYLAN"	"Mylan"
"mp5538-1818"	"Citalopram-Ratiopharm"	40803046	"Citalopram Ratiopharm"	"Teva"
"mp5512-1636"	"Citalopram Sandoz"	43127129	"CITALOPRAM SANDOZ"	"Sandoz"
"mp5520-1818"	"Citalopram Teva"	43127130	"CITALOPRAM TEVA"	"Teva"
"mp5546-232"	"Citanest"	19021279	"Citanest"	"Aspen"
"mp5553-968"	"CitraFleet"	21018969	"CitraFleet"	"Kela"
"mp5561-2097"	"Claforan"	19047255	"Claforan"	"Sanofi Belgium"
"mp5579-828"	"Clamoxyl"	43127148	"CLAMOXYL"	"GSK"
"mp5579-1529"	"Clamoxyl"	43127148	"CLAMOXYL"	"PI-Pharma"
"mp5595-299"	"Clarinase"	43252525	"Clarinase"	"Bayer"
"mp37655-2303"	"Clarithromycin Krka"	36256252	"Clarithromycin Krka"	"KRKA"
"mp5629-612"	"Clarithromycine EG"	43126924	"CLARITHROMYCINE EG"	"Eurogenerics"
"mp5611-2386"	"Clarithromycine Abbott"	43126926	"CLARITHROMYCINE MYLAN"	"Mylan EPD"
"mp5637-1289"	"Clarithromycine Mylan"	43126926	"CLARITHROMYCINE MYLAN"	"Mylan"
"mp5603-1636"	"Clarithromycin Sandoz"	43126932	"CLARITHROMYCINE SANDOZ"	"Sandoz"
"mp5645-1636"	"Clarithromycine Sandoz"	43126932	"CLARITHROMYCINE SANDOZ"	"Sandoz"
"mp5652-1818"	"Clarithromycine Teva"	43126933	"CLARITHROMYCINE TEVA"	"Teva"
"mp5660-299"	"Claritine"	19047282	"Claritin"	"Bayer"
"mp5678-1636"	"Claudia"	36256344	"Claudia"	"Sandoz"
"mp5686-1883"	"Claversal"	43568433	"Claversal"	"Tramedico"
"mp5694-240"	"Clavucid"	36256638	"Clavucid"	"Astellas"
"mp10439-968"	"Cleen Enema"	36256879	"Cleen"	"Kela"
"mp10421-968"	"Cleen Phospho-Soda"	36256879	"Cleen"	"Kela"
"mp32748-455"	"Cleviprex"	19032287	"Cleviprex"	"Chiesi"
"mp5702-2097"	"Clexane"	21014424	"Clexane"	"Sanofi Belgium"
"mp5728-299"	"Climen"	21014895	"Climen"	"Bayer"
"mp5736-299"	"Climodien"	43126947	"CLIMODIENE"	"Bayer"
"mp5769-711"	"Clindamycine Fresenius Kabi"	43568539	"Clindamycin Kabi"	"Fresenius Kabi"
"mp5744-1636"	"Clindamycin Sandoz"	43568540	"Clindamycin Sandoz"	"Sandoz"
"mp5751-612"	"Clindamycine EG"	36256316	"Clindamycine EG"	"Eurogenerics"
"mp5777-455"	"Clipper"	21015175	"Clipper"	"Chiesi"
"mp5785-745"	"Clobex"	19045996	"Clobex"	"Galderma"
"mp5793-2097"	"Clomid"	19021284	"Clomid"	"Sanofi Belgium"
"mp5801-1000"	"Clonazone"	36256668	"Clonazone"	"Lagepha"
"mp5819-216"	"Clopidogrel Apotex"	36256639	"Clopidogrel Apotex"	"Apotex"
"mp5827-612"	"Clopidogrel EG"	43126965	"CLOPIDOGREL EG"	"Eurogenerics"
"mp34033-2303"	"Clopidogrel Krka"	43126968	"CLOPIDOGREL KRKA"	"KRKA"
"mp33100-1289"	"Clopidogrel Mylan"	43126969	"CLOPIDOGREL MYLAN"	"Mylan"
"mp5843-1529"	"Clopidogrel (HCl) Sandoz"	43126976	"CLOPIDOGREL SANDOZ"	"PI-Pharma"
"mp5843-1636"	"Clopidogrel (HCl) Sandoz"	43126976	"CLOPIDOGREL SANDOZ"	"Sandoz"
"mp5850-1818"	"Clopidogrel Teva"	43126977	"CLOPIDOGREL TEVA"	"Teva"
"mp5876-1073"	"Clopixol"	19026952	"Clopixol"	"Lundbeck"
"mp5884-1446"	"Clozan"	36256179	"Clozan"	"Pfizer"
"mp5892-1636"	"Clozapine Sandoz"	40804123	"Clozapin Sandoz"	"Sandoz"
"mp30718-513"	"Cluvot"	43568143	"Cluvot"	"CSL Behring"
"mp6155-1263"	"Co-Renitec"	43126991	"CO RENITEC"	"MSD"
"mp6213-1818"	"Co-Bespres"	36256375	"Co-Bespres"	"Teva"
"mp5926-612"	"Co-Bisoprolol EG"	36256586	"Co-Bisoprolol EG"	"Eurogenerics"
"mp6015-1347"	"Co-Diovane"	21015285	"Co-Diovan"	"Novartis Pharma"
"mp6015-1529"	"Co-Diovane"	21015285	"Co-Diovan"	"PI-Pharma"
"mp6023-612"	"Co-Enalapril EG"	36256317	"Co-Enalapril EG"	"Eurogenerics"
"mp6049-1628"	"Co-Inhibace"	36256697	"Co-Inhibace"	"Roche"
"mp6056-612"	"Co-Lisinopril EG"	36256446	"Co-Lisinopril EG"	"Eurogenerics"
"mp6098-216"	"Co-Losartan Apotex"	36256814	"Co-Losartan Apotex"	"Apotex"
"mp6114-1818"	"Co-Losartan Teva"	36256181	"Co-Losartan Teva"	"Teva"
"mp33944-1636"	"Co-Olmesartan Sandoz"	36256180	"Co-Olmesartan Sandoz"	"Sandoz"
"mp6189-612"	"Co-Valsartan EG"	36256447	"Co-Valsartan EG"	"Eurogenerics"
"mp5918-2097"	"Co-Aprovel"	21018346	"CoAprovel"	"Sanofi Belgium"
"mp6221-2162"	"Codethyline"	36256376	"Codethyline"	"BePharBel"
"mp6239-1685"	"Cofact"	40804070	"Cofact"	"Sanquin"
"mp6247-75"	"Colchicine Opocalcium"	43127003	"COLCHICINE OPOCALCIUM"	"ACP"
"mp6254-1446"	"Colestid"	19021323	"Colestid"	"Pfizer"
"mp6262-1883"	"Colexklysma"	36256395	"Colexklysma"	"Tramedico"
"mp6288-1818"	"Colistineb"	40803839	"Colistineb"	"Teva"
"mp6296-539"	"Colitofalk"	36256350	"Colitofalk"	"Dr. Falk"
"mp6304-1164"	"Colludol"	43126397	"COLLUDOL"	"Melisana"
"mp6312-1818"	"Colobreathe"	21014266	"Colobreathe"	"Teva"
"mp6320-1115"	"Colofiber"	36256274	"Colofiber"	"Meda Pharma"
"mp6338-927"	"Colofort"	36256463	"Colofort"	"Ipsen"
"mp6353-166"	"Combigan"	19020934	"Combigan"	"Allergan"
"mp6361-372"	"Combivent"	19021326	"Combivent"	"Boehringer Ingelheim"
"mp6379-1966"	"Combivir"	19037444	"Combivir"	"ViiV"
"mp6387-828"	"Combodart"	21015958	"Combodart"	"GSK"
"mp6411-1347"	"Comtan"	19100401	"Comtan"	"Novartis Pharma"
"mp6429-1446"	"Conbriza"	40804054	"Conbriza"	"Pfizer"
"mp6437-935"	"Concerta"	19005361	"Concerta"	"Janssen-Cilag"
"mp6445-513"	"Confidex"	43126413	"CONFIDEX"	"CSL Behring"
"mp33464-166"	"Constella"	21016526	"Constella"	"Allergan"
"mp6478-810"	"Contramal"	43126416	"CONTRAMAL"	"Grünenthal"
"mp6486-3061"	"Convulex"	40756386	"Convulex"	"G.L. Pharma"
"mp6502-1818"	"Copaxone"	19016114	"Copaxone"	"Teva"
"mp6510-1628"	"Copegus"	19032373	"Copegus"	"Roche"
"mp6528-1818"	"Coperindo"	36256815	"Coperindo"	"Teva"
"mp31898-1636"	"Corbilta"	35406589	"CORBILTA"	"Sandoz"
"mp6536-2097"	"Cordarone"	19047290	"Cordarone"	"Sanofi Belgium"
"mp6536-1529"	"Cordarone"	19047290	"Cordarone"	"PI-Pharma"
"mp6544-2097"	"Corotrope"	43126429	"COROTROPE"	"Sanofi Belgium"
"mp6551-828"	"Corsodyl"	19013904	"Corsodyl"	"GSK"
"mp6569-1834"	"Coruno"	36256700	"Coruno"	"Therabel"
"mp6577-1834"	"Corvaton"	43568559	"Corvaton"	"Therabel"
"mp6585-2014"	"Cose-Anal"	36256352	"Cose-Anal"	"Will-Pharma"
"mp31799-1347"	"Cosentyx"	45892887	"Cosentyx"	"Novartis Pharma"
