concept_name	concept_class_id	concept_id	precedence	conversion_factor
"inj. oploss. s.c. [patr.] voor SurePal Pen 10"	"Dose Form"	"46234469"	"2"	
"siroop susp. (gran.)"	"Dose Form"	"19082191"	"1"	
"bruistabl. Soluble"	"Dose Form"	"1592486"	"1"	
"inj./inf. oploss. i.v. Onco-Tain [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr. + solv.) i.m./s.c. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr. + solv.) i.cavern. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. i.m./i.v./i.thec./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"siroop oploss. Honing & Citroen"	"Dose Form"	"19082223"	"2"	
"rect. schuim Foam"	"Dose Form"	"19082574"	"1"	
"omh. tabl. Bedtime"	"Dose Form"	"19082168"	"3"	
"gran. verl. afgifte (zakjes)"	"Dose Form"	"19082651"	"1"	
"inj. susp. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"tabl. verl. afgifte (deelb.) Retard"	"Dose Form"	"19082077"	"1"	
"inj. oploss. i.m./i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"verband Cavity"	"Dose Form"	"19082228"	"2"	
"inj. susp. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"filmomh. tabl. GE"	"Dose Form"	"19082168"	"1"	
"inf. oploss. (pdr.) i.arter. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. FlexTouch [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"tabl. verl. afgifte (deelb.) Retard 500"	"Dose Form"	"19082077"	"1"	
"orofar. zuigtabl. (zonder suiker) Suikervrij Aardbei"	"Dose Form"	"19082253"	"1"	
"inj. oploss. i.m. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"s.c. implantaat L.A. [implantaatinjector]"	"Dose Form"	"19124968"	"1"	
"omh. tabl. Relax"	"Dose Form"	"19082255"	"1"	
"inj./inf./verneveloploss. (pdr.) i.v./inhal. [flac.]"	"Dose Form"	"19082103"	"1"	
"verband Signal Hiel"	"Dose Form"	"46234410"	"1"	
"filmomh. tabl. Low"	"Dose Form"	"19082168"	"1"	
"inj. oploss. s.c. Junior Kwikpen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. i.m./i.v. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. epidur./epilaes./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082103"	"1"	
"oploss."	"Dose Form"	"19082103"	"1"	
"inj./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"19082170"	"1"	
"inj. oploss. oromuc./s.mucos. [patr.]"	"Dose Form"	"46234469"	"2"	
"inf. emuls. (conc.) i.v. Kind [amp.]"	"Dose Form"	"19082104"	"1"	
"vag. oploss. Gynecologie"	"Dose Form"	"19112649"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]"	"Dose Form"	"19082104"	"3"	
"verneveloploss. [amp.]"	"Dose Form"	"19095898"	"1"	
"inf. oploss. i.v. [zak]"	"Dose Form"	"19082103"	"1"	
"harde caps. Kind"	"Dose Form"	"19082077"	"3"	
"oromuc. zuigtabl. Freshmint"	"Dose Form"	"19082253"	"1"	
"inj. oploss. (pdr.) i.camer. [flac.]"	"Dose Form"	"46234469"	"2"	
"zachte maagsapresist. caps."	"Dose Form"	"19082077"	"2"	
"inj. oploss. s.c. [patr.] voor Rekovelle pen"	"Dose Form"	"19082103"	"1"	
"harde caps. geregul. afgifte XR"	"Dose Form"	"19082255"	"1"	
"gingiv./oromuc. gel Volwassenen"	"Dose Form"	"19095916"	"1"	
"inj. oploss. i.m. [amp.]"	"Dose Form"	"46234469"	"2"	
"oromuc. spray oploss. Freshmint"	"Dose Form"	"19095911"	"1"	
"ocul. druppels verl. afgifte LA"	"Dose Form"	"19129634"	"1"	
"gel (doseerpomp)"	"Dose Form"	"19095973"	"1"	
"glob."	"Dose Form"	"19082573"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.v./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"harde caps. Volw."	"Dose Form"	"19082168"	"1"	
"nas. spray susp."	"Dose Form"	"19011167"	"1"	
"inj. oploss. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"zachte kauwcaps. Kinderen"	"Dose Form"	"19082077"	"3"	
"verband Comfort"	"Dose Form"	"46234410"	"1"	
"cut. oploss. (unidose)"	"Dose Form"	"19082228"	"1"	
"inj./inf. emuls. i.v. [amp.]"	"Dose Form"	"19082104"	"1"	
"disp. tabl. (deelb.) Disp."	"Dose Form"	"19082076"	"1"	
"inj. susp. verl. afgifte i.m. Depot [flac.]"	"Dose Form"	"46234469"	"2"	
"inf. oploss. (conc.) i.v. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"verband Soft Hold"	"Dose Form"	"19082228"	"2"	
"harde caps. Volw."	"Dose Form"	"19082255"	"2"	
"bruistabl. (deelb.)"	"Dose Form"	"1592486"	"1"	
"verband Niet-klevend"	"Dose Form"	"19082228"	"2"	
"nas. druppels oploss. Sine Conservans Baby"	"Dose Form"	"19082165"	"1"	
"orodisp. tabl."	"Dose Form"	"19082076"	"1"	
"40 + 10 mg / 1 ml inj. susp. verl. afgifte i.artic./i.laes./i.burs./p.artic. [flac.]"	"Dose Form"	"46234469"	"2"	
"zachte caps. Fastcaps"	"Dose Form"	"19082255"	"2"	
"verband Conformable"	"Dose Form"	"19082228"	"2"	
"cut. oploss. (tabl.)"	"Dose Form"	"19082228"	"1"	
"cut. spray emuls."	"Dose Form"	"19095912"	"1"	
"oploss. (unidose)"	"Dose Form"	"19082170"	"2"	
"nas. spray oploss. Sine Conservans"	"Dose Form"	"19011167"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. L.A.R. [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"cut. emuls. Crelo"	"Dose Form"	"46234410"	"1"	
"cut. oploss. voor huidpriktest [flac.]"	"Dose Form"	"19082103"	"1"	
"filmomh. tabl. Forte"	"Dose Form"	"19082168"	"1"	
"vag. afgiftesysteem"	"Dose Form"	"21014179"	"1"	
"inj. oploss. (pdr.) i.m./i.derm. [flac.]"	"Dose Form"	"46234469"	"2"	
"instill. susp. endotrach."	"Dose Form"	"35606051"	"1"	
"verband Gentle Border Heel"	"Dose Form"	"46234410"	"1"	
"inj. oploss. (pdr.) s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"or./rect. oploss. Gastro"	"Dose Form"	"19082283"	"1"	
"inj. oploss. i.artic. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"zeep"	"Dose Form"	"19082109"	"2"	
"filmomh. tabl. (deelb.)"	"Dose Form"	"19082079"	"2"	
"inj./instill. oploss. i.m./i.v./i.artic./i.burs./rect. [amp.]"	"Dose Form"	"19082103"	"1"	
"gastro-ent./or. susp. (gran.)"	"Dose Form"	"19082651"	"1"	
"verneveloploss. (unidose)"	"Dose Form"	"19095898"	"1"	
"inf. oploss. conc. (pdr.) i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"weefsellijm (oploss.) [voorgev. spuit]"	"Dose Form"	"19082228"	"1"	
"harde caps. Immediate Release"	"Dose Form"	"19082168"	"1"	
"verband Sacrum"	"Dose Form"	"19082228"	"2"	
"inj./inf. oploss. i.v./epidur. [amp.]"	"Dose Form"	"19082103"	"1"	
"oromuc. spray oploss. Freshmint"	"Dose Form"	"19082228"	"3"	
"inj./inf. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"verband Non-adhesive"	"Dose Form"	"19082228"	"2"	
"vernevelsusp. (unidose)"	"Dose Form"	"19095898"	"1"	
"inf. oploss. (pdr. + solv.) i.v. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"i.laes. implantatieketen"	"Dose Form"	"19124968"	"1"	
"or./rect. susp."	"Dose Form"	"19082191"	"1"	
"verband Plus"	"Dose Form"	"19082228"	"2"	
"siroop susp."	"Dose Form"	"19082191"	"1"	
"inj./inf. oploss. (pdr.) i.v. P [flac.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"druppels susp."	"Dose Form"	"46234410"	"1"	
"inj./instill. susp. verl. afgifte i.m./i.artic./i.laes./i.burs./p.artic./rect. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. oploss. i.lymf. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.m./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"omh. tabl. (deelb.) Divule"	"Dose Form"	"19082168"	"3"	
"gel"	"Dose Form"	"19095973"	"1"	
"oploss. (zakjes) Unidose"	"Dose Form"	"19082170"	"1"	
"gingiv./oromuc. gel"	"Dose Form"	"19095916"	"1"	
"inj. susp. i.m. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.artic./i.laes./i.burs./p.artic. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. i.m./i.v./endotrach./i.oss. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"siroop oploss. (zonder suiker) Volw."	"Dose Form"	"19082170"	"1"	
"inj. oploss. i.v./s.c. [patr.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. [patr.] voor Ovaleap Pen"	"Dose Form"	"19082103"	"1"	
"cut. oploss. (alc.) Alcoholicus + Azorubine"	"Dose Form"	"19082228"	"1"	
"inj./inf. oploss. (pdr.) i.v./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"transderm. gel (doseerpomp)"	"Dose Form"	"19095973"	"1"	
"inj. oploss. (pdr.) i.m. [flac.]"	"Dose Form"	"46234469"	"2"	
"inhalatiepdr. (voorverdeeld) Ellipta"	"Dose Form"	"19082259"	"1"	
"zeep (unidose) Uniwash"	"Dose Form"	"19082109"	"1"	
"gran."	"Dose Form"	"45775490"	"2"	
"inj. susp. verl. afgifte i.m. [voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr. + solv.) i.laes. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"verband Thin"	"Dose Form"	"46234410"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. P.R. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"or./subling. tabl. (deelb.)"	"Dose Form"	"19082573"	"2"	
"inj. susp. i.m./s.c. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"tabl. (deelb.) Besilaat"	"Dose Form"	"19082079"	"2"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. Consta [flac. + voorgev. spuit]"	"Dose Form"	"19082104"	"3"	
"inj. oploss. (pdr. + solv.) i.m./s.c. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte i.m./i.derm./i.artic./i.laes./i.burs./p.artic. [amp.]"	"Dose Form"	"46234469"	"2"	
"tabl. verl. afgifte Modutab"	"Dose Form"	"19082077"	"1"	
"oromuc. spoeling"	"Dose Form"	"19126590"	"1"	
"inj. oploss. i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"tabl. D"	"Dose Form"	"19001949"	"3"	
"inj. susp. verl. afgifte s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"weefsellijm (oploss.) [flac.]"	"Dose Form"	"19082228"	"1"	
"oploss. (gran., zakjes) Junior"	"Dose Form"	"45775489"	"1"	
"tabl. verl. afgifte (deelb.)"	"Dose Form"	"19082077"	"1"	
"zachte caps. or."	"Dose Form"	"19082168"	"1"	
"inj./instill. oploss. i.v./i.arter./i.card./i.duct./i.uter. [flac.]"	"Dose Form"	"46234469"	"2"	
"medic. kauwgom Cool Mint"	"Dose Form"	"19102296"	"1"	
"inj. oploss. verl. afgifte i.m. Depot [amp.]"	"Dose Form"	"46234469"	"2"	
"tabl. D"	"Dose Form"	"19082079"	"2"	
"inj. oploss. i.m./s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"verneveloploss. [druppelfl.]"	"Dose Form"	"19095898"	"1"	
"tabl."	"Dose Form"	"19082573"	"1"	
"gel (doseerpomp) [Applicator]"	"Dose Form"	"19095973"	"1"	
"harde caps."	"Dose Form"	"19082255"	"2"	
"zalf"	"Dose Form"	"19082225"	"3"	
"disp. maagsapresist. tabl. (deelb.) Mups"	"Dose Form"	"19082077"	"1"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"tabl. (deelb.)"	"Dose Form"	"19082573"	"1"	
"gingiv./oromuc. gel Kinderen"	"Dose Form"	"19095916"	"1"	
"inj. oploss. s.c. [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"tabl. geregul. afgifte Retard"	"Dose Form"	"19082255"	"1"	
"inj. oploss. i.v./s.mucos. [amp.]"	"Dose Form"	"46234469"	"2"	
"verband Transparent Postoperatief"	"Dose Form"	"46234410"	"1"	
"orodisp. tabl. Lyotabs"	"Dose Form"	"19082076"	"1"	
"verband [geïmpregneerd]"	"Dose Form"	"19082228"	"2"	
"inj. oploss. oromuc./s.mucos. Zonder Vaatvernauwer [patr.]"	"Dose Form"	"46234469"	"2"	
"2% - 1/200 000 inj. oploss. i.artic./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082104"	"3"	
"filmomh. tabl. + bruisgran. (zakjes)"	"Dose Form"	"19082168"	"1"	
"inj./inf. oploss. i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. (pdr.) s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. verl. afgifte (pdr. + solv.) s.c. [2x voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"verband Extra dun"	"Dose Form"	"46234410"	"1"	
"ocul. druppels oploss. (unidose)"	"Dose Form"	"19129634"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
"zalf voor inhalatiedamp [pot]"	"Dose Form"	"19082164"	"1"	
"tabl. verl. afgifte Exel"	"Dose Form"	"19082077"	"1"	
"gingiv./oromuc. gel"	"Dose Form"	"19095973"	"2"	
"siroop oploss. Forte"	"Dose Form"	"19082223"	"2"	
"inj./inf. oploss. i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"omh. tabl. Kinderen"	"Dose Form"	"19082255"	"1"	
"siroop oploss. Menthol"	"Dose Form"	"19082223"	"2"	
"inj. oploss. i.m./i.v./epidur./p.neur. [amp., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. s.c. FlexPen [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"inj./inf./instill. oploss. i.v./i.arter./i.card. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. susp. i.m./s.c. Paediatric [voorgev. spuit]"	"Dose Form"	"46234469"	"3"	
"inj. susp. i.m./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"crème Labialis"	"Dose Form"	"19082224"	"1"	
"inj./instill. oploss. (pdr.) i.v./i.vesic./i.arter. [flac.]"	"Dose Form"	"19082103"	"1"	
"inhalatieoploss. (patr.) Respimat"	"Dose Form"	"19095898"	"1"	
"inj./inf. oploss. i.v./s.c. [amp.]"	"Dose Form"	"19082103"	"1"	
"tabl. + kauwtabl."	"Dose Form"	"19135866"	"1"	
"zetpil Pediatrie"	"Dose Form"	"19082200"	"1"	
"rect. gel"	"Dose Form"	"19095917"	"1"	
"zachte caps."	"Dose Form"	"19082255"	"2"	
"inj. oploss. s.c. [patr.] voor NutropinAq Pen"	"Dose Form"	"46234469"	"2"	
"medic. kauwgom Fruit"	"Dose Form"	"19102296"	"1"	
"inj. oploss. i.m. Junior [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj./instill. susp. verl. afgifte i.m./i.artic./i.laes./i.burs./p.artic./rect. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte i.derm./i.artic. [flac.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. [patr.] voor NutropinAq Pen"	"Dose Form"	"19082103"	"1"	
"oploss. (unidose)"	"Dose Form"	"19082103"	"1"	
"inj. oploss. (pdr.) i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"transderm. lok. gel"	"Dose Form"	"19095973"	"1"	
"dosisaerosol oploss. [inhalator]"	"Dose Form"	"19095898"	"1"	
"subling. tabl. (deelb.)"	"Dose Form"	"19082573"	"2"	
"inj. susp. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19082104"	"1"	
"zachte maagsapresist. caps."	"Dose Form"	"19082255"	"1"	
"crème Lipid"	"Dose Form"	"19082224"	"1"	
"inj./inf. oploss. (pdr.) i.m./i.v./s.c./i.arter./i.perit./i.pleur./i.tumor. [flac.]"	"Dose Form"	"46234469"	"2"	
"siroop oploss. Pediatrie"	"Dose Form"	"19082170"	"1"	
"susp. (pdr. + solv.)"	"Dose Form"	"19082104"	"1"	
"inj. oploss. i.camer. [amp.]"	"Dose Form"	"19082103"	"1"	
"i.laes. implantaat"	"Dose Form"	"19124968"	"1"	
"inj. oploss. i.v./i.arter. [voorgev. spuit, autom. inject.]"	"Dose Form"	"19126920"	"2"	
"susp. (susp. + bruisgran.)"	"Dose Form"	"19082191"	"1"	
"inj. oploss. i.m./i.v. [amp.]"	"Dose Form"	"46234469"	"2"	
"kauwtabl. D3 Citroen"	"Dose Form"	"19135866"	"1"	
"verband Thin"	"Dose Form"	"19082228"	"2"	
"inj. oploss. i.v./s.c. Solostar [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. s.c. [patr.] voor SurePal Pen 5"	"Dose Form"	"19082103"	"1"	
"omh. tabl. + tabl."	"Dose Form"	"19082168"	"1"	
"siroop oploss. Volw."	"Dose Form"	"19082170"	"1"	
"tabl. (deelb. in 4)"	"Dose Form"	"19082573"	"1"	
"inj. susp. s.c. Cartridge [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. [patr.]"	"Dose Form"	"19082103"	"1"	
"inj./inf. oploss. conc. (pdr.) i.v. [flac.]"	"Dose Form"	"46234469"	"2"	
"or. poeder (zakjes) Dry"	"Dose Form"	"19095976"	"1"	
"inj./inf. oploss. (conc.) i.v./s.c. [flac.]"	"Dose Form"	"19082103"	"1"	
"siroop oploss. Eucalyptussmaak"	"Dose Form"	"19082223"	"2"	
"inj. oploss. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"19082103"	"1"	
"gel Dermgel"	"Dose Form"	"19095973"	"1"	
"siroop susp. (zakjes) Advance Munt"	"Dose Form"	"19082223"	"2"	
"inj. oploss. (pdr. + solv.) s.c. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"tabl. (deelb.) Forte"	"Dose Form"	"19082079"	"2"	
"tabl. (deelb.) Forte"	"Dose Form"	"19001949"	"3"	
"wiek"	"Dose Form"	"19082228"	"1"	
"inj. oploss. s.c. [patr.] voor SurePal Pen 10"	"Dose Form"	"19082103"	"1"	
"filmomh. tabl. Calcium"	"Dose Form"	"19082168"	"1"	
"gran."	"Dose Form"	"19082651"	"3"	
"inf. oploss. s.c. PumpCart [patr.]"	"Dose Form"	"19082103"	"1"	
"bucc. spray oploss."	"Dose Form"	"19082170"	"1"	
"oploss."	"Dose Form"	"19082170"	"3"	
"cut. medic. pleister"	"Dose Form"	"19082229"	"1"	
"ocul. druppels oploss. Forte"	"Dose Form"	"19129634"	"1"	
"siroop oploss. (zakjes)"	"Dose Form"	"19082223"	"2"	
"zachte kauwcaps. Kinderen"	"Dose Form"	"19082168"	"1"	
"inj. susp. s.c. Solostar [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. i.m. [amp.]"	"Dose Form"	"19082103"	"1"	
"inj. susp. verl. afgifte i.m. [flac.]"	"Dose Form"	"19082103"	"1"	
"verband Tracheostomy"	"Dose Form"	"46234410"	"1"	
"inf. oploss. (pdr. + solv.) i.v. [2x flac., thermostabiele formule]"	"Dose Form"	"19082103"	"1"	
"zachte kauwcaps. Kinderen"	"Dose Form"	"19082255"	"2"	
"orofar. spray oploss. Menthol"	"Dose Form"	"19082170"	"2"	
"harde caps."	"Dose Form"	"19082077"	"3"	
"cut./vag. oploss. (tabl.) (deelb.)"	"Dose Form"	"19010962"	"1"	
"inf. oploss. conc. (pdr. + solv.) i.v./i.arter. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"verband Comfort"	"Dose Form"	"19082228"	"2"	
"i.vesic./cut./vag. oploss. (tabl.)"	"Dose Form"	"19010962"	"1"	
"inj. oploss. (pdr. + solv.) i.v. [2x flac.]"	"Dose Form"	"19082103"	"1"	
"verband Fijn"	"Dose Form"	"46234410"	"1"	
"inhalatiepdr. (voorverdeeld) Diskus"	"Dose Form"	"19082259"	"1"	
"or./rect. susp. (pdr.)"	"Dose Form"	"19082221"	"1"	
"inj. oploss. (pdr. + solv.) i.m. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"maagsapresist. tabl. Enteric"	"Dose Form"	"19082077"	"1"	
"vag. gel"	"Dose Form"	"19010878"	"2"	
"inj. oploss. s.mucos. Normal [patr.]"	"Dose Form"	"46234469"	"2"	
"filmomh. tabl. (deelb. in 4)"	"Dose Form"	"19082168"	"1"	
"inj./inf. oploss. (pdr.) i.v./s.c. [flac.]"	"Dose Form"	"46234469"	"2"	
"kauwtabl. D3"	"Dose Form"	"19135866"	"1"	
"inj./inf. emuls. i.v. [voorgev. spuit]"	"Dose Form"	"19082104"	"1"	
"tabl."	"Dose Form"	"19001949"	"3"	
"lyofilisaat Lyo"	"Dose Form"	"19082573"	"1"	
"wiek"	"Dose Form"	"46234410"	"2"	
"inj. oploss. i.m. Acutard [amp.]"	"Dose Form"	"19082103"	"1"	
"verband Soft Hold"	"Dose Form"	"46234410"	"1"	
"inj. oploss. i.m./i.v./s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"subling. tabl. (patr.)"	"Dose Form"	"19082285"	"1"	
"inf. oploss. (conc.) i.v. CytoVial [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf./verneveloploss. (pdr.) i.m./i.v./inhal. [flac.]"	"Dose Form"	"46234469"	"3"	
"medic. kauwgom"	"Dose Form"	"19102296"	"1"	
"verband"	"Dose Form"	"46234410"	"1"	
"inj./inf. oploss. i.v. Onco-Tain [flac.]"	"Dose Form"	"19082103"	"1"	
"verband Zelfklevend"	"Dose Form"	"46234410"	"1"	
"inf. oploss. epidur. [zak]"	"Dose Form"	"19082104"	"1"	
"tabl. verl. afgifte Retard"	"Dose Form"	"19082077"	"1"	
"tabl. Minor"	"Dose Form"	"19001949"	"3"	
"inj./inf. oploss. i.v./s.c. [amp.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"46234469"	"2"	
"vag. gel (unidose)"	"Dose Form"	"19010880"	"1"	
"inj./inf./verneveloploss. (pdr.) i.m./i.v./inhal. [flac.]"	"Dose Form"	"19082103"	"1"	
"inj. oploss. s.c. Sureclick [voorgev. pen]"	"Dose Form"	"46234467"	"1"	
"inj. oploss. s.c. SureClick [voorgev. pen]"	"Dose Form"	"19126920"	"2"	
"ocul. gel"	"Dose Form"	"19082166"	"1"	
"inj./instill. oploss. i.v./i.thec./i.arter./i.duct. [flac.]"	"Dose Form"	"19082103"	"1"	
"nas. poeder Turbohaler"	"Dose Form"	"19082259"	"1"	
"inf. oploss. i.v. [flac.]"	"Dose Form"	"19082103"	"1"	
"wiek Zink"	"Dose Form"	"46234410"	"2"	
"bruistabl."	"Dose Form"	"1592486"	"1"	
"harde maagsapresist. caps."	"Dose Form"	"19082255"	"1"	
"inj. oploss. s.c. SmartJect [voorgev. pen]"	"Dose Form"	"19082103"	"1"	
"nas. spray oploss. Sine Conservans Kind"	"Dose Form"	"19011167"	"1"	
"inj. oploss. i.m./i.v./epidur./p.neur. [flac., locoregionale infiltr.]"	"Dose Form"	"19082103"	"1"	
"cut. emuls."	"Dose Form"	"46234410"	"1"	
"nas. spray oploss. Menthol"	"Dose Form"	"19011167"	"1"	
"inj. susp. (pdr. + solv.) i.v. [flac. + voorgev. spuit]"	"Dose Form"	"46234469"	"2"	
"verband Life Heel"	"Dose Form"	"46234410"	"1"	
"inf. oploss. (conc.) i.v. [amp.]"	"Dose Form"	"19082103"	"1"	
"zetpil Volw."	"Dose Form"	"19082200"	"1"	
"bucc. film"	"Dose Form"	"40164192"	"1"	
"inj. susp. i.m. Junior [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"verband Signal Sacraal"	"Dose Form"	"19082228"	"2"	
"cut. oploss. Tinctuur"	"Dose Form"	"19082228"	"1"	
"siroop oploss."	"Dose Form"	"19082170"	"1"	
"inj. susp. verl. afgifte s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj./drinkb. oploss. i.m./i.v./or. Paediatric [amp.]"	"Dose Form"	"19082103"	"2"	
"inj./instill. oploss. i.v./i.arter./i.card./i.cavern./i.duct./i.uter./urethr. [flac.]"	"Dose Form"	"46234469"	"2"	
"harde caps. geregul. afgifte Uno"	"Dose Form"	"19082255"	"1"	
"omh. tabl."	"Dose Form"	"19082573"	"1"	
"inj. oploss. s.c. [patr.] voor Glaxopen"	"Dose Form"	"19082103"	"1"	
"inf. emuls. i.v. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. s.c. Kwikpen [voorgev. pen]"	"Dose Form"	"46234469"	"3"	
"vag. crème"	"Dose Form"	"19010878"	"1"	
"inj./inf. emuls. i.v. [flac.]"	"Dose Form"	"19082104"	"1"	
"inj. susp. verl. afgifte (pdr. + solv.) i.m. [2x flac.]"	"Dose Form"	"46234469"	"2"	
"filmomh. tabl. Wekelijks"	"Dose Form"	"19082077"	"1"	
"tabl. (deelb.) Tabs"	"Dose Form"	"19082573"	"1"	
"inj./inf. oploss. i.v./i.duct. Meglumine [flac.]"	"Dose Form"	"46234469"	"2"	
"inj./inf./drinkb. oploss. (pdr. + solv.) i.m./i.v./or. [flac. + amp.]"	"Dose Form"	"19082103"	"2"	
"inj. oploss. s.c. [voorgev. spuit]"	"Dose Form"	"19126920"	"2"	
"inj. oploss. i.v./s.c. Cartridge [patr.]"	"Dose Form"	"19082103"	"1"	
"oromuc. gel"	"Dose Form"	"19095916"	"1"	
"oploss. (unidose)"	"Dose Form"	"19082228"	"3"	
"kauwtabl. Munt"	"Dose Form"	"19135866"	"1"	
"inj./inf./drinkb. oploss. i.m./i.v./or. [amp.]"	"Dose Form"	"46234469"	"3"	
"inj. oploss. s.c. [patr.]"	"Dose Form"	"46234469"	"2"	
"inj. oploss. s.c. [voorgev. spuit, kit Onpro]"	"Dose Form"	"46234469"	"3"	
"cut./nas./ocul. spoeloploss. (unidose)"	"Dose Form"	"19016586"	"1"	
"tabl. (deelb.) Tabs"	"Dose Form"	"19082079"	"2"	
"inj./inf. oploss. (pdr. + solv.) i.m./i.v. SAB [flac. + amp.]"	"Dose Form"	"19082103"	"1"	
