concept_code,note
E11,"postsurgical hypoinsulinaemia (E89.1)"
E12,"diabetes mellitus in pregnancy, childbirth and the puerperium (O24.-)"
E12,"glycosuria NOS (R81)"
E12,"glycosuria renal (E74.8)"
E12,"impaired glucose tolerance (R73.0)"
E12,"neonatal diabetes mellitus (P70.2)"
E12,"postsurgical hypoinsulinaemia (E89.1)"
E13,"diabetes mellitus (in) insulin-dependent (E10.-)"
E13,"diabetes mellitus (in) malnutrition-related (E12.-)"
E13,"diabetes mellitus (in) neonatal (P70.2)"
E13,"diabetes mellitus (in) non-insulin-dependent (E11.-)"
E13,"diabetes mellitus (in) pregnancy, childbirth and the puerperium (O24.-)"
E13,"glycosuria NOS (R81)"
E13,"glycosuria renal (E74.8)"
E13,"impaired glucose tolerance (R73.0)"
E13,"postsurgical hypoinsulinaemia (E89.1)"
E14,"diabetes mellitus (in) insulin-dependent (E10.-)"
E14,"diabetes mellitus (in) malnutrition-related (E12.-)"
E14,"diabetes mellitus (in) neonatal (P70.2)"
E14,"diabetes mellitus (in) non-insulin-dependent (E11.-)"
E14,"diabetes mellitus (in) pregnancy, childbirth and the puerperium (O24.-)"
E14,"glycosuria NOS (R81)"
E14,"glycosuria renal (E74.8)"
E14,"impaired glucose tolerance (R73.0)"
E14,"postsurgical hypoinsulinaemia (E89.1)"
E20,"Di George's syndrome (D82.1)"
E20,"postprocedural hypoparathyroidism (E89.2)"
E20,"tetany NOS (R29.0)"
E20,"transitory neonatal hypoparathyroidism (P71.4)"
E21,"osteomalacia adult (M83.-)"
E21,"osteomalacia infantile and juvenile (E55.0)"
E21.1,"secondary hyperparathyroidism of renal origin (N25.8)"
E21.2,"familial hypocalciuric hypercalcaemia (E83.5)"
E22,"Cushing's syndrome (E24.-)"
E22,"Nelson's syndrome (E24.1)"
E22,"overproduction of ACTH not associated with Cushing's disease (E27.0)"
E22,"overproduction of pituitary ACTH (E24.0)"
E22,"overproduction of thyroid-stimulating hormone (E05.8)"
E22.0,"constitutional gigantism (E34.4)"
E22.0,"constitutional tall stature (E34.4)"
E22.0,"increased secretion from endocrine pancreas of growth hormone-releasing hormone (E16.8)"
E23,"postprocedural hypopituitarism (E89.3)"
E23.2,"nephrogenic diabetes insipidus (N25.1)"
E23.3,"Prader-Willi syndrome (Q87.1)"
E23.3,"Russell-Silver syndrome (Q87.1)"
E27.0,"Cushing's syndrome (E24.-)"
E27.1,"amyloidosis (E85.-)"
E27.1,"tuberculous Addison's disease (A18.7)"
E27.1,"Waterhouse-Friderichsen syndrome (A39.1)"
E27.4,"adrenoleukodystrophy [Addison-Schilder] (E71.3)"
E27.4,"Waterhouse-Friderichsen syndrome (A39.1)"
E28,"isolated gonadotropin deficiency (E23.0)"
E28,"postprocedural ovarian failure (E89.4)"
E28.3,"menopausal and female climacteric states (N95.1)"
E28.3,"pure gonadal dysgenesis (Q99.1)"
E28.3,"Turner's syndrome (Q96.-)"
E29,"androgen resistance syndrome (E34.5)"
E29,"azoospermia or oligospermia NOS (N46)"
E29,"isolated gonadotropin deficiency (E23.0)"
E29,"Klinefelter's syndrome (Q98.0-Q98.2, Q98.4)"
E29,"postprocedural testicular hypofunction (E89.5)"
E29,"testicular feminization (syndrome) (E34.5)"
E30.1,"Albright(-McCune)(-Sternberg) syndrome (Q78.1)"
E30.1,"central precocious puberty (E22.8)"
E30.1,"congenital adrenal hyperplasia (E25.0)"
E30.1,"female heterosexual precocious pseudopuberty (E25.-)"
E30.1,"male isosexual precocious pseudopuberty (E25.-)"
E31,"ataxia telangiectasia [Louis-Bar] (G11.3)"
E31,"dystrophia myotonica [Steinert] (G71.1)"
E31,"pseudohypoparathyroidism (E20.1)"
E31.1,"multiple endocrine adenomatosis (D44.8)"
E32,"aplasia or hypoplasia with immunodeficiency (D82.1)"
E32,"myasthenia gravis (G70.0)"
E34,"pseudohypoparathyroidism (E20.1)"
E34.3,"progeria (E34.8)"
E34.3,"Russell-Silver syndrome (Q87.1)"
E34.3,"short-limbed stature with immunodeficiency (D82.2)"
E34.3,"short stature achondroplastic (Q77.4)"
E34.3,"short stature hypochondroplastic (Q77.4)"
E34.3,"short stature in specific dysmorphic syndromes - code to syndrome - see Alphabetical Index"
E34.3,"short stature nutritional (E45)"
E34.3,"short stature pituitary (E23.0)"
E34.3,"short stature renal (N25.0)"
E40,"marasmic kwashiorkor (E42)"
E41,"marasmic kwashiorkor (E42)"
E50,"sequelae of vitamin A deficiency (E64.1)"
E51,"sequelae of thiamine deficiency (E64.8)"
E52,"sequelae of niacin deficiency (E64.8)"
E53,"sequelae of vitamin B deficiency (E64.8)"
E53,"vitamin B(D51.-)"
E53.1,"pyridoxine-responsive sideroblastic anaemia (D64.3)"
E54,"scorbutic anaemia (D53.2)"
E54,"sequelae of vitamin C deficiency (E64.2)"
E55,"adult osteomalacia (M83.-)"
E55,"osteoporosis (M80-M81)"
E55,"sequelae of rickets (E64.3)"
E55.0,"rickets coeliac (K90.0)"
E55.0,"rickets Crohn's (K50.-)"
E55.0,"rickets inactive (E64.3)"
E55.0,"rickets renal (N25.0)"
E55.0,"rickets vitamin-D-resistant (E83.3)"
E56,"sequelae of other vitamin deficiencies (E64.8)"
E56.1,"deficiency of coagulation factor due to vitamin K deficiency (D68.4)"
E56.1,"vitamin K deficiency of newborn (P53)"
E58,"disorder of calcium metabolism (E83.5)"
E58,"sequelae of calcium deficiency (E64.8)"
E59,"sequelae of selenium deficiency (E64.8)"
E61,"disorders of mineral metabolism (E83.-)"
E61,"iodine-deficiency-related thyroid disorders (E00-E02)"
E61,"sequelae of malnutrition and other nutritional deficiencies (E64.-)"
E61.1,"iron deficiency anaemia (D50.-)"
E63,"dehydration (E86)"
E63,"failure to thrive (R62.8)"
E63,"feeding problems in newborn (P92.-)"
E63,"sequelae of malnutrition and other nutritional deficiencies (E64.-)"
E64.0,"retarded development following protein-energy malnutrition (E45)"
E66,"adiposogenital dystrophy (E23.6)"
E66,"lipomatosis NOS (E88.2)"
E66,"lipomatosis dolorosa [Dercum] (E88.2)"
E66,"Prader-Willi syndrome (Q87.1)"
E67,"hyperalimentation NOS (R63.2)"
E67,"sequelae of hyperalimentation (E68)"
E71.3,"Refsum's disease (G60.1)"
E71.3,"Schilder's disease (G37.0)"
E71.3,"Zellweger's syndrome (Q87.8)"
E72,"abnormal findings without manifest disease (R70-R89)"
E72,"disorders of aromatic amino-acid metabolism (E70.-)"
E72,"disorders of branched-chain amino-acid metabolism (E71.0-E71.2)"
E72,"disorders of fatty-acid metabolism (E71.3)"
E72,"disorders of purine and pyrimidine metabolism (E79.-)"
E72,"gout (M10.-)"
E72.0,"disorders of tryptophan metabolism (E70.8)"
E72.1,"transcobalamin II deficiency (D51.2)"
E72.2,"disorders of ornithine metabolism (E72.4)"
E74,"increased secretion of glucagon (E16.3)"
E74,"diabetes mellitus (E10-E14)"
E74,"hypoglycaemia NOS (E16.2)"
E74,"mucopolysaccharidosis (E76.0-E76.3)"
E74.3,"lactose intolerance (E73.-)"
E74.4,"with anaemia (D55.-)"
E75,"mucolipidosis, types I-III (E77.0-E77.1)"
E75,"Refsum's disease (G60.1)"
E75.2,"adrenoleukodystrophy [Addison-Schilder] (E71.3)"
E78,"sphingolipidosis (E75.0-E75.3)"
E78.2,"cerebrotendinous cholesterosis [van Bogaert-Scherer-Epstein] (E75.5)"
E79,"calculus of kidney (N20.0)"
E79,"combined immunodeficiency disorders (D81.-)"
E79,"gout (M10.-)"
E79,"orotaciduric anaemia (D53.0)"
E79,"xeroderma pigmentosum (Q82.1)"
E83,"dietary mineral deficiency (E58-E61)"
E83,"parathyroid disorders (E20-E21)"
E83,"vitamin D deficiency (E55.-)"
E83.1,"anaemia iron deficiency (D50.-)"
E83.1,"anaemia sideroblastic (D64.0-D64.3)"
E83.3,"adult osteomalacia (M83.-)"
E83.3,"osteoporosis (M80-M81)"
E83.5,"chondrocalcinosis (M11.1-M11.2)"
E83.5,"hyperparathyroidism (E21.0-E21.3)"
E84.1,"meconium obstruction in cases where cystic fibrosis is known not to be present (P76.0)"
E85,"Alzheimer's disease (G30.-)"
E86,"dehydration of newborn (P74.1)"
E86,"hypovolaemic shock NOS (R57.1)"
E86,"hypovolaemic shock postoperative (T81.1)"
E86,"hypovolaemic shock traumatic (T79.4)"
E87.1,"Syndrome of inappropriate secretion of antidiuretic hormone (E22.2)"
E87.2,"diabetic acidosis (E10-E14"
E87.2,"diabetic acidosis (E10-E14"
E87.7,"oedema (R60.-)"
E88,"histiocytosis X (chronic) (D76.0)"
E88.0,"disorder of lipoprotein metabolism (E78.-)"
E88.0,"monoclonal gammopathy (D47.2)"
E88.0,"polyclonal hypergammaglobulinaemia (D89.0)"
E88.0,"Waldenstr&ouml;m's macroglobulinaemia (C88.0)"
E88.1,"Whipple's disease (K90.8)"
F03,"senile dementia with delirium or acute confusional state (F05.1)"
F03,"senility NOS (R54)"
F04,"amnesia NOS (R41.3)"
F04,"amnesia anterograde (R41.1)"
F04,"amnesia dissociative (F44.0)"
F04,"amnesia retrograde (R41.2)"
F04,"Korsakov's syndrome alcohol-induced or unspecified (F10.6)"
F04,"Korsakov's syndrome induced by other psychoactive substances (F11-F19"
F05,"delirium tremens, alcohol-induced or unspecified (F10.4)"
F06,"associated with delirium (F05.-)"
F06,"associated with dementia as classified in F00-F03"
F06,"resulting from use of alcohol and other psychoactive substances (F10-F19)"
F06.0,"alcoholic hallucinosis (F10.5)"
F06.0,"schizophrenia (F20.-)"
F06.1,"catatonic schizophrenia (F20.2)"
F06.1,"stupor NOS (R40.1)"
F06.1,"stupor dissociative (F44.2)"
F06.2,"disorder acute and transient psychotic (F23.-)"
F06.2,"disorder persistent delusional (F22.-)"
F06.2,"disorder psychotic drug-induced (F11-F19"
F06.2,"schizophrenia (F20.-)"
F06.3,"mood disorders, nonorganic or unspecified (F30-F39)"
F06.4,"anxiety disorders, nonorganic or unspecified (F41.-)"
F06.5,"dissociative [conversion] disorders, nonorganic or unspecified (F44.-)"
F06.6,"somatoform disorders, nonorganic or unspecified (F45.-)"
F07.0,"enduring personality change after catastrophic experience (F62.0)"
F07.0,"enduring personality change after psychiatric illness (F62.1)"
F07.0,"postconcussional syndrome (F07.2)"
F07.0,"postencephalitic syndrome (F07.1)"
F07.0,"specific personality disorder (F60.-)"
F07.1,"organic personality disorder (F07.0)"
F09,"psychosis NOS (F29)"
,"abuse of non-dependence-producing substances (F55)"
The,"alcohol- or other psychoactive substance-induced residual and late-onset psychotic disorder (F10-F19"
The,"Amnestic disorder, alcohol- or drug-induced"
The,"Korsakov's psychosis or syndrome, alcohol- or other psychoactive substance-induced or unspecified"
The,"nonalcoholic Korsakov's psychosis or syndrome (F04)"
The,"Alcoholic dementia NOS"
The,"Chronic alcoholic brain syndrome"
The,"Dementia and other milder forms of persisting impairment of cognitive functions"
The,"Flashbacks"
The,"Late-onset psychoactive substance-induced psychotic disorder"
The,"Posthallucinogen perception disorder"
The,"Residual affective disorder"
The,"Residual disorder of personality and behaviour"
The,"alcohol- or psychoactive substance-induced Korsakov's syndrome (F10-F19"
The,"alcohol- or psychoactive substance-induced psychotic state (F10-F19"
F20,"schizophrenia acute (undifferentiated) (F23.2)"
F20,"schizophrenia cyclic (F25.2)"
F20,"schizophrenic reaction (F23.2)"
F20,"schizotypal disorder (F21)"
F20.0,"involutional paranoid state (F22.8)"
F20.0,"paranoia (F22.0)"
F20.3,"acute schizophrenia-like psychotic disorder (F23.2)"
F20.3,"chronic undifferentiated schizophrenia (F20.5)"
F20.3,"post-schizophrenic depression (F20.4)"
F20.8,"brief schizophreniform disorders (F23.2)"
F21,"Asperger's syndrome (F84.5)"
F21,"schizoid personality disorder (F60.1)"
F22.0,"paranoid personality disorder (F60.0)"
F22.0,"paranoid psychosis, psychogenic (F23.3)"
F22.0,"paranoid reaction (F23.3)"
F22.0,"paranoid schizophrenia (F20.0)"
F23.2,"organic delusional [schizophrenia-like] disorder (F06.2)"
F23.2,"schizophreniform disorders NOS (F20.8)"
F29,"mental disorder NOS (F99)"
F29,"organic or symptomatic psychosis NOS (F09)"
F31,"bipolar disorder, single manic episode (F30.-)"
F31,"cyclothymia (F34.0)"
F31.6,"single mixed affective episode (F38.0)"
F32,"adjustment disorder (F43.2)"
F32,"recurrent depressive disorder (F33.-)"
F32,"when associated with conduct disorders in F91.- (F92.0)"
F33,"recurrent brief depressive episodes (F38.1)"
F34.1,"anxiety depression (mild or not persistent) (F41.2)"
F40.2,"dysmorphophobia (nondelusional) (F45.2)"
F40.2,"nosophobia (F45.2)"
F41.0,"panic disorder with agoraphobia (F40.0)"
F41.1,"neurasthenia (F48.0)"
F42,"obsessive-compulsive personality (disorder) (F60.5)"
F43.2,"separation anxiety disorder of childhood (F93.0)"
F44,"malingering [conscious simulation] (Z76.5)"
F44.0,"alcohol- or other psychoactive substance-induced amnesic disorder (F10-F19"
F44.0,"amnesia NOS (R41.3)"
F44.0,"amnesia anterograde (R41.1)"
F44.0,"amnesia retrograde (R41.2)"
F44.0,"nonalcoholic organic amnesic syndrome (F04)"
F44.0,"postictal amnesia in epilepsy (G40.-)"
F44.1,"postictal fugue in epilepsy (G40.-)"
F44.2,"organic catatonic disorder (F06.1)"
F44.2,"stupor NOS (R40.1)"
F44.2,"stupor catatonic (F20.2)"
F44.2,"stupor depressive (F31-F33)"
F44.2,"stupor manic (F30.2)"
F44.3,"states associated with acute and transient psychotic disorders (F23.-)"
F44.3,"states associated with organic personality disorder (F07.0)"
F44.3,"states associated with postconcussional syndrome (F07.2)"
F44.3,"states associated with psychoactive substance intoxication (F10-F19"
F44.3,"states associated with schizophrenia (F20.-)"
F45,"dissociative disorders (F44.-)"
F45,"hair-plucking (F98.4)"
F45,"lalling (F80.0)"
F45,"lisping (F80.8)"
F45,"nail-biting (F98.8)"
F45,"psychological or behavioural factors associated with disorders or diseases classified elsewhere (F54)"
F45,"sexual dysfunction, not caused by organic disorder or disease (F52.-)"
F45,"thumb-sucking (F98.8)"
F45,"tic disorders (in childhood and adolescence) (F95.-)"
F45,"Tourette's syndrome (F95.2)"
F45,"trichotillomania (F63.3)"
F45.0,"malingering [conscious simulation] (Z76.5)"
F45.2,"delusional dysmorphophobia (F22.8)"
F45.2,"fixed delusions about bodily functions or shape (F22.-)"
F45.3,"psychological and behavioural factors associated with disorders or diseases classified elsewhere (F54)"
F45.4,"backache NOS (M54.9)"
F45.4,"pain NOS (R52.9)"
F45.4,"pain acute (R52.0)"
F45.4,"pain chronic (R52.2)"
F45.4,"pain intractable (R52.1)"
F45.4,"tension headache (G44.2)"
F48.0,"asthenia NOS (R53)"
F48.0,"burn-out (Z73.0)"
F48.0,"malaise and fatigue (R53)"
F48.0,"postviral fatigue syndrome (G93.3)"
F48.0,"psychasthenia (F48.8)"
F50,"anorexia NOS (R63.0)"
F50,"feeding difficulties and mismanagement (R63.3)"
F50,"feeding disorder of infancy or childhood (F98.2)"
F50,"polyphagia (R63.2)"
F50.0,"loss of appetite (R63.0)"
F50.0,"loss of appetite psychogenic (F50.8)"
F50.4,"obesity (E66.-)"
F50.5,"nausea (R11)"
F50.5,"vomiting NOS (R11)"
F50.8,"pica of infancy and childhood (F98.3)"
F51,"sleep disorders (organic) (G47.-)"
F51.0,"insomnia (organic) (G47.0)"
F51.1,"hypersomnia (organic) (G47.1)"
F51.1,"narcolepsy (G47.4)"
F51.2,"disorders of the sleep-wake schedule (organic) (G47.2)"
F52,"Dhat syndrome (F48.8)"
F52.2,"impotence of organic origin (N48.4)"
F52.5,"vaginismus (organic) (N94.2)"
F52.6,"dyspareunia (organic) (N94.1)"
F54,"tension-type headache (G44.2)"
F55,"abuse of psychoactive substances (F10-F19)"
F60.0,"paranoia (F22.0)"
F60.0,"paranoia querulans (F22.8)"
F60.0,"paranoid psychosis (F22.0)"
F60.0,"paranoid schizophrenia (F20.0)"
F60.0,"paranoid state (F22.0)"
F60.1,"Asperger's syndrome (F84.5)"
F60.1,"delusional disorder (F22.0)"
F60.1,"schizoid disorder of childhood (F84.5)"
F60.1,"schizophrenia (F20.-)"
F60.1,"schizotypal disorder (F21)"
F60.2,"conduct disorders (F91.-)"
F60.2,"emotionally unstable personality disorder (F60.3)"
F60.3,"dissocial personality disorder (F60.2)"
F60.5,"obsessive-compulsive disorder (F42.-)"
F61,"accentuated personality traits (Z73.1)"
F62,"personality and behavioural disorder due to brain disease, damage and dysfunction (F07.-)"
F62.0,"post-traumatic stress disorder (F43.1)"
F63,"habitual excessive use of alcohol or psychoactive substances (F10-F19)"
F63,"impulse and habit disorders involving sexual behaviour (F65.-)"
F63.0,"excessive gambling by manic patients (F30.-)"
F63.0,"gambling and betting NOS (Z72.6)"
F63.0,"gambling in dissocial personality disorder (F60.2)"
F63.1,"fire-setting (by)(in) adult with dissocial personality disorder (F60.2)"
F63.1,"fire-setting (by)(in) alcohol or psychoactive substance intoxication (F10-F19, "
F63.1,"fire-setting (by)(in) as the reason for observation for suspected mental disorder (Z03.2)"
F63.1,"fire-setting (by)(in) conduct disorders (F91.-)"
F63.1,"fire-setting (by)(in) organic mental disorders (F00-F09)"
F63.1,"fire-setting (by)(in) schizophrenia (F20.-)"
F63.2,"depressive disorder with stealing (F31-F33)"
F63.2,"organic mental disorders (F00-F09)"
F63.2,"shoplifting as the reason for observation for suspected mental disorder (Z03.2)"
F63.3,"stereotyped movement disorder with hair-plucking (F98.4)"
F64.1,"fetishistic transvestism (F65.1)"
F64.2,"egodystonic sexual orientation (F66.1)"
F64.2,"sexual maturation disorder (F66.0)"
F68.1,"factitial dermatitis (L98.1)"
F68.1,"person feigning illness (with obvious motivation) (Z76.5)"
F80.0,"speech articulation impairment (due to) aphasia NOS (R47.0)"
F80.0,"speech articulation impairment (due to) apraxia (R48.2)"
F80.0,"speech articulation impairment (due to) hearing loss (H90-H91)"
F80.0,"speech articulation impairment (due to) mental retardation (F70-F79)"
F80.0,"&nbsp;&nbsp;&middot; expressive (F80.1)"
F80.0,"&nbsp;&nbsp;&middot; receptive (F80.2)"
F80.1,"acquired aphasia with epilepsy [Landau-Kleffner] (F80.3)"
F80.1,"developmental dysphasia or aphasia, receptive type (F80.2)"
F80.1,"dysphasia and aphasia NOS (R47.0)"
F80.1,"elective mutism (F94.0)"
F80.1,"mental retardation (F70-F79)"
F80.1,"pervasive developmental disorders (F84.-)"
F80.2,"acquired aphasia with epilepsy [Landau-Kleffner] (F80.3)"
F80.2,"autism (F84.0-F84.1)"
F80.2,"dysphasia and aphasia NOS (R47.0)"
F80.2,"dysphasia and aphasia expressive type (F80.1)"
F80.2,"elective mutism (F94.0)"
F80.2,"language delay due to deafness (H90-H91)"
F80.2,"mental retardation (F70-F79)"
F80.3,"aphasia (due to) NOS (R47.0)"
F80.3,"aphasia (due to) autism (F84.0-F84.1)"
F80.3,"aphasia (due to) disintegrative disorders of childhood (F84.2-F84.3)"
F81.0,"alexia NOS (R48.0)"
F81.0,"dyslexia NOS (R48.0)"
F81.0,"reading difficulties secondary to emotional disorders (F93.-)"
F81.1,"agraphia NOS (R48.8)"
F81.1,"spelling difficulties associated with a reading disorder (F81.0)"
F81.1,"spelling difficulties due to inadequate teaching (Z55.8)"
F81.2,"acalculia NOS (R48.8)"
F81.2,"arithmetical difficulties associated with a reading or spelling disorder (F81.3)"
F81.2,"arithmetical difficulties due to inadequate teaching (Z55.8)"
F81.3,"specific disorder of arithmetical skills (F81.2)"
F81.3,"specific reading disorder (F81.0)"
F81.3,"specific spelling disorder (F81.1)"
F82,"abnormalities of gait and mobility (R26.-)"
F82,"lack of coordination (R27.-)"
F82,"lack of coordination secondary to mental retardation (F70-F79)"
F84.0,"autistic psychopathy (F84.5)"
F84.3,"Rett's syndrome (F84.2)"
F90,"anxiety disorders (F41.-)"
F90,"mood [affective] disorders (F30-F39)"
F90,"pervasive developmental disorders (F84.-)"
F90,"schizophrenia (F20.-)"
F90.0,"hyperkinetic disorder associated with conduct disorder (F90.1)"
F91,"mood [affective] (F30-F39)"
F91,"pervasive developmental disorders (F84.-)"
F91,"schizophrenia (F20.-)"
F91,"when associated with emotional disorders (F92.-)"
F91,"when associated with hyperkinetic disorders (F90.1)"
F93,"when associated with conduct disorder (F92.-)"
F93.0,"mood [affective] disorders (F30-F39)"
F93.0,"neurotic disorders (F40-F48)"
F93.0,"phobic anxiety disorder of childhood (F93"
F93.0,"social anxiety disorder of childhood (F93.2)"
F93.1,"generalized anxiety disorder (F41.1)"
F93.8,"gender identity disorder of childhood (F64.2)"
F94.0,"pervasive developmental disorders (F84.-)"
F94.0,"schizophrenia (F20.-)"
F94.0,"specific developmental disorders of speech and language (F80.-)"
F94.0,"transient mutism as part of separation anxiety in young children (F93.0)"
F94.1,"Asperger's syndrome (F84.5)"
F94.1,"disinhibited attachment disorder of childhood (F94.2)"
F94.1,"maltreatment syndromes (T74.-)"
F94.1,"normal variation in pattern of selective attachment"
F94.1,"sexual or physical abuse in childhood, resulting in psychosocial problems (Z61.4-Z61.6)"
F94.2,"Asperger's syndrome (F84.5)"
F94.2,"hospitalism in children (F43.2)"
F94.2,"hyperkinetic disorders (F90.-)"
F94.2,"reactive attachment disorder of childhood (F94"
F98,"breath-holding spells (R06.8)"
F98,"gender identity disorder of childhood (F64.2)"
F98,"Kleine-Levin syndrome (G47.8)"
F98,"obsessive-compulsive disorder (F42.-)"
F98,"sleep disorders due to emotional causes (F51.-)"
F98.0,"enuresis NOS (R32)"
F98.1,"encopresis NOS (R15)"
F98.2,"anorexia nervosa and other eating disorders (F50.-)"
F98.2,"feeding difficulties and mismanagement (R63.3)"
F98.2,"feeding problems of newborn (P92.-)"
F98.2,"pica of infancy or childhood (F98.3)"
F98.4,"abnormal involuntary movements (R25.-)"
F98.4,"movement disorders of organic origin (G20-G25)"
F98.4,"nail-biting (F98.8)"
