MAST_PRD_NAME	CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID
DAFALGAN	43131521	DAFALGAN	RxNorm Extension
DAFLON	21018573	Daflon	RxNorm Extension
DAFLON IMPEXECO	21018573	Daflon	RxNorm Extension
DAIVONEX	43131528	DAIVONEX	RxNorm Extension
DAIVONEX	43567157	Daivonex	RxNorm Extension
DAKIN COOPER	43131529	DAKIN COOPER	RxNorm Extension
DAKTACORT	21015485	Daktacort	RxNorm Extension
DAKTAR	43567158	Daktar	RxNorm Extension
DAKTARIN	19013946	Daktarin	RxNorm
DAKTOZIN	43252722	Daktozin	RxNorm Extension
DANATROL	43131530	DANATROL	RxNorm Extension
DAONIL	19026878	Daonil	RxNorm
DAONIL IMPEXECO	19026878	Daonil	RxNorm
DARAPRIM	19021400	Daraprim	RxNorm
DAYLETTE	21014318	Daylette	RxNorm Extension
DEBRISAN	21018051	Debrisan	RxNorm Extension
DECADRON	19088949	Decadron	RxNorm
DECODERM	43567178	Decoderm	RxNorm Extension
DECONTRACTYL	43131540	DECONTRACTYL	RxNorm Extension
DEDROGYL	43131543	DEDROGYL	RxNorm Extension
DEHYDROBENZPERIDOL	19014010	Dehydrobenzperidol	RxNorm
DELTACORTRIL	21016536	Deltacortril	RxNorm Extension
DEPAKINE	43131554	DEPAKINE	RxNorm Extension
DEPONIT	19020183	Deponit	RxNorm
DERMESTRIL	21018615	Dermestril	RxNorm Extension
DERMOVATE	19054054	Dermovate	RxNorm
DESCOVY	35604226	Descovy	RxNorm
DESERIL	21018256	Deseril	RxNorm Extension
DESFERAL	19021406	Desferal	RxNorm
DESLORATADINE ACTAVIS	43131808	DESLORATADINE ACTAVIS	RxNorm Extension
DESLORATADINE EG	43131813	DESLORATADINE EG	RxNorm Extension
DESOMEDINE	43131836	DESOMEDINE	RxNorm Extension
DESOPOP	43131837	DESOPOP	RxNorm Extension
DESURIC	21016919	Desuric	RxNorm Extension
DETTOL	19026366	Dettol	RxNorm
DEXA RHINOSPRAY	40804691	Dexa Rhinospray	RxNorm Extension
DEXA SINE	40804695	Dexa Sine	RxNorm Extension
DIABINESE	19021491	Diabinese	RxNorm
DIAFUSOR	43131875	DIAFUSOR	RxNorm Extension
DIAMICRON	21014840	Diamicron	RxNorm Extension
DIAMOX	19021494	Diamox	RxNorm
DIANE	43132096	DIANE	RxNorm Extension
DIAZEPAM RATIOPHARM	40804407	Diazepam Ratiopharm	RxNorm Extension
DIAZEPAM TEVA	43132104	DIAZEPAM TEVA	RxNorm Extension
DIBENYLINE	19013978	Dibenyline	RxNorm
DICHLOTRIDE	40804531	Dichlotride	RxNorm Extension
DICLOFENAC EG	43132109	DICLOFENAC EG	RxNorm Extension
DICLOFENAC RATIOPHARM	43132116	DICLOFENAC RATIOPHARM	RxNorm Extension
DICLOFENAC SANDOZ	43132119	DICLOFENAC SANDOZ	RxNorm Extension
DICLOFENAC TEVA	43132121	DICLOFENAC TEVA	RxNorm Extension
DICYNONE	19026955	Dicynone	RxNorm
DIDRONEL	19021498	Didronel	RxNorm
DIFFERIN	19023386	Differin	RxNorm
DIFLUCAN	19043888	Diflucan	RxNorm
DIGITALINE NATIVELLE	19101035	Digitaline Nativelle	RxNorm
DIHYDERGOT	43252705	Dihydergot	RxNorm Extension
DILTIAZEM RATIOPHARM	43132146	DILTIAZEM RATIOPHARM	RxNorm Extension
DILTIAZEM SANDOZ	43132148	DILTIAZEM SANDOZ	RxNorm Extension
DILTIAZEM TEVA	43132150	DILTIAZEM TEVA	RxNorm Extension
DIOVANE	40804316	Diovane	RxNorm Extension
DIPEPTIVEN	21015963	Dipeptiven	RxNorm Extension
DIPIDOLOR	43567743	Dipidolor	RxNorm Extension
DIPIPERON	43132174	DIPIPERON	RxNorm Extension
DIPRIVAN	19038624	Diprivan	RxNorm
DIPROLENE	19062337	Diprolene	RxNorm
DIPROSALIC	21016929	Diprosalic	RxNorm Extension
DIPROSONE	19062340	Diprosone	RxNorm
DISIPAL	19018253	Disipal	RxNorm
DITROPAN	19021501	Ditropan	RxNorm
DIUCOMB	43567840	Diucomb	RxNorm Extension
DIUREXAN	21014835	Diurexan	RxNorm Extension
DIXARIT	19026393	Dixarit	RxNorm
DOGMATIL	19026956	Dogmatil	RxNorm
DOLENIO	21015937	Dolenio	RxNorm Extension
DOLGIT	43127918	DOLGIT	RxNorm Extension
DOLOPROCT	43567566	Doloproct	RxNorm Extension
DOLVIRAN	40805336	Dolviran	RxNorm Extension
DOMINAL	40805382	Dominal	RxNorm Extension
DOMPERIDONE EG	43127944	DOMPERIDONE EG	RxNorm Extension
DONEPEZIL EG	43127958	DONEPEZIL EG	RxNorm Extension
DONEPEZIL KRKA	43127961	DONEPEZIL KRKA	RxNorm Extension
DONEPEZIL MYLAN	43127962	DONEPEZIL MYLAN	RxNorm Extension
DONEPEZIL SANDOZ	43127965	DONEPEZIL SANDOZ	RxNorm Extension
DONEPEZIL TEVA	43127966	DONEPEZIL TEVA	RxNorm Extension
DORMICUM	21015112	Dormicum	RxNorm Extension
DORMONOCT	19098777	Dormonoct	RxNorm
DORYX	19062909	Doryx	RxNorm
DOSTINEX	19015777	Dostinex	RxNorm
DOVOBET	21016482	Dovobet	RxNorm Extension
DOXIUM	43127996	DOXIUM	RxNorm Extension
DOXY	19072898	Doxy	RxNorm
DOXYCYCLINE SANDOZ	43128220	DOXYCYCLINE SANDOZ	RxNorm Extension
DOXYCYCLINE TEVA	43128221	DOXYCYCLINE TEVA	RxNorm Extension
DOXYTAB	44015296	Doxytab	RxNorm Extension
DRAMAMINE	19021507	Dramamine	RxNorm
DRIPTANE	43128244	DRIPTANE	RxNorm Extension
DROSPIBEL	43128249	DROSPIBEL	RxNorm Extension
DUALKOPT	43128253	DUALKOPT	RxNorm Extension
DUAVIVE	44015419	Duavive	RxNorm Extension
DUKORAL	43128254	DUKORAL	RxNorm Extension
DULOXETINE KRKA	43128258	DULOXETINE KRKA	RxNorm Extension
DULOXETINE MYLAN	43128259	DULOXETINE MYLAN	RxNorm Extension
DUOFILM	19063209	Duofilm	RxNorm
DUOLUTON	40804820	Duoluton	RxNorm Extension
DUOTRAV	21019004	DuoTrav	RxNorm Extension
DUOVENT	21018133	Duovent	RxNorm Extension
DUPHALAC	19021567	Duphalac	RxNorm
DUPHASTON	19014042	Duphaston	RxNorm
DURATEARS	43252862	Duratears	RxNorm Extension
DUROGESIC	21015047	Durogesic	RxNorm Extension
DUSPATALIN	43128264	DUSPATALIN	RxNorm Extension
DYNAMISAN	43128265	DYNAMISAN	RxNorm Extension
DYSPORT	19021621	Dysport	RxNorm
DYTAC	21014705	Dytac	RxNorm Extension
EBASTINE SANDOZ	35406599	EBASTINE SANDOZ	RxNorm Extension
EBASTINE TEVA	43128285	EBASTINE TEVA	RxNorm Extension
EBIXA	21016086	Ebixa	RxNorm Extension
EDRONAX	19017325	Edronax	RxNorm
EDURANT	40239153	Edurant	RxNorm
EFEXOR	21018651	Efexor	RxNorm Extension
EFFERALGAN	43128580	EFFERALGAN	RxNorm Extension
EFFORTIL	21014221	Effortil	RxNorm Extension
EFFORTIL IMPEXECO	21014221	Effortil	RxNorm Extension
EFIENT	21015170	Efient	RxNorm Extension
EFUDIX	21016980	Efudix	RxNorm Extension
ELDEPRYL	19062191	Eldepryl	RxNorm
ELIDEL	19011353	Elidel	RxNorm
ELIQUIS	43012676	Eliquis	RxNorm
ELLAONE	21014632	EllaOne	RxNorm Extension
ELOCOM	44015685	Elocom	RxNorm Extension
ELOXATIN	19025344	Eloxatin	RxNorm
ELUDRIL	21017062	Eludril	RxNorm Extension
ELVORINE	43128621	ELVORINE	RxNorm Extension
EMADINE	19064080	Emadine	RxNorm
EMCORETIC	40806032	Emcoretic	RxNorm Extension
EMEND	19036492	Emend	RxNorm
EMLA	19092596	EMLA	RxNorm
EMLA PATCH	44015743	Emla Patch	RxNorm Extension
EMSELEX	21015747	Emselex	RxNorm Extension
EMTRIVA	19042158	Emtriva	RxNorm
ENALAPRIL EG	43128628	ENALAPRIL EG	RxNorm Extension
ENALAPRIL MYLAN	43128630	ENALAPRIL MYLAN	RxNorm Extension
ENALAPRIL RATIOPHARM	40806004	Enalapril Ratiopharm	RxNorm Extension
ENALAPRIL SANDOZ	43128849	ENALAPRIL SANDOZ	RxNorm Extension
ENALAPRIL TEVA	43128850	ENALAPRIL TEVA	RxNorm Extension
ENANTYUM	43128869	ENANTYUM	RxNorm Extension
ENBREL	19064140	Enbrel	RxNorm
ENDOFALK	40805874	Endofalk	RxNorm Extension
ENDOXAN	19043112	Endoxan	RxNorm
ENDRINE	40805932	Endrine	RxNorm Extension
ENGERIX B	21019049	Engerix B	RxNorm Extension
ENTOCORT	19016961	Entocort	RxNorm
ENTRESTO	46275726	Entresto	RxNorm
ENTYVIO	45774670	Entyvio	RxNorm
EOSINE COOPER	43128882	EOSINE COOPER	RxNorm Extension
EPANUTIN	19026876	Epanutin	RxNorm
EPAXAL	21014204	Epaxal	RxNorm Extension
EPERZAN	21014647	Eperzan	RxNorm Extension
EPHYNAL	19014087	Ephynal	RxNorm
EPIDUO	19044560	Epiduo	RxNorm
EPIPEN	19015480	Epipen	RxNorm
EPIPEN	43128886	EpiPen	RxNorm Extension
EPIVIR	19038759	Epivir	RxNorm
EPREX	19011503	Eprex	RxNorm
EPSILON	40805714	Epsilon	RxNorm Extension
ERAZABAN	43128912	ERAZABAN	RxNorm Extension
ERCEFURYL	43128913	ERCEFURYL	RxNorm Extension
ERCESTOP	43128914	ERCESTOP	RxNorm Extension
ERGAMISOL	19064583	Ergamisol	RxNorm
ERVEVAX	21014911	Ervevax	RxNorm Extension
ERYDERM	19043186	Eryderm	RxNorm
ERYTHRO	40805623	Erythro	RxNorm Extension
ESBRIET	45775218	Esbriet	RxNorm
ESCITALOPRAM ACTAVIS	40805468	Escitalopram Actavis	RxNorm Extension
ESCITALOPRAM EG	43129191	ESCITALOPRAM EG	RxNorm Extension
ESCITALOPRAM MYLAN	43566695	Escitalopram Mylan	RxNorm Extension
ESCITALOPRAM RATIOPHARM	40805514	Escitalopram Ratiopharm	RxNorm Extension
ESCITALOPRAM SANDOZ	43129196	ESCITALOPRAM SANDOZ	RxNorm Extension
ESCITALOPRAM SANDOZ IMPEXECO	43129196	ESCITALOPRAM SANDOZ	RxNorm Extension
ESCITALOPRAM TEVA	43129197	ESCITALOPRAM TEVA	RxNorm Extension
ESMERON	21018953	Esmeron	RxNorm Extension
ESMYA	21018811	Esmya	RxNorm Extension
ESOMEPRAZOLE EG	43129206	ESOMEPRAZOLE EG	RxNorm Extension
ESOMEPRAZOLE MYLAN	43129210	ESOMEPRAZOLE MYLAN	RxNorm Extension
ESOMEPRAZOLE RANBAXY	43129213	ESOMEPRAZOLE RANBAXY	RxNorm Extension
ESOMEPRAZOLE TEVA	43129217	ESOMEPRAZOLE TEVA	RxNorm Extension
ESTALIS	43565964	Estalis	RxNorm Extension
ESTRACYT	19103219	Estracyt	RxNorm
ESTRADURINE	40805518	Estradurine	RxNorm Extension
ESTREVA	43129224	ESTREVA	RxNorm Extension
ESTROFEM	43129225	ESTROFEM	RxNorm Extension
ESTULIC	40805554	Estulic	RxNorm Extension
ESUCOS	40805555	Esucos	RxNorm Extension
EUCREAS	21018677	Eucreas	RxNorm Extension
EUGLUCON	19014117	Euglucon	RxNorm
EUHYPNOS	19026362	Euhypnos	RxNorm
EULEXIN	19021562	Eulexin	RxNorm
EULITOP	43566204	Eulitop	RxNorm Extension
EUMOVATE	19113008	Eumovate	RxNorm
EUPHON	43566207	Euphon	RxNorm Extension
EUPHYLLIN	40805504	Euphyllin	RxNorm Extension
EURARTESIM	21017017	Eurartesim	RxNorm Extension
EURAX	19044118	Eurax	RxNorm
EUSAPRIM	40806490	Eusaprim	RxNorm Extension
EUTHYROX	19064890	Euthyrox	RxNorm
EVIPLERA	21017278	Eviplera	RxNorm Extension
EVISTA	19064949	Evista	RxNorm
EVRA	21017873	Evra	RxNorm Extension
EXACYL	43129510	EXACYL	RxNorm Extension
EXELON	19087948	Exelon	RxNorm
EXEMESTANE MYLAN	43129518	EXEMESTANE MYLAN	RxNorm Extension
EXEMESTANE TEVA	43129523	EXEMESTANE TEVA	RxNorm Extension
EXFORGE	19126933	Exforge	RxNorm
EXFORGE HCT	43525519	Exforge HCT	RxNorm
EXJADE	19085917	Exjade	RxNorm
EXLUTON	40806563	Exluton	RxNorm Extension
EXOSURF NEONATAL	21015950	Exosurf Neonatal	RxNorm Extension
EXTAVIA	40165739	Extavia	RxNorm
EZETROL	21015114	Ezetrol	RxNorm Extension
FACTANE	43129534	FACTANE	RxNorm Extension
FAMPYRA	21018503	Fampyra	RxNorm Extension
FAMVIR	19021751	Famvir	RxNorm
FARESTON	19024254	Fareston	RxNorm
FARLUTAL	19026391	Farlutal	RxNorm
FARMORUBICINE	43129538	FARMORUBICINE	RxNorm Extension
FASIGYN	21016373	Fasigyn	RxNorm Extension
FASLODEX	19048400	Faslodex	RxNorm
FASTURTEC	21017540	Fasturtec	RxNorm Extension
FEIBA	40175998	Feiba	RxNorm
FELDENE	19039185	Feldene	RxNorm
FEMARA	19048060	Femara	RxNorm
FEMARA IMPEXECO	19048060	Femara	RxNorm
FEMODENE	21014216	Femodene	RxNorm Extension
FEMOSTON	21016286	Femoston	RxNorm Extension
FENDRIX	21015057	Fendrix	RxNorm Extension
FENISTIL	43566339	Fenistil	RxNorm Extension
FENOFIBRATE EG	43129557	FENOFIBRATE EG	RxNorm Extension
FENOFIBRATE MYLAN	43129559	FENOFIBRATE MYLAN	RxNorm Extension
FENOFIBRATE SANDOZ	43129564	FENOFIBRATE SANDOZ	RxNorm Extension
FENOFIBRATE TEVA	43129565	FENOFIBRATE TEVA	RxNorm Extension
FENTANYL SANDOZ	43129578	FENTANYL SANDOZ	RxNorm Extension
FERRIPROX	40243814	Ferriprox	RxNorm
FERRUM HAUSMANN	43566125	Ferrum Hausmann	RxNorm Extension
FINASTERIDE EG	43129783	FINASTERIDE EG	RxNorm Extension
FINASTERIDE MYLAN	43129786	FINASTERIDE MYLAN	RxNorm Extension
FINASTERIDE RANBAXY	43129790	FINASTERIDE RANBAXY	RxNorm Extension
FINASTERIDE SANDOZ	43129792	FINASTERIDE SANDOZ	RxNorm Extension
FINASTERIDE TEVA	43129793	FINASTERIDE TEVA	RxNorm Extension
FIRAZYR	40242173	Firazyr	RxNorm
FIRMAGON	40165738	Firmagon	RxNorm
FLAGYL	19044203	Flagyl	RxNorm
FLAMMACERIUM	21016208	Flammacerium	RxNorm Extension
FLECAINIDE MYLAN	43129807	FLECAINIDE MYLAN	RxNorm Extension
FLEET ENEMA	19063719	Fleet Enema	RxNorm
FLEMOXIN SOLUTAB	19100736	Flemoxin Solutab	RxNorm
FLIXOTIDE	19014185	Flixotide	RxNorm
FLIXOTIDE	43129819	FLIXOTIDE	RxNorm Extension
FLOXAPEN	19011877	Floxapen	RxNorm
FLOXYFRAL	43129825	FLOXYFRAL	RxNorm Extension
FLUANXOL	19110708	Fluanxol	RxNorm
FLUCON	43129828	FLUCON	RxNorm Extension
FLUCONAZOLE EG	43129983	FLUCONAZOLE EG	RxNorm Extension
FLUCONAZOLE MYLAN	43129987	FLUCONAZOLE MYLAN	RxNorm Extension
FLUCONAZOLE RATIOPHARM	43129992	FLUCONAZOLE RATIOPHARM	RxNorm Extension
FLUCONAZOLE SANDOZ	43129994	FLUCONAZOLE SANDOZ	RxNorm Extension
FLUCONAZOLE TEVA	43129995	FLUCONAZOLE TEVA	RxNorm Extension
FLUODONTYL	43130017	FLUODONTYL	RxNorm Extension
FLUOXETINE EG	43130035	FLUOXETINE EG	RxNorm Extension
FLUOXETINE MYLAN	43130041	FLUOXETINE MYLAN	RxNorm Extension
FLUOXETINE SANDOZ	43130046	FLUOXETINE SANDOZ	RxNorm Extension
FLUOXETINE TEVA	43130047	FLUOXETINE TEVA	RxNorm Extension
FLUTAMIDE EG	43130054	FLUTAMIDE EG	RxNorm Extension
FLUTAMIDE MYLAN	43130055	FLUTAMIDE MYLAN	RxNorm Extension
FLUTIFORM	21014462	Flutiform	RxNorm Extension
FLUVASTATINE EG	43130064	FLUVASTATINE EG	RxNorm Extension
FLUVASTATINE TEVA	43130295	FLUVASTATINE TEVA	RxNorm Extension
FLUVIRIN	21017067	Fluvirin	RxNorm Extension
FLUVOXAMINE EG	43130303	FLUVOXAMINE EG	RxNorm Extension
FLUVOXAMINE SANDOZ	43130305	FLUVOXAMINE SANDOZ	RxNorm Extension
FLUVOXAMINE TEVA	43130306	FLUVOXAMINE TEVA	RxNorm Extension
FML	19080967	FML	RxNorm
FONGAREX	43130315	FONGAREX	RxNorm Extension
FORADIL	19023132	Foradil	RxNorm
FORLAX	43130320	FORLAX	RxNorm Extension
FORLAX IMPEXECO	43130320	FORLAX	RxNorm Extension
FORMAGAL	40806976	Formagal	RxNorm Extension
FORMOAIR	43130321	FORMOAIR	RxNorm Extension
FORSTEO	21015304	Forsteo	RxNorm Extension
FORXIGA	21017512	Forxiga	RxNorm Extension
FOSAMAX	19011505	Fosamax	RxNorm
FOSAVANCE	21018783	Fosavance	RxNorm Extension
FOSRENOL	19036269	Fosrenol	RxNorm
FRAGMIN	19003908	Fragmin	RxNorm
FRAKIDEX	43130361	FRAKIDEX	RxNorm Extension
FRAXIPARINE	43130363	FRAXIPARINE	RxNorm Extension
FRAXODI	43130364	FRAXODI	RxNorm Extension
FRISIUM	19014190	Frisium	RxNorm
FROBEN	19014241	Froben	RxNorm
FSME IMMUN	40806877	Fsme Immun	RxNorm Extension
FUCICORT	43570059	Fucicort	RxNorm Extension
FUCIDIN	19014244	Fucidin	RxNorm
FUCIDIN IMPEXECO	19014244	Fucidin	RxNorm
FUCITHALMIC	19026332	Fucithalmic	RxNorm
FUNGIZONE	19098042	Fungizone	RxNorm
FUNGIZONE	43130537	FUNGIZONE	RxNorm Extension
FUNGSTER	43130538	FUNGSTER	RxNorm Extension
FUROSEMID RATIOPHARM	40806607	Furosemid Ratiopharm	RxNorm Extension
FUROSEMIDE EG	43130542	FUROSEMIDE EG	RxNorm Extension
FUROSEMIDE MYLAN	43130546	FUROSEMIDE MYLAN	RxNorm Extension
FUROSEMIDE SANDOZ	43130549	FUROSEMIDE SANDOZ	RxNorm Extension
FUROSEMIDE TEVA	43130550	FUROSEMIDE TEVA	RxNorm Extension
FUZEON	19036267	Fuzeon	RxNorm
FYCOMPA	42901225	FYCOMPA	RxNorm
GABAPENTINE MYLAN	43130565	GABAPENTINE MYLAN	RxNorm Extension
GABAPENTINE SANDOZ	43130571	GABAPENTINE SANDOZ	RxNorm Extension
GABAPENTINE TEVA	43130572	GABAPENTINE TEVA	RxNorm Extension
GABITRIL	19066487	Gabitril	RxNorm
GALANTAMINE EG	43130579	GALANTAMINE EG	RxNorm Extension
GALANTAMINE SANDOZ	43130582	GALANTAMINE SANDOZ	RxNorm Extension
GALVUS	21019010	Galvus	RxNorm Extension
GAMMANORM	21014307	Gammanorm	RxNorm Extension
GANFORT	21017536	Ganfort	RxNorm Extension
GARASONE	44014934	Garasone	RxNorm Extension
GARDASIL	19093986	Gardasil	RxNorm
GARDENAL	43130590	GARDENAL	RxNorm Extension
GASTROPULGITE	43130593	GASTROPULGITE	RxNorm Extension
GAVISCON	19097662	Gaviscon	RxNorm
GELUSIL	19097669	Gelusil	RxNorm
GEMZAR	19136213	Gemzar	RxNorm
GENOTONORM	43130762	GENOTONORM	RxNorm Extension
GENTAMYTREX	40807616	Gentamytrex	RxNorm Extension
GENVOYA	35605553	Genvoya	RxNorm
GINSANA	19125981	Ginsana	RxNorm
GIVALEX	43130787	GIVALEX	RxNorm Extension
GLAUCONEX	40807747	Glauconex	RxNorm Extension
GLIBENESE	19014272	Glibenese	RxNorm
GLICLAZIDE MYLAN	43130805	GLICLAZIDE MYLAN	RxNorm Extension
GLICLAZIDE RATIOPHARM	43130808	GLICLAZIDE RATIOPHARM	RxNorm Extension
GLICLAZIDE SANDOZ	43130810	GLICLAZIDE SANDOZ	RxNorm Extension
GLICLAZIDE TEVA	43130812	GLICLAZIDE TEVA	RxNorm Extension
GLIMEPIRIDE EG	43130820	GLIMEPIRIDE EG	RxNorm Extension
GLIMEPIRIDE MYLAN	43130822	GLIMEPIRIDE MYLAN	RxNorm Extension
GLIMEPIRIDE SANDOZ	43130826	GLIMEPIRIDE SANDOZ	RxNorm Extension
GLIVEC	21016790	Glivec	RxNorm Extension
GLUCAGEN	19021783	GlucaGen	RxNorm
GLUCAGEN HYPOKIT	21015445	GlucaGen Hypokit	RxNorm Extension
GLUCOBAY	21017811	Glucobay	RxNorm Extension
GLUCOPHAGE	19021789	Glucophage	RxNorm
GLUCOVANCE	19005468	Glucovance	RxNorm
GLURENORM	21014574	Glurenorm	RxNorm Extension
GLYVENOL	40807516	Glyvenol	RxNorm Extension
GONAL F	19012690	Gonal F	RxNorm
GRACIAL	40807275	Gracial	RxNorm Extension
GRANOCYTE	43131093	GRANOCYTE	RxNorm Extension
GRAZAX	21018119	Grazax	RxNorm Extension
GURONSAN	43131099	GURONSAN	RxNorm Extension
GUTTALAX	40807343	Guttalax	RxNorm Extension
GYNO TRAVOGEN	40807384	Gyno Travogen	RxNorm Extension
GYNOFLOR	43569707	Gynoflor	RxNorm Extension
GYNOXIN	21017835	Gynoxin	RxNorm Extension
HALCION	19088617	Halcion	RxNorm
HALDOL	19021814	Haldol	RxNorm
HALDOL DECANOAS	43131108	HALDOL DECANOAS	RxNorm Extension
HALFAN	19021846	Halfan	RxNorm
HARMONET	43131110	HARMONET	RxNorm Extension
HAVRIX	19046486	Havrix	RxNorm
HBVAXPRO	21016292	HBvaxPRO	RxNorm Extension
HELEN	40808253	Helen	RxNorm Extension
HELIXATE NEXGEN	21015288	Helixate NexGen	RxNorm Extension
HEMERAN	40808369	Hemeran	RxNorm Extension
HEPATYRIX	21018590	Hepatyrix	RxNorm Extension
HEPSERA	19026665	Hepsera	RxNorm
HEPT A MYL	43131288	HEPT A MYL	RxNorm Extension
HERBESAN	43131290	HERBESAN	RxNorm Extension
HERCEPTIN	19136215	Herceptin	RxNorm
HERPOLIPS	43569917	Herpolips	RxNorm Extension
HEXABRIX	19052730	Hexabrix	RxNorm
HEXAVAC	40808571	Hexavac	RxNorm Extension
HEXOMEDINE	43131310	HEXOMEDINE	RxNorm Extension
HEXTRIL	43131312	HEXTRIL	RxNorm Extension
HIBERIX	40164624	Hiberix	RxNorm
HIBIDIL	43131314	HIBIDIL	RxNorm Extension
HIBISCRUB	19053957	Hibiscrub	RxNorm
HIBITANE	19113061	Hibitane	RxNorm
HIBITANE	43131315	HiBiTane	RxNorm Extension
HIBTITER	19063338	HibTITER	RxNorm
HIPREX	19021848	Hiprex	RxNorm
HIRUDOID	21017407	Hirudoid	RxNorm Extension
HISMANAL	19043946	Hismanal	RxNorm
HIZENTRA	40174760	Hizentra	RxNorm
HOLOXAN	43131321	HOLOXAN	RxNorm Extension
HUMALOG	19016116	Humalog	RxNorm
HUMALOG MIX	19068551	Humalog Mix	RxNorm
HUMATROPE	19039177	Humatrope	RxNorm
HUMEGON	19021850	Humegon	RxNorm
HUMEX	43131343	HUMEX	RxNorm Extension
HUMIRA	19035221	Humira	RxNorm
HYALGAN	19024096	Hyalgan	RxNorm
HYDERGINE	19021877	Hydergine	RxNorm
HYDREA	19021880	Hydrea	RxNorm
HYGROTON	19021904	Hygroton	RxNorm
HYPERSTAT	19043116	Hyperstat	RxNorm
HYPNOMIDATE	19014303	Hypnomidate	RxNorm
HYTRIN	19021908	Hytrin	RxNorm
IBUMED	19100592	Ibumed	RxNorm
IBUPROFEN SANDOZ	43569159	Ibuprofen Sandoz	RxNorm Extension
IBUTOP	43131623	IBUTOP	RxNorm Extension
IKARAN	43131632	IKARAN	RxNorm Extension
IMAP	21018668	Imap	RxNorm Extension
IMATINIB EG	35406507	IMATINIB EG	RxNorm Extension
IMITREX	19069704	Imitrex	RxNorm
IMMUCYST	21016328	ImmuCyst	RxNorm Extension
IMMUNATE	43569353	Immunate	RxNorm Extension
IMODIUM	19021943	Imodium	RxNorm
IMODIUM IMPEXECO	19021943	Imodium	RxNorm
IMONOGAS	43131890	IMONOGAS	RxNorm Extension
IMOVANE	43131892	IMOVANE	RxNorm Extension
IMOVANE IMPEXECO	43131892	IMOVANE	RxNorm Extension
IMPLANON NXT	43568640	Implanon Nxt	RxNorm Extension
IMPORTAL	43131893	IMPORTAL	RxNorm Extension
IMPROMEN	40808909	Impromen	RxNorm Extension
IMURAN	19042983	Imuran	RxNorm
INCIVO	21017349	Incivo	RxNorm Extension
INCRUSE	45775238	Incruse	RxNorm
INDAPAMIDE EG	43131899	INDAPAMIDE EG	RxNorm Extension
INDAPAMIDE MYLAN	43131902	INDAPAMIDE MYLAN	RxNorm Extension
INDERAL	19021945	Inderal	RxNorm
INDERAL RETARD	19014309	Inderal Retard	RxNorm
INDERETIC	21016334	Inderetic	RxNorm Extension
INDERM	43568657	Inderm	RxNorm Extension
INDOCID	19021984	Indocid	RxNorm
INDOCOLLYRE	43131914	INDOCOLLYRE	RxNorm Extension
INEGY	21018288	Inegy	RxNorm Extension
INFANRIX HEXA	43253158	Infanrix Hexa	RxNorm Extension
INFECTOFLAM	40809119	Infectoflam	RxNorm Extension
INFLEXAL	21018295	Inflexal	RxNorm Extension
INFLUVAC	43131919	INFLUVAC	RxNorm Extension
INHIBACE	44018138	Inhibace	RxNorm Extension
INNOHEP	19021986	Innohep	RxNorm
INOTYOL	43131928	INOTYOL	RxNorm Extension
INSPRA	19026662	Inspra	RxNorm
INSTILLAGEL	19003076	Instillagel	RxNorm
INSULATARD	21017392	Insulatard	RxNorm Extension
INTANZA	21016422	Intanza	RxNorm Extension
INTELENCE	19022311	Intelence	RxNorm
INTRONA	21016753	IntronA	RxNorm Extension
INUVAIR	43569225	Inuvair	RxNorm Extension
INVEGA	19005338	Invega	RxNorm
INVIRASE	19047634	Invirase	RxNorm
INVOKANA	43526233	Invokana	RxNorm
IODEX	19003144	Iodex	RxNorm
IONAMIN	19043399	Ionamin	RxNorm
IOPIDINE	19022041	Iopidine	RxNorm
IRBESARTAN EG	43132203	IRBESARTAN EG	RxNorm Extension
IRBESARTAN MYLAN	43132207	IRBESARTAN MYLAN	RxNorm Extension
IRBESARTAN SANDOZ	43132212	IRBESARTAN SANDOZ	RxNorm Extension
IRBESARTAN TEVA	43132213	IRBESARTAN TEVA	RxNorm Extension
ISENTRESS	19020191	Isentress	RxNorm
ISOPRINOSINE	43132242	ISOPRINOSINE	RxNorm Extension
ISOPTO ATROPINE	19062514	Isopto Atropine	RxNorm
ISOPTO CETAPRED	19070335	Isopto Cetapred	RxNorm
ISOPTO FRIN	19070337	Isopto Frin	RxNorm
ISORDIL	19020213	Isordil	RxNorm
ISUPREL	42800965	Isuprel	RxNorm
ITRACONAZOLE MYLAN	43132250	ITRACONAZOLE MYLAN	RxNorm Extension
ITRACONAZOLE TEVA	43132252	ITRACONAZOLE TEVA	RxNorm Extension
IVEMEND	21016978	Ivemend	RxNorm Extension
IXIARO	19047624	Ixiaro	RxNorm
JANUMET	43525524	Janumet	RxNorm
JANUVIA	19089883	Januvia	RxNorm
JARDIANCE	45774755	Jardiance	RxNorm
JAYDESS	21016141	Jaydess	RxNorm Extension
JENTADUETO	43525492	Jentadueto	RxNorm
JEXT	21015575	Jext	RxNorm Extension
JUNIFEN	19052757	Junifen	RxNorm
KABIVEN	40809806	Kabiven	RxNorm Extension
KALETRA	19071596	Kaletra	RxNorm
KAMILLOSAN	43571864	Kamillosan	RxNorm Extension
KAOPECTATE	19003879	Kaopectate	RxNorm
KAPANOL	43253301	Kapanol	RxNorm Extension
