concept_code_1	concept_code_2	vocabulary_id_1	vocabulary_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
"5-218.00"	"172760006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.00"	"53088000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.20"	"172760006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.20"	"53088000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.40"	"172760006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.40"	"53088000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.41"	"172760006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-218.41"	"53088000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-220.2"	"232496002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-220.2"	"287386000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-221.0"	"232496002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-221.1"	"232500000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-221.4"	"232496002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-221.6"	"232496002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-221.7"	"232496002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-222.0"	"172921000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-222.20"	"172883004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-222.21"	"172883004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-222.21"	"172921000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-222.4"	"392213008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-223.5"	"91250009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-224.4"	"112788002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-224.64"	"112788002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-224.6x"	"112788002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-225.5"	"73776009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-229"	"112788002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-230.2"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-230.3"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-230.5"	"30532008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.00"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.00"	"173294001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.02"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.02"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.03"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.03"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.10"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.10"	"173294001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.10"	"404198007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.20"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.20"	"173294001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.20"	"404198007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.23"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.23"	"404198007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.23"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.50"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.50"	"60562006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.x0"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.x0"	"173294001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.x3"	"150062003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-231.x3"	"50585009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-235.2"	"118818008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-235.2"	"782902008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-240.2"	"178479004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-240.2"	"178483004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-241.0"	"173346003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-243.3"	"392150004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-243.4"	"171676007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-243.4"	"392150004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-249.0"	"12385003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-250.2"	"173358003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-251.00"	"173373002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-251.0x"	"68769000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-260.10"	"118768005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-260.10"	"122462000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-260.20"	"118768005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-260.20"	"123678003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-261.3"	"58456002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-261.3"	"65801008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.00"	"11150009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.01"	"11150009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.11"	"13358001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.40"	"47227006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.41"	"35315008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-262.41"	"47227006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-269.20"	"70952008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-269.21"	"450490006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-269.2x"	"42587004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-270.5"	"70811000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-270.6"	"70811000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-270.7"	"3881006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-272.0"	"173380000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-272.0"	"86743009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-272.1"	"173380000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-272.1"	"38829003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.1"	"118814005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.1"	"56783008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.3"	"54029002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.3"	"86743009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.4"	"234902004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.6"	"38829003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.6"	"54029002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-273.x"	"85357001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-275.1"	"287423007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-276.a"	"119863003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-279.0"	"384676001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-279.0"	"51241000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-280.0"	"118442004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-280.0"	"78819004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.0"	"173424005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.1"	"173422009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.1"	"445914004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.2"	"173422009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.2"	"62141006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-281.5"	"173422009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-282.0"	"173430005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-285.0"	"119954001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-285.1"	"118635009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-285.1"	"119953007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-289.1"	"173422009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-289.1"	"51241000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-289.4"	"494004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-291.1"	"118693000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-291.1"	"428297005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-292.0"	"3786007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-292.0"	"86743009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-294.4"	"8335001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-299.2"	"265033003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-299.2"	"423827005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-299.2"	"62258005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-300.0"	"88623004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-300.2"	"448769007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-300.5"	"173035009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-300.5"	"260651001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-300.7"	"9373007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-302.5"	"35631009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-302.5"	"423827005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-302.5"	"80513001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-310.0"	"72916004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-311.0"	"43988005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-312.0"	"21619009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-312.1"	"48387007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-312.2"	"21619009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-316.2"	"6774004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-320.0"	"232596004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-320.0"	"48616004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-320.0"	"79653008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-320.4"	"232599006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-322.d1"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-322.d1"	"232633004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-322.e4"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-322.e4"	"232634005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-322.g1"	"444188003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-324.b1"	"173171007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-324.b1"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-324.b1"	"27842006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-333.0"	"115957000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-333.0"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-333.1"	"115957000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-333.1"	"430927004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-340.1"	"26337002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-340.a"	"173178001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-340.a"	"31168004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-340.c"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-340.c"	"716677007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-341.30"	"18936008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-341.32"	"51241000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-341.33"	"18936008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-341.33"	"443385002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-343.0"	"177754003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-343.2"	"40853008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.0"	"177783000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.12"	"177783000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.12"	"282730009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.12"	"38829003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.42"	"177808003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-344.42"	"282730009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-345.5"	"14671001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-345.5"	"359972009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-345.6"	"84572006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-346.4"	"120152009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-346.a0"	"77969008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-347.30"	"80443001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-349.3"	"3083005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-349.4"	"129199006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-349.4"	"392323002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.02"	"174928005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.03"	"174928005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.04"	"174929002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.04"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.12"	"174919009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.12"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.12"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.14"	"177765008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.14"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.14"	"53059001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-351.14"	"82305005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.0"	"265473002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.1"	"174980001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.1"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.2"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.2"	"232751008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.4"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-353.4"	"265480000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.03"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.03"	"32899003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.08"	"174929002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.0x"	"73544002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-354.14"	"232766006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-357.0"	"265859004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-357.1"	"429556006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-357.x"	"118804001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-357.x"	"239624000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-35a.00"	"57338000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-35a.00"	"773996000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-35a.01"	"443887000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-35a.41"	"384641003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.07"	"17073005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.07"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.07"	"29819009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.13"	"116360008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.13"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.13"	"90487008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.17"	"17073005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.17"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.17"	"90487008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.23"	"116360008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.23"	"14323007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.23"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.27"	"14323007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.27"	"17073005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-361.27"	"182746002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-362.03"	"116360008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-362.03"	"27779004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-362.03"	"29819009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-370.0"	"265487002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-370.1"	"13830001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-370.2"	"391935006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-373.0"	"19979004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.1"	"54866009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.30"	"444179007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.5"	"54866009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.50"	"54866009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.6"	"58863009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.7"	"447365002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.71"	"88722002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-377.8"	"307280005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-378.52"	"233184008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-378.52"	"27944006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-379.1"	"287294005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-379.5"	"86881008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.12"	"233313002"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.12"	"307630007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.54"	"405334005"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.54"	"405383009"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.70"	"12243000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.70"	"8409001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.71"	"405386001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.71"	"8409001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.72"	"2276001"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.72"	"233314008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.80"	"312641007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.80"	"405382004"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.83"	"312642000"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.83"	"405381006"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.84"	"405384003"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-380.84"	"73038007"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
"5-381.01"	"233298008"	"OPS"	"SNOMED"	"Maps to"	"1970-01-01"	"2099-12-31"	
